#a	c	mean	std
0.09999999999999999	0.399	0.5128484796860697	0.0670316389081381
0.09999999999999999	0.499	0.5150883194097038	0.0652271101667838
0.09999999999999999	0.599	0.502531861053619	0.058932703270985244
0.09999999999999999	0.699	0.4929381781154601	0.06961965515384656
0.09999999999999999	0.799	0.47971848463824857	0.06581908563244018
0.09999999999999999	0.899	0.46235206857523775	0.06588247341707401
0.09999999999999999	0.999	0.4586027585564878	0.06637908174783519
0.15	-0.999	0.7294506274858377	0.0619222832066853
0.15	-0.9	0.7192903485637492	0.05423639063902509
0.15	-0.8	0.6997658404864754	0.0485107642266719
0.15	-0.7	0.6793772482203481	0.046932909178306566
0.15	-0.6	0.6598122208189386	0.045671868958725124
0.15	-0.5	0.6351521060535109	0.04725468302364258
0.15	-0.4	0.618371070134315	0.048958433270726014
0.15	-0.3	0.607134853256353	0.050557256668268484
0.15	-0.2	0.5843196782386612	0.052971637711849866
0.15	-0.1	0.5676029881069804	0.05861101671819044
0.15	-0.0	0.5500887177427493	0.060114963143245735
0.15	0.099	0.534826583335238	0.05948269825113425
0.15	0.199	0.5233133992461497	0.06077932966989696
0.15	0.299	0.5122261032014732	0.061268892823628136
0.15	0.399	0.496971024189363	0.06626105712243804
0.15	0.499	0.4866340771874889	0.06394346808176027
0.15	0.599	0.4867832174217925	0.06471776644957251
0.15	0.699	0.4599462910363782	0.06533817417138044
0.15	0.799	0.45370441609185097	0.06949112984578854
0.15	0.899	0.4389895235095004	0.06840143888648337
0.15	0.999	0.4241586916657033	0.07603138125186343
0.19999999999999998	-0.999	0.7041364352287085	0.06734876991029935
0.19999999999999998	-0.9	0.6892822164938266	0.06121219124660339
0.19999999999999998	-0.8	0.6710129848365374	0.05535932916763214
0.19999999999999998	-0.7	0.6610653060716117	0.048268186813490585
0.19999999999999998	-0.6	0.6404540133346777	0.045840982540816644
0.19999999999999998	-0.5	0.6239441406247983	0.048572245257472405
0.19999999999999998	-0.4	0.610923049715686	0.05112034768794714
0.19999999999999998	-0.3	0.5821746129858842	0.052603966730594094
0.19999999999999998	-0.2	0.5563507859105279	0.05533805691121817
0.19999999999999998	-0.1	0.5554269392693477	0.053755853629012
0.19999999999999998	-0.0	0.5301202102669862	0.06404675948500142
0.19999999999999998	0.1	0.5146248311100472	0.06235249556606811
0.19999999999999998	0.199	0.5057877943845777	0.06474482993624203
0.19999999999999998	0.299	0.49074844662744793	0.06774066234529079
0.19999999999999998	0.4	0.4801191148887796	0.06726094887619938
0.19999999999999998	0.499	0.4621655914819019	0.06438171533484204
0.19999999999999998	0.6	0.4448078764961207	0.0647142591893969
0.19999999999999998	0.7	0.4442602192352494	0.06410074494394397
0.19999999999999998	0.799	0.4282433462508588	0.0771383873711643
0.19999999999999998	0.899	0.42318487500598817	0.06908835971179388
0.19999999999999998	0.999	0.4133167691011687	0.0718876500726608
0.25	-0.999	0.6895231303782191	0.07070876753837087
0.25	-0.9	0.6795311745727558	0.05989948812806452
0.25	-0.8	0.6562563188774945	0.057915551273431176
0.25	-0.7	0.6411157915682545	0.052157453113525334
0.25	-0.6	0.6243588611549443	0.05093672997976904
0.25	-0.5	0.6042965969089403	0.05117866277800309
0.25	-0.4	0.5909952069184142	0.05139531409085967
0.25	-0.3	0.5695107602193838	0.05602220253904385
0.25	-0.2	0.5458217861096027	0.05568725408397252
0.25	-0.1	0.5364505982285753	0.0569190931388176
0.25	-0.0	0.5166781450371621	0.06356265724470714
0.25	0.1	0.49810705728127397	0.06056229421009284
0.25	0.2	0.4748525716763967	0.06264758615098336
0.25	0.3	0.4730377657372234	0.06307155635694028
0.25	0.4	0.45545566738379795	0.06628618264470525
0.25	0.5	0.4621153590133169	0.06483343905522823
0.25	0.6	0.44316553680623144	0.06199553616012356
0.25	0.7	0.4192028176836391	0.07020336900430971
0.25	0.8	0.4090461756489744	0.06716748719218692
0.25	0.9	0.3984070001467789	0.06756113490486114
0.25	0.999	0.3925414330464077	0.0755909191605882
0.3	-0.999	0.6746150962568973	0.07382267093089052
0.3	-0.9	0.6503322648619729	0.07047702356292361
0.3	-0.8	0.6390718466968128	0.06508246382418115
0.3	-0.7	0.6271990548962235	0.058202686250860614
0.3	-0.6	0.6074760989613053	0.0586021652317674
0.3	-0.5	0.5906616105498581	0.05024093009612826
0.3	-0.4	0.5636306928421864	0.05647142565320497
0.3	-0.3	0.5477635303687908	0.04877036847219348
0.3	-0.2	0.5393186930845749	0.05819134524421763
0.3	-0.1	0.5199373837718902	0.05751635082961166
0.3	-0.0	0.4979874228879294	0.06269128158366127
0.3	0.1	0.4862078493116373	0.061966621544886365
0.3	0.2	0.4714414204372136	0.06471005332902044
0.3	0.3	0.4460411643493437	0.06724637509098282
0.3	0.4	0.4503262630738374	0.06437048733738991
0.3	0.5	0.44329809480925625	0.06615116292220007
0.3	0.6	0.41554825584487476	0.06922166657662038
0.3	0.7	0.40953045587204473	0.06852007693004253
0.3	0.8	0.3992926659523727	0.06470362517591327
0.3	0.9	0.3837954043487098	0.0730233329545518
0.3	0.999	0.36809516013017257	0.07289302957639389
0.35000000000000003	-0.999	0.6552030168549341	0.07716833798597864
0.35000000000000003	-0.9	0.6341651584962066	0.08395084556336575
0.35000000000000003	-0.8	0.6269517048659853	0.06491722517789897
0.35000000000000003	-0.7	0.6103928143381383	0.05942550859685586
0.35000000000000003	-0.6	0.5933426618977777	0.060111877628244346
0.35000000000000003	-0.5	0.5838093174951475	0.04958890862410772
0.35000000000000003	-0.4	0.5523452489102859	0.0553343287711884
0.35000000000000003	-0.3	0.5455678948725503	0.05715644645368458
0.35000000000000003	-0.2	0.5346521379278524	0.060579613563839535
0.35000000000000003	-0.1	0.5011628564238977	0.062332031641380174
0.35000000000000003	-0.0	0.48754740362317006	0.061377013394988404
0.35000000000000003	0.1	0.48057442715425447	0.05974102103051255
0.35000000000000003	0.2	0.46674228687455	0.06679171395648496
0.35000000000000003	0.3	0.4553625409687657	0.06590969024881774
0.35000000000000003	0.4	0.43899109128118335	0.0665689836704761
0.35000000000000003	0.5	0.42914449424089346	0.0742221941133342
0.35000000000000003	0.6	0.4011473547395586	0.06867653454276301
0.35000000000000003	0.7	0.3987563098282018	0.06485263198783714
0.35000000000000003	0.8	0.38659564287774706	0.07138005860320769
0.35000000000000003	0.9	0.35502637771508705	0.07239424818113312
0.35000000000000003	0.999	0.36894138203186977	0.06880978706459588
0.39999999999999997	-0.999	0.6358246785225646	0.0796827632032407
0.39999999999999997	-0.9	0.6288018537834217	0.07414368701867771
0.39999999999999997	-0.8	0.6122700863916402	0.06847608359936758
0.39999999999999997	-0.7	0.5943414350673989	0.06316763224275163
0.39999999999999997	-0.6	0.5824061643352694	0.05703511994202326
0.39999999999999997	-0.5	0.5649248081016068	0.055851497466328635
0.39999999999999997	-0.4	0.5516722149996319	0.058267837962491985
0.39999999999999997	-0.3	0.5309403250107558	0.05342725338775278
0.39999999999999997	-0.2	0.5049081935374741	0.06379511687189963
0.39999999999999997	-0.1	0.4890340052895535	0.06004372164831941
0.39999999999999997	-0.0	0.4805830120177886	0.061919713769212174
0.39999999999999997	0.1	0.45362662008880006	0.060118686522675276
0.39999999999999997	0.2	0.45483549473550394	0.06957842514503827
0.39999999999999997	0.3	0.4334406393441348	0.06940205009606364
0.39999999999999997	0.4	0.42103057037286923	0.0682756650178079
0.39999999999999997	0.5	0.4068625546456094	0.08079017506236268
0.39999999999999997	0.6	0.39590287180969563	0.06985721828114413
0.39999999999999997	0.7	0.37782690795241275	0.07699232365958283
0.39999999999999997	0.8	0.3671670847469555	0.07049044853997734
0.39999999999999997	0.9	0.36039847202481695	0.07096063755724323
0.39999999999999997	0.999	0.3474499074403497	0.07070963932750457
0.44999999999999996	-0.999	0.6261016928762306	0.08894856995560096
0.44999999999999996	-0.9	0.6051496385512646	0.08672301918329056
0.44999999999999996	-0.8	0.5904777786794538	0.06540820502743498
0.44999999999999996	-0.7	0.5772911355025366	0.06867694203218008
0.44999999999999996	-0.6	0.5674299957771568	0.0622120581593331
0.44999999999999996	-0.5	0.5544583476103648	0.05708369325377087
0.44999999999999996	-0.4	0.5400141970811849	0.05147162691907953
0.44999999999999996	-0.3	0.5210064593451018	0.06188750646206697
0.44999999999999996	-0.2	0.5095462685886888	0.05451020768862478
0.44999999999999996	-0.1	0.47957089734223474	0.06354187944637055
0.44999999999999996	-0.0	0.4661027101948238	0.06553793271520499
0.44999999999999996	0.1	0.45084108731878497	0.058495723751296407
0.44999999999999996	0.2	0.43895851131828806	0.06472777197822006
0.44999999999999996	0.3	0.42647404344857204	0.06538287937223322
0.44999999999999996	0.4	0.4081462566454683	0.06760674176563605
0.44999999999999996	0.5	0.40166040952296955	0.0725242402050099
0.44999999999999996	0.6	0.3841203831347688	0.06729662085226347
0.44999999999999996	0.7	0.3756998224436903	0.07501315405543155
0.44999999999999996	0.8	0.36439820689054764	0.06720923386895453
0.44999999999999996	0.9	0.348306071693492	0.07640508044697553
0.44999999999999996	0.999	0.33001778227085443	0.0642043860952136
0.5	-0.999	0.6157744448013612	0.08295647316022646
0.5	-0.9	0.5847894537334776	0.07815113809288989
0.5	-0.8	0.5838408830772678	0.07044387801659367
0.5	-0.7	0.5621540545528689	0.07039713810962984
0.5	-0.6	0.555935064383095	0.061252120459138616
0.5	-0.5	0.5373277592794878	0.06048649670531893
0.5	-0.4	0.5285810481299766	0.05188907879212255
0.5	-0.3	0.5033039418779989	0.05826420629875304
0.5	-0.2	0.485535516983732	0.0585078519326725
0.5	-0.1	0.48141166140779856	0.05924958686080211
0.5	-0.0	0.4663805665422955	0.05529141628751487
0.5	0.1	0.43937054149373533	0.06365327243917634
0.5	0.2	0.43734933188577785	0.06538098354144621
0.5	0.3	0.4022867279851712	0.06429825170403301
0.5	0.4	0.4005557392673096	0.06733233752418147
0.5	0.5	0.39382622306847426	0.06971049531495666
0.5	0.6	0.38637434780442154	0.06658970979736613
0.5	0.7	0.3682656914478865	0.06839674901393632
0.5	0.8	0.35698855308520094	0.06575110132128206
0.5	0.9	0.3405677263856182	0.07046170317090605
0.5	0.999	0.3331305761788708	0.0734831487748847
0.5499999999999999	-0.999	0.6027479334405329	0.08304327232969495
0.5499999999999999	-0.9	0.5836868394892216	0.09076701382986213
0.5499999999999999	-0.8	0.5754337422559899	0.0723217930087513
0.5499999999999999	-0.7	0.5610604032964158	0.07134603250012962
0.5499999999999999	-0.6	0.5553542821823817	0.05933301340227304
0.5499999999999999	-0.5	0.5258599001153473	0.06044012518901972
0.5499999999999999	-0.4	0.51867542483606	0.057912592803354215
0.5499999999999999	-0.3	0.5045995493989827	0.05663288546097478
0.5499999999999999	-0.2	0.4923816597100618	0.05626565410822035
0.5499999999999999	-0.1	0.462711636995016	0.062357693514797204
0.5499999999999999	-0.0	0.44217264174960275	0.059382646216006724
0.5499999999999999	0.1	0.44912481174075314	0.06720755059649328
0.5499999999999999	0.2	0.4207363805317779	0.06335762000912774
0.5499999999999999	0.3	0.40184307467786623	0.0630375318475183
0.5499999999999999	0.4	0.3930687046540737	0.061918594823342485
0.5499999999999999	0.5	0.3800263660244109	0.07145261901117746
0.5499999999999999	0.6	0.354849510352116	0.06680328755774795
0.5499999999999999	0.7	0.35631599550480286	0.06757432446491518
0.5499999999999999	0.8	0.34706702910318177	0.07272966569975663
0.5499999999999999	0.9	0.33435924537458434	0.07371985749078555
0.5499999999999999	0.999	0.31740027164557794	0.06604912836635422
0.6	-0.999	0.5863663754885107	0.09299928158906887
0.6	-0.9	0.560771355628365	0.09030588627355682
0.6	-0.8	0.5640545770383726	0.07943842235429877
0.6	-0.7	0.5413189114594755	0.07340278477536161
0.6	-0.6	0.5403887855976954	0.06635410998792104
0.6	-0.5	0.5325939611089959	0.06209273440816876
0.6	-0.4	0.5048825304291561	0.05678923336288679
0.6	-0.3	0.499883961780264	0.059114975972098076
0.6	-0.2	0.4721655881916301	0.059703342714369396
0.6	-0.1	0.4679511744983355	0.060888468120050984
0.6	-0.0	0.4380084632149965	0.06220187027234055
0.6	0.1	0.4314737063287282	0.06474057277128556
0.6	0.2	0.41619759230358466	0.07101511728552182
0.6	0.3	0.4041284479247903	0.07260693167535144
0.6	0.4	0.397024130067753	0.06983365991961636
0.6	0.5	0.3661515572493657	0.07021526757097703
0.6	0.6	0.36107112173234784	0.06922499976770209
0.6	0.7	0.35051446341546144	0.06656678499971518
0.6	0.8	0.3341018451575927	0.07067426968839276
0.6	0.9	0.32861677211316054	0.07444114331882556
0.6	0.999	0.3170221872474586	0.07078305058143952
0.65	-0.999	0.5675073030552623	0.09452371917027355
0.65	-0.9	0.5661193849256749	0.08202572437603659
0.65	-0.8	0.563952974038363	0.07866007932674664
0.65	-0.7	0.5406614130931373	0.06366301113883763
0.65	-0.6	0.5437484194582483	0.0541112058241094
0.65	-0.5	0.5041784915126333	0.059164707406552074
0.65	-0.4	0.5057242075107036	0.05764937424189967
0.65	-0.3	0.48918300828465777	0.063065075589967
0.65	-0.2	0.46994225051983896	0.05899039293757792
0.65	-0.1	0.45734638899985464	0.05890372520720609
0.65	-0.0	0.435836197837211	0.06772021618350925
0.65	0.1	0.4359589592687039	0.06251622397922157
0.65	0.2	0.4089879526715526	0.06331079620226499
0.65	0.3	0.41032218858585495	0.06564890237703036
0.65	0.4	0.36833503146629964	0.06714212257373614
0.65	0.5	0.3718266547684944	0.060235760671537304
0.65	0.6	0.3583686589464732	0.07512415985478445
0.65	0.7	0.33274749902693973	0.07095184790288929
0.65	0.8	0.3277621709265381	0.061041150512274996
0.65	0.9	0.30843067377381744	0.07196061814649293
0.65	0.999	0.302329859498645	0.0637351477230972
0.7000000000000001	-0.999	0.568149329877326	0.0842822445950976
0.7000000000000001	-0.9	0.558882864650895	0.08584219786636024
0.7000000000000001	-0.8	0.5431512082796803	0.07656313353373481
0.7000000000000001	-0.7	0.5323586002948261	0.07252398459721156
0.7000000000000001	-0.6	0.522915370702217	0.05435597372286229
0.7000000000000001	-0.5	0.5119519732659674	0.0628927717423049
0.7000000000000001	-0.4	0.49877477183221547	0.05662642711676993
0.7000000000000001	-0.3	0.4822566438413008	0.058138348710547454
0.7000000000000001	-0.2	0.47045570186650054	0.0686777843381006
0.7000000000000001	-0.1	0.4428764157472776	0.06338325836932178
0.7000000000000001	-0.0	0.437935744620161	0.06290788456231161
0.7000000000000001	0.1	0.4236877112140051	0.06312323745773402
0.7000000000000001	0.2	0.4258077492496924	0.0697860139076051
0.7000000000000001	0.3	0.3865018653535839	0.06635647070740937
0.7000000000000001	0.4	0.35698095958474607	0.06832076780861662
0.7000000000000001	0.5	0.3619856886737826	0.07319981818342794
0.7000000000000001	0.6	0.34474453138101413	0.060994594838880485
0.7000000000000001	0.7	0.3419064506920932	0.06527118042864327
0.7000000000000001	0.8	0.33179477709891014	0.0690074404982066
0.7000000000000001	0.9	0.31754313369254783	0.06623253569490528
0.7000000000000001	0.999	0.30761899027972855	0.0720417129957825
0.7499999999999999	-0.999	0.552944919340706	0.09373232989399143
0.7499999999999999	-0.9	0.534693993177468	0.08385797387596979
0.7499999999999999	-0.8	0.5447254484819982	0.07599153853145701
0.7499999999999999	-0.7	0.5143269764029297	0.06856598190921803
0.7499999999999999	-0.6	0.5258206092986625	0.0670451841345206
0.7499999999999999	-0.5	0.5089832795491226	0.05879451092367261
0.7499999999999999	-0.4	0.4933616201095859	0.05266861697934422
0.7499999999999999	-0.3	0.4766170845127053	0.06128622758645387
0.7499999999999999	-0.2	0.4578743356108186	0.06585511268291973
0.7499999999999999	-0.1	0.4528593761723264	0.06258027049696044
0.7499999999999999	-0.0	0.41859837738936634	0.0630078964581285
0.7499999999999999	0.1	0.4076795807951011	0.06054985701019346
0.7499999999999999	0.2	0.40357517133316034	0.0641761663429912
0.7499999999999999	0.3	0.3888117354267947	0.06616352514920756
0.7499999999999999	0.4	0.3746061242875063	0.0697596273367398
0.7499999999999999	0.5	0.35152863802357526	0.06955402396828762
0.7499999999999999	0.6	0.3486059022554123	0.06617607553700249
0.7499999999999999	0.7	0.3319335655034441	0.07077651552162423
0.7499999999999999	0.8	0.3255913796848487	0.06999505177077782
0.7499999999999999	0.9	0.3138086314872085	0.07683056868489391
0.7499999999999999	0.999	0.30535423988952026	0.07006081947902755
0.7999999999999999	-0.999	0.5646516852073513	0.09150033906593778
0.7999999999999999	-0.9	0.530452806794222	0.08417956459334097
0.7999999999999999	-0.8	0.5374522696320392	0.0761346001860015
0.7999999999999999	-0.7	0.5259016487061614	0.06727459198998735
0.7999999999999999	-0.6	0.5162460103070368	0.06917692512469877
0.7999999999999999	-0.5	0.5075735514722702	0.053642831029373575
0.7999999999999999	-0.4	0.4810283860600596	0.06285195551419777
0.7999999999999999	-0.3	0.48160453964924194	0.058254843418503455
0.7999999999999999	-0.2	0.45422531599152904	0.06551460361114127
0.7999999999999999	-0.1	0.44169423903673083	0.06944633916733241
0.7999999999999999	-0.0	0.42240680295198696	0.07487994696296268
0.7999999999999999	0.1	0.4164536562376209	0.06891701454311122
0.7999999999999999	0.2	0.38887700591514346	0.06288528690558914
0.7999999999999999	0.3	0.38648850262669593	0.07035904917617697
0.7999999999999999	0.4	0.35635697838732655	0.07157285899821274
0.7999999999999999	0.5	0.3659128469703664	0.07128312120389328
0.7999999999999999	0.6	0.3451788658506728	0.06888580196144621
0.7999999999999999	0.7	0.3270924593813844	0.0679893310982516
0.7999999999999999	0.8	0.3128449772667535	0.062449085299280734
0.7999999999999999	0.9	0.30455375246602223	0.06351940683076572
0.7999999999999999	0.999	0.29168743720904583	0.06001648889167705
0.85	-0.999	0.5466686895006366	0.09608912240147405
0.85	-0.9	0.5558566878485907	0.08283481846902016
0.85	-0.8	0.5377200777852225	0.07582273727934308
0.85	-0.7	0.5284204184742664	0.07622062451422583
0.85	-0.6	0.5053489790495813	0.0670642198958197
0.85	-0.5	0.5001286148654344	0.06096648162488997
0.85	-0.4	0.4952872890610836	0.06357537599251488
0.85	-0.3	0.4747376651605071	0.05678491735094023
0.85	-0.2	0.45825781857658027	0.06109151076638687
0.85	-0.1	0.44035958995541796	0.069037768224042
0.85	-0.0	0.4182242169911313	0.06466620720448998
0.85	0.1	0.42046166679136826	0.07079045147453125
0.85	0.2	0.393645058861402	0.0643337242235882
0.85	0.3	0.38607014341531354	0.06314012483291172
0.85	0.4	0.36371251690416784	0.06764854768134894
0.85	0.5	0.36249450443386266	0.08627392446571952
0.85	0.6	0.330553454951561	0.06202244081310274
0.85	0.7	0.32327005705058964	0.0659554052992156
0.85	0.8	0.3178032182118924	0.07118761126728165
0.85	0.9	0.30787371303687466	0.0660266071110452
0.85	0.999	0.29661314929012167	0.07309875023139772
0.8999999999999999	-0.999	0.5574130296607379	0.09075566513769029
0.8999999999999999	-0.9	0.5326638970563509	0.08284590450853299
0.8999999999999999	-0.8	0.5235991396518299	0.06985407808668252
0.8999999999999999	-0.7	0.5245877762655228	0.07157914245063973
0.8999999999999999	-0.6	0.5185097675720814	0.07306040840038075
0.8999999999999999	-0.5	0.4970986599552682	0.05914840861590393
0.8999999999999999	-0.4	0.48524958884121744	0.060591275664136184
0.8999999999999999	-0.3	0.4813278362800025	0.061949759171825554
0.8999999999999999	-0.2	0.45997487616038163	0.058557675942035974
0.8999999999999999	-0.1	0.4354396102985559	0.06267077589421392
0.8999999999999999	-0.0	0.4200122669135098	0.06556129923242426
0.8999999999999999	0.1	0.4167867592411013	0.07001053890841687
0.8999999999999999	0.2	0.39780230241626285	0.06886228881473613
0.8999999999999999	0.3	0.3849064331581453	0.0700062872888928
0.8999999999999999	0.4	0.35346952084107225	0.06325501377913491
0.8999999999999999	0.5	0.3494169381510904	0.06102505435970133
0.8999999999999999	0.6	0.3379125952937375	0.0645357788729906
0.8999999999999999	0.7	0.321910600333824	0.06692328343751218
0.8999999999999999	0.8	0.31654450581032073	0.0707712420740243
0.8999999999999999	0.9	0.301153134902296	0.07502813879087539
0.8999999999999999	0.999	0.2953909400760177	0.06811432939989455
0.95	-0.999	0.5526738428092784	0.09443188216204601
0.95	-0.9	0.5540721975673865	0.09123316146679473
0.95	-0.8	0.533557972071076	0.08669762088665414
0.95	-0.7	0.5258396600270698	0.08590563609170158
0.95	-0.6	0.5158074004541271	0.06769533139107592
0.95	-0.5	0.5107369031575119	0.0638851773263305
0.95	-0.4	0.49707673503345123	0.06797255483000886
0.95	-0.3	0.470509379820388	0.05873592681466694
0.95	-0.2	0.4635721334524316	0.06465173779625315
0.95	-0.1	0.4438407908791069	0.07019245086479817
0.95	-0.0	0.42629192933766036	0.07055917376279887
0.95	0.1	0.421113940252224	0.0781798697584958
0.95	0.2	0.4084170392501332	0.06990241573576392
0.95	0.3	0.39153405136672004	0.07520051562953024
0.95	0.4	0.37479222251771355	0.07447718453500281
0.95	0.5	0.3588481993605933	0.0730593269808304
0.95	0.6	0.3411615816347789	0.06668503348146095
0.95	0.7	0.32482138282045736	0.075156977252288
0.95	0.8	0.3242732380964854	0.07251502679548871
0.95	0.9	0.30547619891824507	0.06926997794856293
0.95	0.999	0.293728626767141	0.07512405025066812
0.9998999999999999	-0.999	0.5842092247797532	0.12641515859848482
0.9998999999999999	-0.9	0.5961171436935644	0.10096341493675204
0.9998999999999999	-0.8	0.5783177829105065	0.09318630943460501
0.9998999999999999	-0.7	0.5660934454527901	0.07798108434865741
0.9998999999999999	-0.6	0.5537064375037296	0.06613274231509568
0.9998999999999999	-0.5	0.539052701184431	0.07830714912040308
0.9998999999999999	-0.4	0.52684731869034	0.08617946123189725
0.9998999999999999	-0.3	0.5217884054591929	0.0686593670162193
0.9998999999999999	-0.2	0.5002375560990683	0.07082596875022928
0.9998999999999999	-0.1	0.49409458667791406	0.07741881257127123
0.9998999999999999	-0.0	0.476747532756899	0.08338008515097015
0.9998999999999999	0.1	0.43863486999456897	0.08256292733794358
0.9998999999999999	0.2	0.439979991545488	0.0846261783344858
0.9998999999999999	0.3	0.42880806858156245	0.08856678331541563
0.9998999999999999	0.4	0.4141319175113986	0.081466084801604
0.9998999999999999	0.5	0.3994953673228053	0.07972931278357238
0.9998999999999999	0.6	0.37019952211915036	0.08514024222176196
0.9998999999999999	0.7	0.3698108669905862	0.08561470788340245
0.9998999999999999	0.8	0.34327059974795676	0.07997754716447494
0.9998999999999999	0.9	0.3439687283478675	0.08874039684472683
0.9998999999999999	0.999	0.32457178297634554	0.0821984971280309
