#a	c	var	std
0.19999999999999998	0.7	0.020364946029663714	0.0052091901411293355
0.19999999999999998	0.799	0.020450465281938703	0.005985026190890724
0.19999999999999998	0.899	0.02104302076814186	0.006108972951287938
0.19999999999999998	0.999	0.020829147541986764	0.006076568075335681
0.25	-0.999	0.005026926656919114	0.002572335166697002
0.25	-0.9	0.006816754982180926	0.0025425485087638674
0.25	-0.8	0.00836456772790541	0.0024259812279905186
0.25	-0.7	0.009988840193807112	0.0025155198995292466
0.25	-0.6	0.011404340416569398	0.0026702542880661932
0.25	-0.5	0.012929261329284033	0.003056526925200791
0.25	-0.4	0.01372734789037702	0.0032960018377982615
0.25	-0.3	0.015018174006592064	0.0033366608026238515
0.25	-0.2	0.015758456510853152	0.0032411524431565494
0.25	-0.1	0.016344549661623957	0.003542453804090363
0.25	-0.0	0.017066927104616745	0.0037540227480726096
0.25	0.1	0.017911687591411884	0.004217773437899773
0.25	0.2	0.018189452547201994	0.00439207746089448
0.25	0.3	0.018895056870069916	0.004353058592156777
0.25	0.4	0.018919279120370114	0.004525022852868598
0.25	0.5	0.019378990196273153	0.004659621136654727
0.25	0.6	0.019940915976400984	0.005260420057681257
0.25	0.7	0.019882128438859826	0.005516067681376618
0.25	0.8	0.020808876080363664	0.005462991065882087
0.25	0.9	0.02114774852016429	0.006436111104660943
0.25	0.999	0.02047637646692686	0.006033655753843416
0.3	-0.999	0.005190663546357751	0.003017937798163067
0.3	-0.9	0.0071721460584848245	0.0024468426732952076
0.3	-0.8	0.009125600096070352	0.0027801463347907293
0.3	-0.7	0.010373515474934144	0.0026327089377076555
0.3	-0.6	0.0117585853046974	0.002926656068217044
0.3	-0.5	0.013034614354053438	0.0030686990985760274
0.3	-0.4	0.014016319518247508	0.003093623601404073
0.3	-0.3	0.015297922121864309	0.0034718867531855356
0.3	-0.2	0.01555679534039631	0.003697471388813416
0.3	-0.1	0.016658504148818837	0.003648322254021608
0.3	-0.0	0.017260260007562835	0.004275704809280787
0.3	0.1	0.017948724113392125	0.004112651113823429
0.3	0.2	0.018443067424181746	0.0044591077219913065
0.3	0.3	0.018847744395656563	0.00454751133999496
0.3	0.4	0.019269659960180353	0.004471477974128789
0.3	0.5	0.019822430600510997	0.004753054928667429
0.3	0.6	0.019798150456933505	0.005030140874299431
0.3	0.7	0.020047581407577557	0.0054466971874366
0.3	0.8	0.02100337893148404	0.005340471879270961
0.3	0.9	0.020680038982658314	0.00595783095077256
0.3	0.999	0.020511106442760118	0.006192716840532532
0.35000000000000003	-0.999	0.006155899221441697	0.00344217971513352
0.35000000000000003	-0.9	0.007628256606105684	0.003553378121915685
0.35000000000000003	-0.8	0.009487976333777405	0.0027849158466999356
0.35000000000000003	-0.7	0.010723051880065148	0.0033216115687051966
0.35000000000000003	-0.6	0.011808391696964647	0.0030368122585674212
0.35000000000000003	-0.5	0.01331119317086674	0.0033835409030590607
0.35000000000000003	-0.4	0.014337394197937793	0.0035483426213303434
0.35000000000000003	-0.3	0.015460397005529676	0.0034919789278477224
0.35000000000000003	-0.2	0.016264843948488324	0.003717968687423069
0.35000000000000003	-0.1	0.017029341207366953	0.003944277878667921
0.35000000000000003	-0.0	0.017628642736441335	0.004140943694182772
0.35000000000000003	0.1	0.01825986540185297	0.004078302037481239
0.35000000000000003	0.2	0.018734990338062738	0.004072288881075472
0.35000000000000003	0.3	0.019126096428950242	0.004546301015983523
0.35000000000000003	0.4	0.019252280682333978	0.004803202494804088
0.35000000000000003	0.5	0.019546099467540164	0.005423870863269699
0.35000000000000003	0.6	0.02032223576544703	0.005226199044964201
0.35000000000000003	0.7	0.020577542334612904	0.005574624944352499
0.35000000000000003	0.8	0.02059728744039645	0.005692035736794927
0.35000000000000003	0.9	0.020015111130797857	0.006191859953723028
0.35000000000000003	0.999	0.02141885322179964	0.006114851697042208
0.39999999999999997	-0.999	0.0066205043931456715	0.0038430848718179044
0.39999999999999997	-0.9	0.008046955507434742	0.003656526370417259
0.39999999999999997	-0.8	0.009524051468666948	0.0033189351272483484
0.39999999999999997	-0.7	0.011204146114283605	0.0037792666667795668
0.39999999999999997	-0.6	0.012621219327490102	0.0034628034337557843
0.39999999999999997	-0.5	0.014075446766350759	0.003324679220941028
0.39999999999999997	-0.4	0.014357618427116709	0.0037437023585956673
0.39999999999999997	-0.3	0.015597245912027097	0.003933813669081794
0.39999999999999997	-0.2	0.01654637923043245	0.003896681818329751
0.39999999999999997	-0.1	0.01727303415994397	0.004059230777859011
0.39999999999999997	-0.0	0.017889024310220866	0.004002225414192829
0.39999999999999997	0.1	0.01827939671811815	0.004191460207058933
0.39999999999999997	0.2	0.018787576028917938	0.0045982816339729775
0.39999999999999997	0.3	0.018949461230090066	0.004325853384341267
0.39999999999999997	0.4	0.020109452784573885	0.004957367917710988
0.39999999999999997	0.5	0.01977041929968428	0.005257405085106591
0.39999999999999997	0.6	0.020532557164095196	0.0055242227894329934
0.39999999999999997	0.7	0.019904671725441754	0.005742156418842554
0.39999999999999997	0.8	0.020504495177507482	0.005772375645745046
0.39999999999999997	0.9	0.020246095226725068	0.006201812768622607
0.39999999999999997	0.999	0.02048978797206602	0.006051187625551957
0.44999999999999996	-0.999	0.006611642562717999	0.0033259990632568343
0.44999999999999996	-0.9	0.008411699603035755	0.0036327982981391197
0.44999999999999996	-0.8	0.010656216406214876	0.0037292774143585145
0.44999999999999996	-0.7	0.01175770331673409	0.004084679939550228
0.44999999999999996	-0.6	0.012744071331952125	0.004002742887436475
0.44999999999999996	-0.5	0.014155410599428217	0.0034892527384150452
0.44999999999999996	-0.4	0.014628292072584408	0.003585416524068399
0.44999999999999996	-0.3	0.015751405842309444	0.003639859980107844
0.44999999999999996	-0.2	0.016665652100875006	0.003938571461136303
0.44999999999999996	-0.1	0.01717499674385999	0.004162055462315605
0.44999999999999996	-0.0	0.018286609410401344	0.0040422555651543545
0.44999999999999996	0.1	0.018545276004425362	0.004468970200737619
0.44999999999999996	0.2	0.01884310027276066	0.004368301243496501
0.44999999999999996	0.3	0.019128005657389716	0.00469407741898499
0.44999999999999996	0.4	0.019758669037963885	0.0045612753791995815
0.44999999999999996	0.5	0.01991357592226232	0.004777661247015576
0.44999999999999996	0.6	0.019644506769156744	0.004837555887111419
0.44999999999999996	0.7	0.01943989486145243	0.005491564727341502
0.44999999999999996	0.8	0.020350179758277263	0.005551358969527733
0.44999999999999996	0.9	0.0201383219611917	0.005566454963454758
0.44999999999999996	0.999	0.02103450859569649	0.0052768473489333756
0.5	-0.999	0.007395351753834331	0.004072113854199538
0.5	-0.9	0.009430295995189492	0.004237584067803597
0.5	-0.8	0.0103871990074234	0.0036458012227920705
0.5	-0.7	0.011824419327558627	0.004521711891563084
0.5	-0.6	0.013067815234869821	0.0037731110019006775
0.5	-0.5	0.014276967778557352	0.003729114347779071
0.5	-0.4	0.015297088313122369	0.00383988230531086
0.5	-0.3	0.016149730556030587	0.004169175497311059
0.5	-0.2	0.01725030120579235	0.0040815868841443635
0.5	-0.1	0.017357471778874572	0.004019209008320382
0.5	-0.0	0.01877279287350294	0.004081708461746669
0.5	0.1	0.018913118477173245	0.00437723109843123
0.5	0.2	0.0194906883282598	0.004556073441437565
0.5	0.3	0.018886045394129608	0.005231343874258109
0.5	0.4	0.020183556451706247	0.004964544027130861
0.5	0.5	0.019931395346629056	0.004915700499530344
0.5	0.6	0.02025621142541093	0.005387786466177149
0.5	0.7	0.020588244012593803	0.00502206661523264
0.5	0.8	0.020473427709288998	0.005367300212307435
0.5	0.9	0.020348102592930094	0.0055026262966074374
0.5	0.999	0.019983844878920704	0.005906484755029335
0.5499999999999999	-0.999	0.007553250690542625	0.004619325534981472
0.5499999999999999	-0.9	0.009661646265655462	0.004207726652446436
0.5499999999999999	-0.8	0.01092993616680883	0.003915584762084203
0.5499999999999999	-0.7	0.012364280744700154	0.003931289621003978
0.5499999999999999	-0.6	0.013289695004234011	0.0038826102427284674
0.5499999999999999	-0.5	0.014827005166448587	0.00392835925780614
0.5499999999999999	-0.4	0.015891047992214274	0.004052867196546497
0.5499999999999999	-0.3	0.016476850056730327	0.00408080772790565
0.5499999999999999	-0.2	0.017199018437941666	0.003961621665313447
0.5499999999999999	-0.1	0.018180683465786062	0.0040066181971591215
0.5499999999999999	-0.0	0.018511954855622948	0.0044218744685084925
0.5499999999999999	0.1	0.01838934471687344	0.0042463713336590905
0.5499999999999999	0.2	0.019285370260395892	0.0045021237775164195
0.5499999999999999	0.3	0.020092567119973526	0.004577636736621099
0.5499999999999999	0.4	0.019766493614275685	0.00473449491896183
0.5499999999999999	0.5	0.019738462915004015	0.004895573833787753
0.5499999999999999	0.6	0.019552429687091772	0.005043643755336565
0.5499999999999999	0.7	0.02093495308958679	0.005409377130611666
0.5499999999999999	0.8	0.02071710049096905	0.005322293862038618
0.5499999999999999	0.9	0.020782500712876184	0.005485419453569772
0.5499999999999999	0.999	0.020662652512148418	0.006071256091783108
0.6	-0.999	0.007821799137899264	0.005311774003940576
0.6	-0.9	0.010442257026260459	0.007010625068259955
0.6	-0.8	0.011546710068816772	0.0067961480153165945
0.6	-0.7	0.01230383064914899	0.005408389189876587
0.6	-0.6	0.013403125625667709	0.0040642310627016015
0.6	-0.5	0.01481251561662706	0.0036712097595059555
0.6	-0.4	0.015471603477074726	0.003738238225008382
0.6	-0.3	0.015979745098204715	0.0036685329407753968
0.6	-0.2	0.017177604053986422	0.004465377214550762
0.6	-0.1	0.01827176686185894	0.004272917290913377
0.6	-0.0	0.018203852253962267	0.004446347358468825
0.6	0.1	0.01908281027823091	0.004326094410282702
0.6	0.2	0.019153146606719577	0.004605665062128696
0.6	0.3	0.02023968258242235	0.004868333435047233
0.6	0.4	0.02007967527276139	0.004395387141042217
0.6	0.5	0.01957588090352465	0.004723803863898612
0.6	0.6	0.020081578758252724	0.00481140648830052
0.6	0.7	0.02094882197028465	0.005058515654284273
0.6	0.8	0.02003957420728948	0.005167022892026376
0.6	0.9	0.021113626173787366	0.0053181307991583306
0.6	0.999	0.020937215770756842	0.0054611097841437434
0.65	-0.999	0.00909162033576102	0.007129153083620655
0.65	-0.9	0.010144198755451344	0.004984258202082766
0.65	-0.8	0.01152619629595154	0.004831005997637638
0.65	-0.7	0.013151959580820997	0.0046781392250489304
0.65	-0.6	0.014182015398667208	0.004127929222580272
0.65	-0.5	0.015040075472790286	0.004014253303182729
0.65	-0.4	0.01586270029334293	0.004265055497805742
0.65	-0.3	0.01686172931535902	0.004550473564383443
0.65	-0.2	0.01720420537128423	0.003943518139911762
0.65	-0.1	0.01791848407268367	0.004477640873767188
0.65	-0.0	0.018542682586561818	0.004058516139665831
0.65	0.1	0.019160200908651743	0.004757575352685134
0.65	0.2	0.019062850743133984	0.00433023366110457
0.65	0.3	0.019539100487835484	0.004589815159146419
0.65	0.4	0.01963929824035605	0.0046189416465398404
0.65	0.5	0.01916874958765946	0.004521534703545448
0.65	0.6	0.020256276820682616	0.004879443571389084
0.65	0.7	0.020152063514774828	0.0052351199680674655
0.65	0.8	0.020917060371316024	0.005645649471025286
0.65	0.9	0.019508286426223674	0.005264819558070361
0.65	0.999	0.020870578449451893	0.005226180776989229
0.7000000000000001	-0.999	0.008742075633482334	0.005536588431673427
0.7000000000000001	-0.9	0.010134294375029131	0.004634883784938072
0.7000000000000001	-0.8	0.01184064186844827	0.003945423790796858
0.7000000000000001	-0.7	0.01275697752002571	0.004054773169472061
0.7000000000000001	-0.6	0.014146658810770754	0.0041398934533735336
0.7000000000000001	-0.5	0.014967382361721739	0.005358186210713275
0.7000000000000001	-0.4	0.015441898964794394	0.004046791453787046
0.7000000000000001	-0.3	0.01738923789290422	0.004949596097786406
0.7000000000000001	-0.2	0.017420676844071923	0.00479896727071976
0.7000000000000001	-0.1	0.01709784791886183	0.004262195372648038
0.7000000000000001	-0.0	0.018566717954468778	0.004487104616092877
0.7000000000000001	0.1	0.019645886277576765	0.004270267403399961
0.7000000000000001	0.2	0.01997800833079632	0.00452072333554994
0.7000000000000001	0.3	0.019999788751087454	0.004702189050000801
0.7000000000000001	0.4	0.019559419767641344	0.0045988978292460765
0.7000000000000001	0.5	0.019755002776073255	0.0052440693290621955
0.7000000000000001	0.6	0.020545777894666294	0.005003113918736946
0.7000000000000001	0.7	0.020416795488460142	0.0045359104671486615
0.7000000000000001	0.8	0.021071544001476337	0.005116387151158335
0.7000000000000001	0.9	0.020688861413168926	0.005179213046715529
0.7000000000000001	0.999	0.020612151997850783	0.005368607160364408
0.7499999999999999	-0.999	0.009025428878032182	0.006230101406107363
0.7499999999999999	-0.9	0.011156270103057865	0.008137537252756845
0.7499999999999999	-0.8	0.01172332903724936	0.0050336795621387775
0.7499999999999999	-0.7	0.01399099918167185	0.007023758923277257
0.7499999999999999	-0.6	0.014402654101423102	0.004425512370674764
0.7499999999999999	-0.5	0.015030102659309204	0.004256426011589829
0.7499999999999999	-0.4	0.015950286067613752	0.004564447785778026
0.7499999999999999	-0.3	0.017010601047347442	0.004025457023612958
0.7499999999999999	-0.2	0.017601230066204666	0.004208664217334909
0.7499999999999999	-0.1	0.01851757558389823	0.004450290058295589
0.7499999999999999	-0.0	0.018902584853683103	0.004726402599681992
0.7499999999999999	0.1	0.01891548314832565	0.004458983447504569
0.7499999999999999	0.2	0.019662222046604023	0.004572107011248147
0.7499999999999999	0.3	0.02023573279923919	0.004695062239339402
0.7499999999999999	0.4	0.020564845806643018	0.004040615721783556
0.7499999999999999	0.5	0.020077646799102997	0.004623054684668796
0.7499999999999999	0.6	0.020623764932795212	0.004694319575208846
0.7499999999999999	0.7	0.02111193602994505	0.0047297022359408395
0.7499999999999999	0.8	0.0206720178680111	0.005228368169849188
0.7499999999999999	0.9	0.020098638997733818	0.004794804488136292
0.7499999999999999	0.999	0.021308952972243268	0.005742140582068375
0.7999999999999999	-0.999	0.009897045580139303	0.008788229021388844
0.7999999999999999	-0.9	0.011395207147123965	0.005630205759978705
0.7999999999999999	-0.8	0.011926028181547288	0.0063110717248956345
0.7999999999999999	-0.7	0.013266747974989482	0.00469562668950345
0.7999999999999999	-0.6	0.014782450320538223	0.004276498624897041
0.7999999999999999	-0.5	0.015738266413386968	0.004150866296929772
0.7999999999999999	-0.4	0.01593534853824254	0.004485337624662173
0.7999999999999999	-0.3	0.017594708554294538	0.004225930823470799
0.7999999999999999	-0.2	0.017806654398719594	0.004514541404169606
0.7999999999999999	-0.1	0.0179473964537091	0.0043606489529521035
0.7999999999999999	-0.0	0.019153650346699507	0.00477191017699463
0.7999999999999999	0.1	0.01927126182765621	0.004681157157228084
0.7999999999999999	0.2	0.020496445774593364	0.00471018060506493
0.7999999999999999	0.3	0.02019217108203065	0.004325329934689485
0.7999999999999999	0.4	0.020542800574091743	0.004645819708179163
0.7999999999999999	0.5	0.020124087452818185	0.004478537648531367
0.7999999999999999	0.6	0.020310625241650122	0.004389939671755973
0.7999999999999999	0.7	0.0215459002673953	0.005036653303988182
0.7999999999999999	0.8	0.020341587287396188	0.0052461995859826634
0.7999999999999999	0.9	0.02073273028574799	0.004755533665568711
0.7999999999999999	0.999	0.021128048833679844	0.004918650650379274
0.85	-0.999	0.009886540577147397	0.0059125901870663924
0.85	-0.9	0.010956198490527152	0.007997015975755393
0.85	-0.8	0.012527352754452884	0.011592488917542942
0.85	-0.7	0.013656834595192482	0.0055287275852526985
0.85	-0.6	0.015238210962828068	0.0048024032592129135
0.85	-0.5	0.016305434160854594	0.004537006655854514
0.85	-0.4	0.01621924371026294	0.00466280403801403
0.85	-0.3	0.017452760812371855	0.004652440070936027
0.85	-0.2	0.018451363166442063	0.004566490625227135
0.85	-0.1	0.01866241152514822	0.004081503903243898
0.85	-0.0	0.019471159056196105	0.004215648547027689
0.85	0.1	0.01903345199311519	0.004661883155818801
0.85	0.2	0.02011608756533707	0.003833570639423069
0.85	0.3	0.02035546467222958	0.004371342819040469
0.85	0.4	0.02052442006164867	0.00426905759879589
0.85	0.5	0.02046375664565923	0.004752996133621026
0.85	0.6	0.020861120935056314	0.004235021637655359
0.85	0.7	0.02061922827924901	0.004625285815676973
0.85	0.8	0.020570560962958253	0.004707365362527056
0.85	0.9	0.020757621457529213	0.004410032966575857
0.85	0.999	0.020934330772990596	0.005035430857170765
0.8999999999999999	-0.999	0.00981126031716268	0.00897922690377419
0.8999999999999999	-0.9	0.012194114702413602	0.007696896681492725
0.8999999999999999	-0.8	0.0133520442575625	0.007356941948108483
0.8999999999999999	-0.7	0.01427781027812693	0.005933206196090004
0.8999999999999999	-0.6	0.01612267497905804	0.0068943940167944
0.8999999999999999	-0.5	0.0160022501270079	0.004175500215967129
0.8999999999999999	-0.4	0.016690223490357026	0.00455384488376476
0.8999999999999999	-0.3	0.01732936389284329	0.004067621864617495
0.8999999999999999	-0.2	0.01873925929995472	0.004736419566898288
0.8999999999999999	-0.1	0.01901065284262635	0.004970824786686628
0.8999999999999999	-0.0	0.01989099773809667	0.004214453991408826
0.8999999999999999	0.1	0.02002874074320768	0.004261716506397376
0.8999999999999999	0.2	0.020828241781790744	0.00419116076847476
0.8999999999999999	0.3	0.020970146970333517	0.003835037838680848
0.8999999999999999	0.4	0.020588265597021746	0.003982124439290377
0.8999999999999999	0.5	0.02170369930787908	0.004768869638049992
0.8999999999999999	0.6	0.021148086360951095	0.004281374392310817
0.8999999999999999	0.7	0.02077368007301437	0.004355849748275741
0.8999999999999999	0.8	0.020488987439887953	0.004138513561973489
0.8999999999999999	0.9	0.020383105290983153	0.004536445845407075
0.8999999999999999	0.999	0.022184176473798296	0.004954410084108906
0.95	-0.999	0.010811490971556759	0.008458102027900063
0.95	-0.9	0.011473180616581168	0.005748149237838348
0.95	-0.8	0.013787687634679134	0.00832417762469846
0.95	-0.7	0.015055310630842058	0.007124526268600993
0.95	-0.6	0.015627399711485534	0.006179153529515623
0.95	-0.5	0.016121320351521192	0.004558993038489502
0.95	-0.4	0.01747734106060435	0.004312834053557575
0.95	-0.3	0.01853700832628038	0.005092495017328153
0.95	-0.2	0.019274576683663343	0.004131616150907757
0.95	-0.1	0.019129900674411386	0.005675575075308899
0.95	-0.0	0.01988755474592553	0.004166989564428245
0.95	0.1	0.019719602379116807	0.003916489127045545
0.95	0.2	0.020915112324462797	0.004540626274759993
0.95	0.3	0.021396456777110433	0.004513897658403938
0.95	0.4	0.021616342921074023	0.004589724966810724
0.95	0.5	0.021859117892794894	0.004435587518369644
0.95	0.6	0.021833369536090316	0.004543872482398632
0.95	0.7	0.022597245908567636	0.004682924299625022
0.95	0.8	0.021742565136210836	0.00431735525501909
0.95	0.9	0.021876669178468807	0.004729091441221173
0.95	0.999	0.021719307480810926	0.004298115791251445
0.9998999999999999	-0.999	0.013591287629342605	0.013162966548093442
0.9998999999999999	-0.9	0.013824952574791372	0.010564900716288279
0.9998999999999999	-0.8	0.014828079124343715	0.006684795034744455
0.9998999999999999	-0.7	0.015796827049571863	0.004739521088467231
0.9998999999999999	-0.6	0.017448947819629742	0.0048838929373823045
0.9998999999999999	-0.5	0.017897815108354653	0.004837132316571083
0.9998999999999999	-0.4	0.018313078587326906	0.006666140097457178
0.9998999999999999	-0.3	0.019881910216753007	0.004407909731879278
0.9998999999999999	-0.2	0.020564042406006074	0.004496696599481711
0.9998999999999999	-0.1	0.020962012613993126	0.004606233801835973
0.9998999999999999	-0.0	0.021843922126168765	0.004177358670433769
0.9998999999999999	0.1	0.02278983559383241	0.004646683832707079
0.9998999999999999	0.2	0.023356708205797532	0.005218361943190798
0.9998999999999999	0.3	0.023113024209647826	0.0040278822482852404
0.9998999999999999	0.4	0.02440315640206567	0.004019409579784994
0.9998999999999999	0.5	0.022978300382212376	0.0035661825131759464
0.9998999999999999	0.6	0.02461111768509718	0.004188319521928099
0.9998999999999999	0.7	0.023806401407673053	0.0043265478295110476
0.9998999999999999	0.8	0.024501986560316397	0.00480146140667559
0.9998999999999999	0.9	0.024159672407934134	0.004279084554595939
0.9998999999999999	0.999	0.024405543682261416	0.003949185022287736
