#a	c	haplotype_diversity	std
0.0001	-0.999	0.08030462619201519	0.06356430499251535
0.0001	-0.9	0.0759251621220046	0.0646293429364862
0.0001	-0.8	0.06747463839000022	0.06440358103458524
0.0001	-0.7	0.06288395720399839	0.053804961307321604
0.0001	-0.6	0.07410200865002034	0.09653760723087483
0.0001	-0.5	0.05992729564199496	0.07185817154578839
0.0001	-0.4	0.05809241475799653	0.07085051813420155
0.0001	-0.3	0.04962460558199528	0.05244681876531697
0.0001	-0.2	0.040401923678004076	0.03955168268445889
0.0001	-0.1	0.0497350681279799	0.06791616293171095
0.0001	-0.0	0.049333232287994966	0.06035916645855735
0.0001	0.1	0.03574298346800106	0.04805889295134827
0.0001	0.2	0.0352743668700031	0.03744378308923793
0.0001	0.3	0.04855705957998141	0.0762017900222202
0.0001	0.4	0.03988330208999881	0.05059285138208468
0.0001	0.5	0.03477241777201054	0.03786216365242565
0.0001	0.6	0.034152724892021716	0.05108212990553192
0.0001	0.7	0.029581856752020512	0.03953422278657545
0.0001	0.8	0.03521955714001084	0.04712852392083825
0.0001	0.9	0.03644306225600173	0.05240154645752906
0.0001	0.999	0.03084997720001885	0.0399106056503038
0.049999999999999996	-0.998	0.07468914371600885	0.05281562585506202
0.049999999999999996	-0.9	0.07848153619002092	0.08100702610550085
0.049999999999999996	-0.8	0.0800444703020111	0.08423072874181145
0.049999999999999996	-0.7	0.0652939544079974	0.07582700634968355
0.049999999999999996	-0.6	0.068989690508006	0.07690056052795982
0.049999999999999996	-0.5	0.06125895206799158	0.06658057944031878
0.049999999999999996	-0.4	0.05129364858799579	0.06349558850064128
0.049999999999999996	-0.3	0.05209935457799073	0.06958786618133782
0.049999999999999996	-0.2	0.0485346496179936	0.06772910642033325
0.049999999999999996	-0.1	0.0466296329119882	0.0614963776073977
0.049999999999999996	-0.0	0.04003998203800568	0.04926138211000971
0.049999999999999996	0.098	0.04361188005598912	0.06426917263007516
0.049999999999999996	0.198	0.03679172801000804	0.040872280026529664
0.049999999999999996	0.298	0.03980898606999943	0.06299717131381577
0.049999999999999996	0.398	0.03955425486000631	0.05954783963403377
0.049999999999999996	0.498	0.040726000085997596	0.059494448552928736
0.049999999999999996	0.598	0.03906445232400702	0.05723108132799175
0.049999999999999996	0.698	0.03470958967401227	0.05708667097338924
0.049999999999999996	0.798	0.033449249016006766	0.05481204252456295
0.049999999999999996	0.898	0.04608705465996244	0.08119973052722725
0.049999999999999996	0.998	0.029331215980023286	0.036256565822863296
0.09999999999999999	-0.999	0.08008985115001999	0.08189477472359279
0.09999999999999999	-0.9	0.07522678230400727	0.06518533779210545
0.09999999999999999	-0.8	0.0758602640120152	0.09228378768068184
0.09999999999999999	-0.7	0.06681931375999614	0.07159191786688744
0.09999999999999999	-0.6	0.07504352575001551	0.09451639898976763
0.09999999999999999	-0.5	0.06706247419599361	0.08507486144339887
0.09999999999999999	-0.4	0.051911698625994214	0.05890741932968983
0.09999999999999999	-0.3	0.04438344085800448	0.044537641205573804
0.09999999999999999	-0.2	0.054219619125994066	0.0658462004576464
0.09999999999999999	-0.1	0.03796690619200812	0.04037246653170142
0.09999999999999999	-0.0	0.05813950187998297	0.08564233433427064
0.09999999999999999	0.099	0.036094921946012444	0.03258330780048992
0.09999999999999999	0.199	0.03607630009801802	0.05213486952113379
0.09999999999999999	0.299	0.03689194638000513	0.05175833779242954
0.09999999999999999	0.399	0.04020238497799064	0.0573891326378588
0.09999999999999999	0.499	0.03519191669600454	0.04748920077543253
0.09999999999999999	0.599	0.03510552678601153	0.05660481017019811
0.09999999999999999	0.699	0.02567982100001992	0.027680350690866787
0.09999999999999999	0.799	0.03077129389402385	0.04232524600290683
0.09999999999999999	0.899	0.030686214906024235	0.04071809935241691
0.09999999999999999	0.999	0.02720793241201804	0.04747840581162958
0.15	-0.999	0.06647718164400475	0.0609781718985335
0.15	-0.9	0.06668646421399242	0.06429089035860998
0.15	-0.8	0.07115190967200243	0.06766237836263056
0.15	-0.7	0.06465884214199527	0.07128442147896974
0.15	-0.6	0.052445382464002537	0.04648511602574796
0.15	-0.5	0.05454870785399469	0.06611757567921862
0.15	-0.4	0.05179231665599284	0.05318260761099527
0.15	-0.3	0.05428620905199772	0.06061652726504785
0.15	-0.2	0.04707205281199635	0.06984059251005173
0.15	-0.1	0.03892142416799703	0.03655253085631111
0.15	-0.0	0.04736145446197575	0.0701739582445049
0.15	0.099	0.03629630060800735	0.04995007543428092
0.15	0.199	0.042095133584003144	0.06006361022892841
0.15	0.299	0.039727426405987705	0.055327055973002415
0.15	0.399	0.03415004517001575	0.04654018326790399
0.15	0.499	0.03321722621801774	0.05088159596113593
0.15	0.599	0.04075279009799346	0.0705405246178519
0.15	0.699	0.03205397462402168	0.03796300690354251
0.15	0.799	0.040945878767993965	0.07031908597246637
0.15	0.899	0.03875291704198935	0.06557220905685926
0.15	0.999	0.03539795791200218	0.05113588338004874
0.19999999999999998	-0.999	0.06863042771601635	0.08251261442859037
0.19999999999999998	-0.9	0.062082506727993814	0.05619872813088557
0.19999999999999998	-0.8	0.07365510787801968	0.0824046678213912
0.19999999999999998	-0.7	0.07775878092802578	0.09703605178382982
0.19999999999999998	-0.6	0.0594347833039962	0.06783064079074383
0.19999999999999998	-0.5	0.052771898749987466	0.0642936876687009
0.19999999999999998	-0.4	0.04478043547999452	0.05003686190377502
0.19999999999999998	-0.3	0.05185670514799266	0.05838850792983105
0.19999999999999998	-0.2	0.04246612667398752	0.05809400412307629
0.19999999999999998	-0.1	0.05172569385998854	0.07061596879441406
0.19999999999999998	-0.0	0.05032703104398533	0.07558814165928275
0.19999999999999998	0.1	0.04084335619999963	0.05563177929609215
0.19999999999999998	0.199	0.03841067853800738	0.05227467882082383
0.19999999999999998	0.299	0.03825691227400361	0.05221116841435333
0.19999999999999998	0.4	0.04222431748599319	0.0536930596666755
