#a	c	mean_phenotypic_distance	std
0.25	-0.5	1.0275414796035351	0.7961208773979697
0.25	-0.4	0.918111495929583	0.7290926997090191
0.25	-0.3	0.7006570211272257	0.6473029396879798
0.25	-0.2	0.5471663794641686	0.6070436410993448
0.25	-0.1	0.5527928845539622	0.6022414551482567
0.25	-0.0	0.40497082421825814	0.5130303816888517
0.25	0.1	0.3890680119516445	0.5174486541347887
0.25	0.2	0.22456002358186608	0.360104672572173
0.25	0.3	0.1682126461853477	0.31817986871411363
0.25	0.4	0.14181113344027285	0.2807850309022213
0.25	0.5	0.12123877434604853	0.22860055464592546
0.25	0.6	0.09763523386689382	0.1579187908506797
0.25	0.7	0.06507422606480924	0.09411382585108592
0.25	0.8	0.055158078006618684	0.0651441457258678
0.25	0.9	0.05124762392147371	0.03375817886131482
0.25	0.999	0.04364418551445728	0.022123478917219806
0.3	-0.999	1.9375192314965928	0.46557846344449927
0.3	-0.9	1.9754805872175982	0.5790701801523569
0.3	-0.8	1.8252717958432363	0.6922316576408853
0.3	-0.7	1.6485560033914504	0.8087315467734822
0.3	-0.6	1.5263285314043837	0.8898706430592543
0.3	-0.5	1.2741038886334441	0.8961211511554256
0.3	-0.4	0.9672320024196763	0.8236986952600619
0.3	-0.3	0.8862474047086919	0.8351945408373772
0.3	-0.2	0.6806048350297018	0.7394869738361017
0.3	-0.1	0.5497416601384462	0.6300857530074631
0.3	-0.0	0.37882555204687474	0.5138162369732038
0.3	0.1	0.3363635018508635	0.5085445521539131
0.3	0.2	0.3360122876464434	0.47118212059231307
0.3	0.3	0.19894156636953733	0.38913492352420664
0.3	0.4	0.1543931300273158	0.26179375590264675
0.3	0.5	0.1283201032348695	0.21506874634632125
0.3	0.6	0.1083241863480921	0.19112169601449927
0.3	0.7	0.07200480018781623	0.11134002040388864
0.3	0.8	0.07349534478420065	0.13617841222324623
0.3	0.9	0.047965308804638465	0.03048027562358312
0.3	0.999	0.04446832032094212	0.024184246657966528
0.35000000000000003	-0.999	2.119844090685565	0.5892905203356454
0.35000000000000003	-0.9	2.217587441886998	1.038034348434591
0.35000000000000003	-0.8	1.9402982519254515	0.7399988768843937
0.35000000000000003	-0.7	1.7368146469040149	0.7605079554999923
0.35000000000000003	-0.6	1.5789009803099008	0.8722845450965734
0.35000000000000003	-0.5	1.277405214426638	0.7951054736970321
0.35000000000000003	-0.4	1.1689820713414805	0.9343819848589634
0.35000000000000003	-0.3	0.8605381683033769	0.8474348514186919
0.35000000000000003	-0.2	0.7470032072283667	0.7505113822880756
0.35000000000000003	-0.1	0.5748498384871163	0.7057824972349307
0.35000000000000003	-0.0	0.4378462101019993	0.6434720201207177
0.35000000000000003	0.1	0.3561146064132007	0.49134379931171324
0.35000000000000003	0.2	0.4028448924246789	0.6032177086634711
0.35000000000000003	0.3	0.24146377908280486	0.3989787286204223
0.35000000000000003	0.4	0.19695732059838064	0.3517020107622861
0.35000000000000003	0.5	0.1504205918157655	0.2557010863923973
0.35000000000000003	0.6	0.09278437724279517	0.13957371747521854
0.35000000000000003	0.7	0.08000374453176322	0.13146134641995927
0.35000000000000003	0.8	0.06126081903025581	0.06058468951134141
0.35000000000000003	0.9	0.059594270734294214	0.09086105689020023
0.35000000000000003	0.999	0.046970873027351485	0.026216335061551948
0.39999999999999997	-0.999	2.2970327457891035	0.6824839665959044
0.39999999999999997	-0.9	2.1989158760442833	0.8444412090492117
0.39999999999999997	-0.8	2.0645887533002174	0.7766173741771613
0.39999999999999997	-0.7	1.983924000058293	0.9780073112851186
0.39999999999999997	-0.6	1.5697109801432245	0.8853248520783533
0.39999999999999997	-0.5	1.469592759224723	1.0935661169894548
0.39999999999999997	-0.4	1.3226460050023277	1.0118386846463092
0.39999999999999997	-0.3	1.131812666465008	1.0733048453357155
0.39999999999999997	-0.2	0.878170306484041	0.8750804873482412
0.39999999999999997	-0.1	0.7225087694033986	0.7843149635711101
0.39999999999999997	-0.0	0.5511635422725075	0.7318849685743126
0.39999999999999997	0.1	0.41509232389436085	0.6106517947400173
0.39999999999999997	0.2	0.3317066119553577	0.46848025735065807
0.39999999999999997	0.3	0.2789432754337531	0.47295774430053034
0.39999999999999997	0.4	0.2260838339453819	0.3980376190798182
0.39999999999999997	0.5	0.15344563136489994	0.2941090771653106
0.39999999999999997	0.6	0.13562065261831174	0.255535127416927
0.39999999999999997	0.7	0.10569703017356753	0.18245610531317966
0.39999999999999997	0.8	0.07367678432558333	0.11923112425526022
0.39999999999999997	0.9	0.05680211292233028	0.04078834418168352
0.39999999999999997	0.999	0.050913036641491424	0.031937182029027594
0.44999999999999996	-0.999	2.3330556611534408	0.7334403170577434
0.44999999999999996	-0.9	2.390183587227603	0.8958058623730459
0.44999999999999996	-0.8	2.372601417227435	0.8370424338311123
0.44999999999999996	-0.7	2.1761237440928145	1.2201553352083896
0.44999999999999996	-0.6	1.897547351111583	0.9563546227954732
0.44999999999999996	-0.5	1.4986863978833638	0.9625365085771235
0.44999999999999996	-0.4	1.4700623381738214	1.0769765505110298
0.44999999999999996	-0.3	1.1793867652027616	1.034629166910128
0.44999999999999996	-0.2	1.1132563928598214	0.9717902775519198
0.44999999999999996	-0.1	0.7651585183290427	0.8647495226235771
0.44999999999999996	-0.0	0.6549913997640316	0.8719716354516432
0.44999999999999996	0.1	0.47009408455389223	0.6433054635092532
0.44999999999999996	0.2	0.45370517429199103	0.6335301675204821
0.44999999999999996	0.3	0.36055317090137484	0.5588961815029926
0.44999999999999996	0.4	0.2326208517691993	0.3857532682572996
0.44999999999999996	0.5	0.18061135379114643	0.3403556700434775
0.44999999999999996	0.6	0.13751264369627728	0.23669799180030857
0.44999999999999996	0.7	0.09053974416694584	0.15753312639229644
0.44999999999999996	0.8	0.08860995915114306	0.16475073384069053
0.44999999999999996	0.9	0.05769279340491358	0.05006736183602431
0.44999999999999996	0.999	0.051290866200430524	0.029872233038574933
0.5	-0.999	2.462238297238698	0.8038843413822979
0.5	-0.9	2.5852215823346922	0.8896159071496975
0.5	-0.8	2.309122663657157	0.8896176947621596
0.5	-0.7	2.429872787023502	1.03306963934833
0.5	-0.6	2.069460405059597	1.2158947548659147
0.5	-0.5	1.9023639706650075	1.1923547129631271
0.5	-0.4	1.62529910375197	1.1922102960706005
0.5	-0.3	1.2829740791674062	1.0026542565295122
0.5	-0.2	1.0617351915063356	1.1264210110460742
0.5	-0.1	0.8940129344862716	1.0184105738351974
0.5	-0.0	0.6185768592674313	0.8541884481653734
0.5	0.1	0.5262281746265963	0.6779670456447113
0.5	0.2	0.37371676729032943	0.5772280338424255
0.5	0.3	0.3569072667172205	0.5508245953674649
0.5	0.4	0.27497942529837044	0.5477777584475731
0.5	0.5	0.15577318513906785	0.2792949001159664
0.5	0.6	0.19603088775172156	0.4195891369130027
0.5	0.7	0.08111239992558125	0.13501156362724084
0.5	0.8	0.06918324351143157	0.05470675770099818
0.5	0.9	0.06960282315684443	0.06974321270433147
0.5	0.999	0.0548228984076431	0.034770352452261774
0.5499999999999999	-0.999	2.5301502279923684	0.7841118953204249
0.5499999999999999	-0.9	2.593392463110716	1.0017432835553362
0.5499999999999999	-0.8	2.4011834744715665	0.9727581404147229
0.5499999999999999	-0.7	2.416546187070882	1.2205472913842283
0.5499999999999999	-0.6	2.0773268699674685	1.104748692597893
0.5499999999999999	-0.5	1.9240858294362766	1.3924725229280401
0.5499999999999999	-0.4	1.5714557494637238	1.2936635215961312
0.5499999999999999	-0.3	1.4511897244816934	1.2508601547707277
0.5499999999999999	-0.2	0.9724416107818455	0.9889322946349083
0.5499999999999999	-0.1	0.8777814058556607	1.063883443341875
0.5499999999999999	-0.0	0.721679667843121	0.9567550964249075
0.5499999999999999	0.1	0.6888911851250271	0.9573023199993788
0.5499999999999999	0.2	0.4696196172615461	0.6570640054348419
0.5499999999999999	0.3	0.3841744812802286	0.7120467196724325
0.5499999999999999	0.4	0.34988223052132417	0.6847024335799992
0.5499999999999999	0.5	0.22647650369901948	0.46643034638073716
0.5499999999999999	0.6	0.14322913690788414	0.2765879925241401
0.5499999999999999	0.7	0.12622236079235782	0.21956095881909507
0.5499999999999999	0.8	0.07726119358016738	0.0849339439660209
0.5499999999999999	0.9	0.0706854196964742	0.046367379261634104
0.5499999999999999	0.999	0.05924056032242799	0.03919762660267389
0.6	-0.999	2.6361788552405594	0.8452404426401547
0.6	-0.9	3.0158541477234095	1.3263221357445205
0.6	-0.8	2.953733753113606	2.0137468714429674
0.6	-0.7	2.6688848025140857	1.1212735648046173
0.6	-0.6	2.223367730956428	1.2391169860968514
0.6	-0.5	1.9211941610994077	1.5149332686197874
0.6	-0.4	1.7940796128861323	1.3467647345349303
0.6	-0.3	1.4055533048386633	1.1856154221318285
0.6	-0.2	1.4103271472618937	1.545830681852559
0.6	-0.1	1.0008053393685945	1.0453529080867174
0.6	-0.0	0.7984280290947429	0.9894423177570222
0.6	0.1	0.5718740574530272	0.7937475941710669
0.6	0.2	0.5062063228268814	0.8028022135195557
0.6	0.3	0.45308498015640186	0.8673684576621171
0.6	0.4	0.3217754101133938	0.5460756289811649
0.6	0.5	0.2712475046539752	0.660785087385221
0.6	0.6	0.16815592649850486	0.3260740531022482
0.6	0.7	0.12747139712745592	0.20240223835237417
0.6	0.8	0.10054894937939295	0.20142963272663653
0.6	0.9	0.07462786466572874	0.09523697640190537
0.6	0.999	0.05776487090330234	0.035039921885604085
0.65	-0.999	2.984392745340121	1.1690411266666734
0.65	-0.9	2.950097730846369	1.3046914102653562
0.65	-0.8	2.7127984718093887	1.2553811360626845
0.65	-0.7	2.5648681617538767	1.4943512045265783
0.65	-0.6	2.2822282040009965	1.2750814344548922
0.65	-0.5	2.463711673750416	1.7497573503591939
0.65	-0.4	1.8248470643711077	1.371209539132365
0.65	-0.3	1.7546842948349843	1.490021129622687
0.65	-0.2	1.326925665478096	1.2899707964665603
0.65	-0.1	1.2980155355161154	1.2870254106718826
0.65	-0.0	0.8341018501287611	1.0654770060419059
0.65	0.1	0.6112800874023204	0.8486211944612356
0.65	0.2	0.5227203785059581	0.8188239018922905
0.65	0.3	0.356005371704382	0.5764124035924991
0.65	0.4	0.3318542884382473	0.5501475059391433
0.65	0.5	0.19796550251874373	0.3562487827976356
0.65	0.6	0.1670480643399693	0.29929488248026237
0.65	0.7	0.14226587381225458	0.32280509123764434
0.65	0.8	0.08367228840456427	0.10523952487881205
0.65	0.9	0.07546652298132503	0.10598025758501192
0.65	0.999	0.0656406639871025	0.0411926270501423
0.7000000000000001	-0.999	2.8866441810004675	0.919142986291587
0.7000000000000001	-0.9	2.9033242622807105	1.25217861959875
0.7000000000000001	-0.8	2.9369212104920552	1.3447472013551847
0.7000000000000001	-0.7	2.625577594999511	1.249794858173444
0.7000000000000001	-0.6	2.4737351760672346	1.328981468339625
0.7000000000000001	-0.5	2.285934542649827	1.3404727790725108
0.7000000000000001	-0.4	1.9591401650661107	1.4714020435110706
0.7000000000000001	-0.3	1.6728310220460603	1.584852027821318
0.7000000000000001	-0.2	1.44839850991304	1.592564139349668
0.7000000000000001	-0.1	1.1030904729936963	1.4079953721382765
0.7000000000000001	-0.0	0.9104658795601132	1.2755539491361367
0.7000000000000001	0.1	0.8530523828003083	1.1023020401334531
0.7000000000000001	0.2	0.6276309140596343	0.7883439993536769
0.7000000000000001	0.3	0.4305658763818481	0.6550663235245804
0.7000000000000001	0.4	0.40298055441875064	0.8262839048871954
0.7000000000000001	0.5	0.2395162993709965	0.45192084306398467
0.7000000000000001	0.6	0.20685567576840833	0.39862126115258795
0.7000000000000001	0.7	0.15043052602083537	0.2897046121606003
0.7000000000000001	0.8	0.10180776488863072	0.13066040312676466
0.7000000000000001	0.9	0.0694929199209016	0.04974053889822066
0.7000000000000001	0.999	0.0670994388558877	0.05713419443431919
0.7499999999999999	-0.999	3.014031149685658	1.050524776111033
0.7499999999999999	-0.9	3.363762405823378	1.660119547267518
0.7499999999999999	-0.8	2.9323251695630814	1.344321777462775
0.7499999999999999	-0.7	3.199419044598161	1.662321078461738
0.7499999999999999	-0.6	2.596602207756517	1.7901428180249892
0.7499999999999999	-0.5	2.4025222815704614	1.8540394664637512
0.7499999999999999	-0.4	2.2475382584154775	2.272886325575119
0.7499999999999999	-0.3	1.8068531163878356	1.5530254929068297
0.7499999999999999	-0.2	1.2602226195246922	1.0600432458706044
0.7499999999999999	-0.1	1.4608881555297817	1.3579416371441706
0.7499999999999999	-0.0	1.5341009755031285	1.738287409816568
0.7499999999999999	0.1	0.9281830555925314	1.296315550372268
0.7499999999999999	0.2	0.6553830551642843	0.9149383421927099
0.7499999999999999	0.3	0.6442061606152419	0.8967754874840497
0.7499999999999999	0.4	0.4716231014307473	0.8437744605656764
0.7499999999999999	0.5	0.26751649271816563	0.4252166943385893
0.7499999999999999	0.6	0.25650940504893066	0.5515053937605038
0.7499999999999999	0.7	0.1278016786901566	0.19080964380453339
0.7499999999999999	0.8	0.11457985329646418	0.170145068618758
0.7499999999999999	0.9	0.08726449496438249	0.11426029184061592
0.7499999999999999	0.999	0.0704251382748264	0.0561503492092588
0.7999999999999999	-0.999	3.1814842756707917	1.462504599826519
0.7999999999999999	-0.9	3.567126260741318	2.1782154998991814
0.7999999999999999	-0.8	2.990034191546467	1.4265843696648934
0.7999999999999999	-0.7	2.9561558744848635	1.7493275580610597
0.7999999999999999	-0.6	2.5005993242106177	1.4355215099257863
0.7999999999999999	-0.5	2.225695240459887	1.3935507937828262
0.7999999999999999	-0.4	2.555863108388115	1.892451178085341
0.7999999999999999	-0.3	1.7482648129968414	1.4899390959198853
0.7999999999999999	-0.2	1.8366162950354368	1.5434471245411772
0.7999999999999999	-0.1	1.3211879299788853	1.628963106523425
0.7999999999999999	-0.0	1.1763806567514956	1.3771617201138378
0.7999999999999999	0.1	0.8565951294678604	1.0799967170213687
0.7999999999999999	0.2	0.6115966954053921	0.9121052752502335
0.7999999999999999	0.3	0.582161949308556	0.9588029866101427
0.7999999999999999	0.4	0.4028940282155804	0.7906805161425907
0.7999999999999999	0.5	0.366178932081934	0.7129880486521621
0.7999999999999999	0.6	0.17626167462515413	0.28835936453984595
0.7999999999999999	0.7	0.22450534168899516	0.5069472955977616
0.7999999999999999	0.8	0.11298900438037332	0.18118019585375275
0.7999999999999999	0.9	0.08413163182185504	0.07494925966025145
0.7999999999999999	0.999	0.07320113074281462	0.045319940388866053
0.85	-0.999	3.4556793196261517	1.8040123915872956
0.85	-0.9	3.2207944439088956	1.5957859438818947
0.85	-0.8	3.060082769505423	1.9216131622063832
0.85	-0.7	2.711012840640235	1.3523304156588385
0.85	-0.6	2.772179818605591	1.538008521024485
0.85	-0.5	2.4740942688236003	1.976831186184225
0.85	-0.4	2.364913423626079	1.9706314502621405
0.85	-0.3	1.9161589701056074	1.5471396709310485
0.85	-0.2	1.6776936607011244	1.7115292372410105
0.85	-0.1	1.7341950798654948	1.738574107075981
0.85	-0.0	1.0883716966939587	1.2248946753890233
0.85	0.1	1.0455442265246992	1.3369821739168664
0.85	0.2	0.7191657256079853	0.9354496023758796
0.85	0.3	0.3970525280551925	0.6452836852443864
0.85	0.4	0.6256656499042978	1.126321440275937
0.85	0.5	0.3842347563047674	0.6157694429539469
0.85	0.6	0.2697820611738568	0.5442996328644321
0.85	0.7	0.23795105436593528	0.4820663889088042
0.85	0.8	0.10607304245224498	0.21734319965691296
0.85	0.9	0.09069629108734899	0.07193955181715503
0.85	0.999	0.06904675444168742	0.06532602725005335
0.8999999999999999	-0.999	3.0753875310001333	1.0623202868209498
0.8999999999999999	-0.9	3.4204553001114655	1.5952350951266345
0.8999999999999999	-0.8	3.290173470586108	1.4400620915935287
0.8999999999999999	-0.7	3.3588011129073734	2.0576380042668165
0.8999999999999999	-0.6	2.6487385569053097	2.338723917484499
0.8999999999999999	-0.5	2.4201909434936253	1.5604247143068282
0.8999999999999999	-0.4	2.3596921974763503	1.866006424541544
0.8999999999999999	-0.3	1.917346547937481	1.770328633728922
0.8999999999999999	-0.2	1.9556145573904353	1.983334276525668
0.8999999999999999	-0.1	1.949140559923947	2.4697407782633527
0.8999999999999999	-0.0	1.0809846533457357	1.2750710383183177
0.8999999999999999	0.1	1.020860902875451	1.2014541912665044
0.8999999999999999	0.2	0.6131238142513135	0.8040051633307177
0.8999999999999999	0.3	0.6892928915496092	1.1300112489170602
0.8999999999999999	0.4	0.47253250218439746	0.8618970453001762
0.8999999999999999	0.5	0.33303365072020086	0.4954822576467072
0.8999999999999999	0.6	0.20995703693615075	0.2868840187552494
0.8999999999999999	0.7	0.19081182546060035	0.34220667151385875
0.8999999999999999	0.8	0.10585685428909113	0.11133948696439568
0.8999999999999999	0.9	0.08748870903545006	0.068188473032748
0.8999999999999999	0.999	0.08144463221114324	0.06471238355576484
0.95	-0.999	3.2708388338388024	1.326504544319654
0.95	-0.9	3.181245901803707	1.4678056526771472
0.95	-0.8	3.3539220477770533	1.9415865854742327
0.95	-0.7	3.1204102175038106	1.9745785181473847
0.95	-0.6	2.7654068417080384	1.8867233393524383
0.95	-0.5	2.7700739021957053	2.1309423867084925
0.95	-0.4	2.2272701671543462	1.9314821685339973
0.95	-0.3	2.2035536007279246	2.0146591899609274
0.95	-0.2	1.8169622446964624	1.585174241123952
0.95	-0.1	1.6432352268377424	1.7005885259576305
0.95	-0.0	1.0505266496144416	1.4351325243344804
0.95	0.1	1.016771029863844	1.3697777885510662
0.95	0.2	0.8221349750908505	1.175527521401682
0.95	0.3	0.6495389020459702	1.892622427019652
0.95	0.4	0.5017316713347764	0.8314756828195732
0.95	0.5	0.4235438243353404	0.7583066333585171
0.95	0.6	0.3342996450328878	0.7878023633876258
0.95	0.7	0.18871520664933775	0.31562329898868174
0.95	0.8	0.11938866496476877	0.17866167722857554
0.95	0.9	0.11814922250206393	0.18093565713475876
0.95	0.999	0.09557456118832026	0.08935983497716501
0.9998999999999999	-0.999	3.298102692681208	1.6744186986265213
0.9998999999999999	-0.9	2.921621920427502	1.6773591874947111
0.9998999999999999	-0.8	2.782152173473326	1.827630382293129
0.9998999999999999	-0.7	2.885862476777657	1.7956467787754518
0.9998999999999999	-0.6	2.6613268237845022	1.7958091906480866
0.9998999999999999	-0.5	2.452112401334518	1.6448887388503897
0.9998999999999999	-0.4	2.3836660100106486	1.8349167643241802
0.9998999999999999	-0.3	1.753852368211995	1.862487110718639
0.9998999999999999	-0.2	1.8200666999511306	1.7325533506455644
0.9998999999999999	-0.1	1.485109769038494	1.6370744693859474
0.9998999999999999	-0.0	1.2812445512905362	1.512529915416845
0.9998999999999999	0.1	0.9688220193185756	1.7504860284935524
0.9998999999999999	0.2	0.8455576302794252	1.0225400610094522
0.9998999999999999	0.3	0.4756629400309653	0.6658739932709447
0.9998999999999999	0.4	0.4726106175456312	0.5396221443209968
0.9998999999999999	0.5	0.4138475520904699	0.6457795594452987
0.9998999999999999	0.6	0.2633038821661032	0.3150660271399197
0.9998999999999999	0.7	0.24172673262106656	0.49415909236983985
0.9998999999999999	0.8	0.15116777037553752	0.15470186828604499
0.9998999999999999	0.9	0.12681455978892028	0.09965946940334756
0.9998999999999999	0.999	0.09223456673144867	0.06548705816942497
