#a	c	haplotype_diversity	std
0.7499999999999999	0.6	0.11093352337009323	0.1536893877535276
0.7499999999999999	0.7	0.08027645102599117	0.11103623293637906
0.7499999999999999	0.8	0.07673938378004937	0.10767981499897243
0.7499999999999999	0.9	0.04864356840995856	0.056533196641713745
0.7499999999999999	0.999	0.04469949716996653	0.05342862786217948
0.7999999999999999	-0.999	0.5346244193080082	0.025783687428229545
0.7999999999999999	-0.9	0.531215756140028	0.029813210942406007
0.7999999999999999	-0.8	0.5306464537360136	0.03896427881565501
0.7999999999999999	-0.7	0.5099746029739709	0.08817673312796435
0.7999999999999999	-0.6	0.4940077829079822	0.10585311014882991
0.7999999999999999	-0.5	0.4689469456920043	0.13942204697590027
0.7999999999999999	-0.4	0.46012574818202023	0.14614153284211187
0.7999999999999999	-0.3	0.4147247078800049	0.175238997488659
0.7999999999999999	-0.2	0.4020472084399898	0.18105178560977087
0.7999999999999999	-0.1	0.2913815703239897	0.21587878039431319
0.7999999999999999	-0.0	0.29246982995795806	0.2094510466315621
0.7999999999999999	0.1	0.25438259955800896	0.21263993756347077
0.7999999999999999	0.2	0.204533737138045	0.19859199763847912
0.7999999999999999	0.3	0.21107619687606716	0.20084888364432157
0.7999999999999999	0.4	0.13727851817006817	0.1709012005569011
0.7999999999999999	0.5	0.15251274060808312	0.18084540032927685
0.7999999999999999	0.6	0.1066238900961568	0.1425011420710363
0.7999999999999999	0.7	0.10480625043813618	0.15266469735186375
0.7999999999999999	0.8	0.07130825548799505	0.09688389278644328
0.7999999999999999	0.9	0.06638245233394073	0.08882244877421752
0.7999999999999999	0.999	0.05432969576195778	0.058575173588619946
0.85	-0.999	0.5335299181600172	0.024435116034266905
0.85	-0.9	0.5336623127020024	0.024677012950269857
0.85	-0.8	0.5308816428239908	0.028737510048950463
0.85	-0.7	0.5170894122559991	0.08311045295568457
0.85	-0.6	0.492377569012016	0.1229570127433718
0.85	-0.5	0.45603423186000513	0.15061959240421904
0.85	-0.4	0.45422715026600935	0.15464997363758323
0.85	-0.3	0.4213157908719843	0.16665549522221879
0.85	-0.2	0.375818087365984	0.1973588083378456
0.85	-0.1	0.3846123884499808	0.18580164540155644
0.85	-0.0	0.2949145623499797	0.21028937277207374
0.85	0.1	0.25938826461397835	0.21096074093491132
0.85	0.2	0.24660374865397783	0.20869442976720695
0.85	0.3	0.16516851235405017	0.18640780439206286
0.85	0.4	0.18546970591404383	0.19771241533183603
0.85	0.5	0.17169263272207896	0.18814112752096393
0.85	0.6	0.11708873003414214	0.15561145953729053
0.85	0.7	0.11652677075220058	0.1552819869385587
0.85	0.8	0.06312742864797487	0.08194655100832628
0.85	0.9	0.05534903250796355	0.05228770021424643
0.85	0.999	0.04669844682798067	0.03917530371871637
0.8999999999999999	-0.999	0.5374441093080325	0.025928362993505472
0.8999999999999999	-0.9	0.5371293403119991	0.030945569129159103
0.8999999999999999	-0.8	0.5288741187300261	0.05437309168416129
0.8999999999999999	-0.7	0.5310815730340116	0.043937395571405025
0.8999999999999999	-0.6	0.48305069831200836	0.13161719007141848
0.8999999999999999	-0.5	0.4560108278600012	0.1612858895941395
0.8999999999999999	-0.4	0.46306955495198726	0.1494745278034691
0.8999999999999999	-0.3	0.391160046249991	0.19105589834910355
0.8999999999999999	-0.2	0.3856084246020143	0.19362888826160624
0.8999999999999999	-0.1	0.3779955177220144	0.1945367469259503
0.8999999999999999	-0.0	0.2905359683259826	0.20681948566790584
0.8999999999999999	0.1	0.2842983688459886	0.21231110907543707
0.8999999999999999	0.2	0.22296164187601042	0.20198476085178899
0.8999999999999999	0.3	0.23046145048998376	0.19760748599919212
0.8999999999999999	0.4	0.16418691199805477	0.17902965295190923
0.8999999999999999	0.5	0.15573297711600909	0.1739698611229074
0.8999999999999999	0.6	0.12975748568608966	0.15515063470841559
0.8999999999999999	0.7	0.1040022684520657	0.13658038307039985
0.8999999999999999	0.8	0.06753407205800209	0.07378343355718009
0.8999999999999999	0.9	0.056039934399965706	0.04973956532874586
0.8999999999999999	0.999	0.06460750071196843	0.06995009821527069
0.95	-0.999	0.544473809382019	0.03129361893600832
0.95	-0.9	0.5418563406339963	0.0457161366062149
0.95	-0.8	0.5407314469600178	0.03939979700971726
0.95	-0.7	0.5286647129399984	0.08563474119860807
0.95	-0.6	0.5009563323680027	0.11296534475616156
0.95	-0.5	0.4784475849319971	0.1367992269432546
0.95	-0.4	0.45309007729000883	0.1620427360338094
0.95	-0.3	0.42729420950801866	0.16380292693799758
0.95	-0.2	0.4153423715239983	0.177677416498836
0.95	-0.1	0.36930590082800785	0.20265616251425597
0.95	-0.0	0.29105531006601165	0.20782812114889565
0.95	0.1	0.27891563459797664	0.21423647459199122
0.95	0.2	0.25536117450002527	0.20810307890761753
0.95	0.3	0.20598773338799958	0.18935326826692894
0.95	0.4	0.19023638705202076	0.18256646409623403
0.95	0.5	0.17122798286603091	0.1835174462441132
0.95	0.6	0.14548918575804173	0.15544978673172005
0.95	0.7	0.10993215476004527	0.1288184207539673
0.95	0.8	0.08715407059601227	0.094569890473703
0.95	0.9	0.09330728021005968	0.10775391905775401
0.95	0.999	0.0762465403080128	0.07772260186660503
0.9998999999999999	-0.999	0.5986969839639932	0.05832010525385743
0.9998999999999999	-0.9	0.5976362387759924	0.06289342665995569
0.9998999999999999	-0.8	0.5916652041319732	0.056370429909628504
0.9998999999999999	-0.7	0.585729820897999	0.08152873969806919
0.9998999999999999	-0.6	0.5747813408479922	0.09653013534738196
0.9998999999999999	-0.5	0.5637871959500036	0.09749116015069129
0.9998999999999999	-0.4	0.526997424571993	0.1438309010845722
0.9998999999999999	-0.3	0.5097419492999965	0.1607572033231818
0.9998999999999999	-0.2	0.4986220818400015	0.15587299381314298
0.9998999999999999	-0.1	0.4743703216059941	0.17544821633700178
0.9998999999999999	-0.0	0.4217654847039982	0.1939722357441693
0.9998999999999999	0.1	0.3705202735620112	0.19677924949706097
0.9998999999999999	0.2	0.3674731836780074	0.19487687187413752
0.9998999999999999	0.3	0.3245036234840109	0.1960475112702664
0.9998999999999999	0.4	0.33249197027398697	0.19201741445570336
0.9998999999999999	0.5	0.28224003681998416	0.19196435173482124
0.9998999999999999	0.6	0.2448787915880025	0.17611182512442713
0.9998999999999999	0.7	0.2018611452400083	0.14183180863504788
0.9998999999999999	0.8	0.19017152662199432	0.14619994825787994
0.9998999999999999	0.9	0.16729303710801297	0.12157648846233048
0.9998999999999999	0.999	0.1534341152700052	0.10592826299556404
