#a	c	haplotype_diversity	std
0.0001	-0.999	0.08979425925401048	0.06075939237431527
0.0001	-0.9	0.0872053859300028	0.05665623668673679
0.0001	-0.8	0.08589011174400864	0.06336806028689887
0.0001	-0.7	0.0772102322840034	0.05826647393662133
0.0001	-0.6	0.07221525963398952	0.05685040271593804
0.0001	-0.5	0.06749487385598808	0.05398894474075784
0.0001	-0.4	0.06501714698797724	0.056175033643398535
0.0001	-0.3	0.058280495195976854	0.047028638315347586
0.0001	-0.2	0.05827774826997325	0.05884418903950272
0.0001	-0.1	0.05573011300996924	0.054469473521654294
0.0001	-0.0	0.051805404343969234	0.05217866198758148
0.0001	0.1	0.04904684047196552	0.04654648991189076
0.0001	0.2	0.04974013887997077	0.04811201986250519
0.0001	0.3	0.04710349593396776	0.049643052280986984
0.0001	0.4	0.04508855137595966	0.04614733403065571
0.0001	0.5	0.043023335085967056	0.04843861848099804
0.0001	0.6	0.040423993175972506	0.039454159214292135
0.0001	0.7	0.04005322686997219	0.044863400610502376
0.0001	0.8	0.03906809267197763	0.04365672507656231
0.0001	0.9	0.036612406109983696	0.03858272762053651
0.0001	0.999	0.03776594953397622	0.042802229388646154
0.049999999999999996	-0.998	0.0759389588720113	0.05385816360461006
0.049999999999999996	-0.9	0.07527121796800393	0.05586674586485386
0.049999999999999996	-0.8	0.07616392502802531	0.0625510171568698
0.049999999999999996	-0.7	0.07356783124599897	0.06323250938145313
0.049999999999999996	-0.6	0.06670560740397667	0.055250912920261235
0.049999999999999996	-0.5	0.06214963476597903	0.046769830517188825
0.049999999999999996	-0.4	0.06152900724797102	0.05884200618997998
0.049999999999999996	-0.3	0.06221482940997008	0.06611228875013905
0.049999999999999996	-0.2	0.0556400477159695	0.05035451958089524
0.049999999999999996	-0.1	0.054508464431970785	0.049149692240490706
0.049999999999999996	-0.0	0.053488519197970194	0.04986581025333176
0.049999999999999996	0.098	0.049241104551970845	0.04566807874256289
0.049999999999999996	0.198	0.0474094940639695	0.046953522904217476
0.049999999999999996	0.298	0.0458945772919685	0.04723421583962024
0.049999999999999996	0.398	0.046949240969964647	0.050692623042065094
0.049999999999999996	0.498	0.04500642974996556	0.05573868218182921
0.049999999999999996	0.598	0.04226044049995942	0.045543180233991745
0.049999999999999996	0.698	0.04159357304196872	0.052113867942269465
0.049999999999999996	0.798	0.0389639619119722	0.039392952502091697
0.049999999999999996	0.898	0.04073126622397305	0.05018075159566667
0.049999999999999996	0.998	0.03629608797798357	0.0426346711838466
0.09999999999999999	-0.999	0.06450357038797871	0.04742628942539775
0.09999999999999999	-0.9	0.0638941595539739	0.05621608894867363
0.09999999999999999	-0.8	0.07291826928000388	0.06851037456737352
0.09999999999999999	-0.7	0.0657804202159782	0.05734642250610325
0.09999999999999999	-0.6	0.06493127397997334	0.05618505884511217
0.09999999999999999	-0.5	0.06408963783997079	0.06332833053314202
0.09999999999999999	-0.4	0.06252326861997316	0.05645327685723177
0.09999999999999999	-0.3	0.05829489840997056	0.05898773078969201
0.09999999999999999	-0.2	0.05246471007197243	0.04147699032514869
0.09999999999999999	-0.1	0.0527355336419732	0.04636154642175314
0.09999999999999999	-0.0	0.053230588011965896	0.05459154953757402
0.09999999999999999	0.099	0.04970337342996605	0.0519065710969528
0.09999999999999999	0.199	0.047493423481967244	0.046074682205297875
0.09999999999999999	0.299	0.04676372392996461	0.05158371431128251
0.09999999999999999	0.399	0.04407302108396191	0.048005334213981336
0.09999999999999999	0.499	0.04333814842996972	0.04340478913712026
0.09999999999999999	0.599	0.04307101906397081	0.05195597262704652
0.09999999999999999	0.699	0.04278728291196428	0.04926872851280774
0.09999999999999999	0.799	0.040576341957977324	0.04080391457639376
0.09999999999999999	0.899	0.0382204515919744	0.0510289701718855
0.09999999999999999	0.999	0.03744793422198305	0.041396493287825235
0.15	-0.999	0.05891611684397341	0.04495879036595745
0.15	-0.9	0.06255459104997411	0.05302862187534691
0.15	-0.8	0.06951134712800579	0.073259021092391
0.15	-0.7	0.06393431731397228	0.057869668214773
0.15	-0.6	0.062186805435967746	0.055149934139216386
0.15	-0.5	0.06017990285196984	0.052983446371906655
0.15	-0.4	0.06503121187197418	0.06699821174233075
0.15	-0.3	0.05359283505597198	0.043005351694076016
0.15	-0.2	0.059680501891977066	0.05811953051056254
0.15	-0.1	0.05545058154196879	0.05336244845181592
0.15	-0.0	0.04777767659597227	0.04166301027931785
0.15	0.099	0.04893090401597202	0.04224509784707522
0.15	0.199	0.05356756167596384	0.06571082409800455
0.15	0.299	0.04863844494596457	0.055253562382681976
0.15	0.399	0.04495726136397165	0.047403528197268716
0.15	0.499	0.0404991117959678	0.04007232674609457
0.15	0.599	0.039743173419981306	0.03184190145488742
0.15	0.699	0.03688803683197758	0.03456831393601474
0.15	0.799	0.03890515234796638	0.04202102420297614
0.15	0.899	0.04149714989196462	0.053145566735167155
0.15	0.999	0.03859195299397383	0.0503596211999304
0.19999999999999998	-0.999	0.05859631730796915	0.055234064020994046
0.19999999999999998	-0.9	0.05379442454196741	0.04678205586624983
0.19999999999999998	-0.8	0.05316617620997219	0.04366377225656407
0.19999999999999998	-0.7	0.057162779243970556	0.052867020055323004
0.19999999999999998	-0.6	0.06158392765196993	0.060834700640363996
0.19999999999999998	-0.5	0.05808122257996729	0.04936832104180951
0.19999999999999998	-0.4	0.06284705076397523	0.059253256195167386
0.19999999999999998	-0.3	0.05807085299796175	0.06014830247087231
0.19999999999999998	-0.2	0.055340255371967025	0.05537607543063354
0.19999999999999998	-0.1	0.05350979605195666	0.058647444731209177
0.19999999999999998	-0.0	0.05183988556796251	0.05472440241935044
0.19999999999999998	0.1	0.05092577547996662	0.05157671146018799
0.19999999999999998	0.199	0.04469295729796463	0.04350760356956738
0.19999999999999998	0.299	0.04426225315796737	0.044016267010740816
0.19999999999999998	0.4	0.04327234950397147	0.04329860257936156
0.19999999999999998	0.499	0.04473195742995828	0.051607660038166844
0.19999999999999998	0.6	0.045754514267978906	0.053684867167543594
0.19999999999999998	0.7	0.046585998571956055	0.05677539959129027
0.19999999999999998	0.799	0.040376135447971535	0.0465348966800198
0.19999999999999998	0.899	0.04026715205997533	0.046300953030237506
0.19999999999999998	0.999	0.03608005163198359	0.03699722994231411
0.25	-0.999	0.05454069755796909	0.04872951614489042
0.25	-0.9	0.06676791853197817	0.07085952824982734
0.25	-0.8	0.05915492417396952	0.053318188592756464
0.25	-0.7	0.05401647744596521	0.04046698835070443
0.25	-0.6	0.05655848313797038	0.04965276210954647
0.25	-0.5	0.062259523541967524	0.06509177240720283
0.25	-0.4	0.05585668551796953	0.05313281064562317
0.25	-0.3	0.06255942465996249	0.06787807352887652
0.25	-0.2	0.06010903487396697	0.06641028108243294
0.25	-0.1	0.051544515627966345	0.05349625907331582
0.25	-0.0	0.050426319413971916	0.05231088960756275
0.25	0.1	0.05472603214795613	0.06175885550425708
0.25	0.2	0.04817927878997119	0.04466174511794714
0.25	0.3	0.043848754773970704	0.04517527178330753
0.25	0.4	0.04555327106396466	0.05238519749570506
0.25	0.5	0.04254675215797863	0.041891815954630256
0.25	0.6	0.049419965279963375	0.061604340099999044
0.25	0.7	0.04003798181197693	0.04238977727006047
0.25	0.8	0.0419416791239608	0.05038207387543323
0.25	0.9	0.04325642390395606	0.05330785269855837
0.25	0.999	0.03550109593598547	0.03489401303726387
0.3	-0.999	0.05365319806196526	0.05073377001722285
0.3	-0.9	0.053841417951966224	0.045378944114730084
0.3	-0.8	0.05267105207396825	0.042560293698277664
0.3	-0.7	0.06467209368997427	0.06689118789943983
0.3	-0.6	0.05421497303396394	0.045908482744147494
0.3	-0.5	0.060265695991965296	0.05797207502087531
0.3	-0.4	0.05784718932196666	0.05825259523509569
0.3	-0.3	0.05655886774996193	0.05968205157376972
0.3	-0.2	0.053772745163961314	0.048687419585609536
0.3	-0.1	0.0611395488319689	0.07320013305934614
0.3	-0.0	0.06026142449196711	0.07443178359515372
0.3	0.1	0.0518287536779728	0.058892789847293694
0.3	0.2	0.05727826813195127	0.07578714475769528
0.3	0.3	0.044344418917957845	0.045836275687014046
0.3	0.4	0.04735315939195608	0.051927678811457954
0.3	0.5	0.04888751448796229	0.05185828417396915
0.3	0.6	0.04316646607597327	0.04442023247590081
0.3	0.7	0.041688896753965525	0.04411061269985243
0.3	0.8	0.04504090722197094	0.05283276375328227
0.3	0.9	0.0368206671819791	0.03829486117127991
0.3	0.999	0.03491579354199034	0.03772913107299529
0.35000000000000003	-0.999	0.059605292011961734	0.0638010405329436
0.35000000000000003	-0.9	0.053143304509971186	0.05091976666240936
0.35000000000000003	-0.8	0.06171441906797253	0.06524266319612536
0.35000000000000003	-0.7	0.05540186247196841	0.049920270825692316
0.35000000000000003	-0.6	0.056726117805965426	0.05497445235228496
0.35000000000000003	-0.5	0.05501175232997152	0.04902795607727181
0.35000000000000003	-0.4	0.06014866315195976	0.07063026196823115
0.35000000000000003	-0.3	0.052787926901968284	0.04186397387883745
0.35000000000000003	-0.2	0.05304936629596409	0.052173847930932965
0.35000000000000003	-0.1	0.05284346100397215	0.0482932767208013
0.35000000000000003	-0.0	0.05351521504996892	0.05337954542220924
0.35000000000000003	0.1	0.049708924829966715	0.04604018430495553
0.35000000000000003	0.2	0.05739726338996448	0.0713317385567257
0.35000000000000003	0.3	0.04947144700396649	0.05545178752093223
0.35000000000000003	0.4	0.047497284545959154	0.051443946238410344
0.35000000000000003	0.5	0.05007220796796434	0.06273514562585172
0.35000000000000003	0.6	0.04253986224996652	0.04204708352950355
0.35000000000000003	0.7	0.037729966025976204	0.037950451981329146
0.35000000000000003	0.8	0.039990817059982434	0.03912561750772722
0.35000000000000003	0.9	0.03943611010196999	0.05009608054949545
0.35000000000000003	0.999	0.040283258603971875	0.04304090711622695
0.39999999999999997	-0.999	0.05225156638596177	0.048448812412472744
0.39999999999999997	-0.9	0.0558623750779598	0.049984714558707836
0.39999999999999997	-0.8	0.05426679061596683	0.049922891335284686
0.39999999999999997	-0.7	0.05711998514795958	0.051927473188345064
0.39999999999999997	-0.6	0.06146241653396437	0.06270243922198081
0.39999999999999997	-0.5	0.057374208449964624	0.057628555902835
0.39999999999999997	-0.4	0.056803618681960245	0.06610043586313187
0.39999999999999997	-0.3	0.055918076497962564	0.0580377092351983
0.39999999999999997	-0.2	0.06158280276596254	0.07124609991881661
0.39999999999999997	-0.1	0.051774466183973786	0.04794447529471421
0.39999999999999997	-0.0	0.054240947777965225	0.05399777317190412
0.39999999999999997	0.1	0.05091763899596669	0.05606391902872149
0.39999999999999997	0.2	0.05307046066596023	0.04976795408454283
0.39999999999999997	0.3	0.04702816233197098	0.051614327335577824
0.39999999999999997	0.4	0.04634739917396041	0.04764269171445057
0.39999999999999997	0.5	0.04434836177395557	0.052308374837328614
0.39999999999999997	0.6	0.045326518131951876	0.060909705569634695
0.39999999999999997	0.7	0.04443143642596534	0.049449253328233196
0.39999999999999997	0.8	0.04506819184195016	0.053233614090159566
0.39999999999999997	0.9	0.039564234017969845	0.047019522595572835
0.39999999999999997	0.999	0.0356536902059881	0.03164627404762275
0.44999999999999996	-0.999	0.051964691807964376	0.04659998132198748
0.44999999999999996	-0.9	0.05755040291796308	0.05857773552205663
0.44999999999999996	-0.8	0.05552221210997301	0.05449686852661353
0.44999999999999996	-0.7	0.05793326316395513	0.06523767863010584
0.44999999999999996	-0.6	0.061480845901959014	0.07516228724336063
0.44999999999999996	-0.5	0.056432839427966036	0.049171053747776194
0.44999999999999996	-0.4	0.06087360568396328	0.07192375229437724
0.44999999999999996	-0.3	0.052906314445968015	0.05084811663758765
0.44999999999999996	-0.2	0.05388016250596913	0.06139352238598002
0.44999999999999996	-0.1	0.06189917875995741	0.07447856235684006
0.44999999999999996	-0.0	0.057678422551961823	0.06825984844969761
0.44999999999999996	0.1	0.05004053885396434	0.059609132786813186
0.44999999999999996	0.2	0.062385730347944965	0.07691658496217509
0.44999999999999996	0.3	0.045375895017969646	0.04358131637073223
0.44999999999999996	0.4	0.04575646182396187	0.043070179722630594
0.44999999999999996	0.5	0.04534293606196699	0.04679247304376649
0.44999999999999996	0.6	0.044693564087975146	0.05089083495194624
0.44999999999999996	0.7	0.04284408945197476	0.046176270538258735
0.44999999999999996	0.8	0.04866486870995469	0.06537110856326325
0.44999999999999996	0.9	0.03971532486797535	0.04534782039186915
0.44999999999999996	0.999	0.035981718037982745	0.03385845136019305
0.5	-0.999	0.05650925033797189	0.05152461196974468
0.5	-0.9	0.058378914319954414	0.06682490478412768
0.5	-0.8	0.04996692685996922	0.04153796758040543
0.5	-0.7	0.05498519173396575	0.06847231393310041
0.5	-0.6	0.05868641196196842	0.06289547813485644
0.5	-0.5	0.05930493814995457	0.06510497469911682
0.5	-0.4	0.05643293776997136	0.05659004706016221
0.5	-0.3	0.05508562175996748	0.05732685733895165
0.5	-0.2	0.056227051305966586	0.05363521100140751
0.5	-0.1	0.056551133955969245	0.06095601194344208
0.5	-0.0	0.05744534698996071	0.06280266281806063
0.5	0.1	0.0550889261599634	0.05892693030688168
0.5	0.2	0.05576521350796559	0.06345477603297739
0.5	0.3	0.05515301278596437	0.0702740829485236
0.5	0.4	0.045688349653961714	0.04104969319502884
0.5	0.5	0.05011205111796133	0.05463686015696242
0.5	0.6	0.04837841749796574	0.056850422649343105
0.5	0.7	0.044960671373957595	0.051221265620871786
0.5	0.8	0.04587198665195719	0.05499578547338637
0.5	0.9	0.04222784482595862	0.048856583262620615
0.5	0.999	0.034805250523993206	0.0312710692932567
