#a	c	mean_phenotypic_distance	std
0.049999999999999996	0.498	0.023134654727404332	0.02386191976938559
0.049999999999999996	0.598	0.021310111632048476	0.027295487056499843
0.049999999999999996	0.698	0.01978436000622633	0.017203350633456346
0.049999999999999996	0.798	0.018375630529175277	0.01913090624955841
0.049999999999999996	0.898	0.018760512456734435	0.018758562821108753
0.049999999999999996	0.998	0.01466224421299096	0.007817426580292693
0.09999999999999999	-0.999	0.054186988771843844	0.03950530112855657
0.09999999999999999	-0.9	0.05152815318988263	0.039395880149943364
0.09999999999999999	-0.8	0.057040455083630606	0.0898022205139315
0.09999999999999999	-0.7	0.0511077245582465	0.06891162285347284
0.09999999999999999	-0.6	0.05253050351873152	0.07264905742535163
0.09999999999999999	-0.5	0.04861346619070621	0.07850063779092094
0.09999999999999999	-0.4	0.031081009805223152	0.025941330068335173
0.09999999999999999	-0.3	0.03253502932114635	0.03349574404184073
0.09999999999999999	-0.2	0.032575230663412565	0.03190544997689
0.09999999999999999	-0.1	0.027824223377564117	0.027645096121456568
0.09999999999999999	-0.0	0.034134559541023374	0.05402350052286041
0.09999999999999999	0.099	0.02443230410313308	0.01851873411177598
0.09999999999999999	0.199	0.026249503574771745	0.03628087733970788
0.09999999999999999	0.299	0.024451953599297874	0.03157300828123582
0.09999999999999999	0.399	0.0234740615434903	0.021540085061935128
0.09999999999999999	0.499	0.021881239548979085	0.020084146544136122
0.09999999999999999	0.599	0.019714923231025472	0.01881498515520488
0.09999999999999999	0.699	0.017279211825817015	0.011500297830259324
0.09999999999999999	0.799	0.01783917359545329	0.011853680713370755
0.09999999999999999	0.899	0.016742436622420743	0.011482603303955974
0.09999999999999999	0.999	0.01504345383847582	0.008244069304381202
0.15	-0.999	0.049345876898378264	0.044106467332093405
0.15	-0.9	0.0484549917285666	0.03801971179641058
0.15	-0.8	0.04859306111927626	0.0531547935099179
0.15	-0.7	0.04590232493534085	0.05556955006654238
0.15	-0.6	0.036624042069767264	0.032279148935990036
0.15	-0.5	0.04321942993719092	0.07755129540046589
0.15	-0.4	0.03431733117541229	0.03046141844359274
0.15	-0.3	0.037631832395548535	0.04239298561787406
0.15	-0.2	0.03168527215607721	0.03810139913304793
0.15	-0.1	0.02780478121434041	0.02258833464292111
0.15	-0.0	0.02947345385942351	0.03094555787663162
0.15	0.099	0.02343084458901992	0.018061886352082574
0.15	0.199	0.025868372296020983	0.025268982004876376
0.15	0.299	0.02603211473652905	0.03717400214737104
0.15	0.399	0.022348403071331298	0.01967671644226513
0.15	0.499	0.02151114704886769	0.017307225407697677
0.15	0.599	0.021503834288607082	0.017891420710851223
0.15	0.699	0.02031233297539844	0.01566900946051322
0.15	0.799	0.01947225486995422	0.015409175265447514
0.15	0.899	0.017482736567734157	0.011966909025714591
0.15	0.999	0.0157078114388189	0.008352763983487771
0.19999999999999998	-0.999	0.04370607632095117	0.027863880889739744
0.19999999999999998	-0.9	0.047987158750460814	0.04359681438721175
0.19999999999999998	-0.8	0.049860600787966405	0.06359803280789206
0.19999999999999998	-0.7	0.05059955278060959	0.05868772686760787
0.19999999999999998	-0.6	0.03706134206023357	0.037255037274727607
0.19999999999999998	-0.5	0.040146177202941925	0.03930129601963246
0.19999999999999998	-0.4	0.034053272379634715	0.03858334085939404
0.19999999999999998	-0.3	0.03346718564918167	0.03503247125576366
0.19999999999999998	-0.2	0.02863922266335666	0.02374854287799943
0.19999999999999998	-0.1	0.03630308722422396	0.0543807780584953
0.19999999999999998	-0.0	0.028924844492164127	0.02563795418348352
0.19999999999999998	0.1	0.02688321856063599	0.02765754040617525
0.19999999999999998	0.199	0.02585445028651744	0.030669040908527373
0.19999999999999998	0.299	0.025467901819575194	0.02652072427319625
0.19999999999999998	0.4	0.0251208037627677	0.02299066608619051
0.19999999999999998	0.499	0.026634835945955268	0.03269767116086126
0.19999999999999998	0.6	0.022452201058485048	0.024020699857205882
0.19999999999999998	0.7	0.02192656692602807	0.022253641153493542
0.19999999999999998	0.799	0.019308530430180694	0.01404492387704488
0.19999999999999998	0.899	0.017592839206237103	0.011773099140959399
0.19999999999999998	0.999	0.016162142594363816	0.008834788670898592
0.25	-0.999	0.04490708209102989	0.037448812128712546
0.25	-0.9	0.044659759534514426	0.04774146183712441
0.25	-0.8	0.0439337693395353	0.035909593889460426
0.25	-0.7	0.041328756376433934	0.04304734708189851
0.25	-0.6	0.03618559435025342	0.035398194422377696
0.25	-0.5	0.036863228117467145	0.0358142528806522
0.25	-0.4	0.034203646598875606	0.03465407972377355
0.25	-0.3	0.03255839438385061	0.030646933309847114
0.25	-0.2	0.03612790090574784	0.03904656624102157
0.25	-0.1	0.03247050351054889	0.02860225564696692
0.25	-0.0	0.03132247182973777	0.03103269721918814
0.25	0.1	0.03364301539885369	0.055017018681629795
0.25	0.2	0.025211187452539155	0.022593382209201263
0.25	0.3	0.025247226850286287	0.02422788287261239
0.25	0.4	0.026339290579937575	0.03637511479651183
0.25	0.5	0.022778088193991516	0.017183696062955903
0.25	0.6	0.024051769219471848	0.020407324500914228
0.25	0.7	0.020083084695864048	0.01429278989561753
0.25	0.8	0.01829244525276707	0.012405196624091426
0.25	0.9	0.01952869183458971	0.015498624101655725
0.25	0.999	0.016028749176924904	0.008811153522217464
0.3	-0.999	0.04711813462761682	0.06850102440127029
0.3	-0.9	0.041292565874672664	0.02762016383629435
0.3	-0.8	0.03984427267231942	0.031055869652155677
0.3	-0.7	0.055311051180625084	0.0729532128198441
0.3	-0.6	0.04146377516884624	0.03742822461181132
0.3	-0.5	0.040724181327569414	0.04935688287780243
0.3	-0.4	0.038598104520232976	0.05156074771009106
0.3	-0.3	0.04165269228220062	0.058530257746479415
0.3	-0.2	0.03695878851795891	0.04556508648982898
0.3	-0.1	0.030801433911559678	0.04009819870982145
0.3	-0.0	0.0408095148194979	0.07541964554492066
0.3	0.1	0.03238171362718947	0.042767346929586655
0.3	0.2	0.03252508466298982	0.042962589920935976
0.3	0.3	0.026659620769181918	0.029209514538362062
0.3	0.4	0.02663510539309637	0.02556471180893722
0.3	0.5	0.02531135346773134	0.0342755931781432
0.3	0.6	0.02267468668112281	0.022480819511158066
0.3	0.7	0.022980263423879946	0.02838261045627894
0.3	0.8	0.020447951178641836	0.016152477804307137
0.3	0.9	0.018733313694616942	0.013271295431401823
0.3	0.999	0.015884133016427163	0.009113541409515855
0.35000000000000003	-0.999	0.04410504307214083	0.043331365584727395
0.35000000000000003	-0.9	0.04159507766887963	0.03623008845659486
0.35000000000000003	-0.8	0.03993819393329731	0.03173944443365174
0.35000000000000003	-0.7	0.046221860757436846	0.05730327994025215
0.35000000000000003	-0.6	0.03718553283721305	0.02967546932381033
0.35000000000000003	-0.5	0.04214002300763182	0.058897023683227565
0.35000000000000003	-0.4	0.03935172660811802	0.04006808921310412
0.35000000000000003	-0.3	0.03282222288178605	0.03011451215236961
0.35000000000000003	-0.2	0.035545191789914804	0.04222957456157043
0.35000000000000003	-0.1	0.03299734747665105	0.04101514899894944
0.35000000000000003	-0.0	0.030605543754254238	0.029384617130629693
0.35000000000000003	0.1	0.03547785839231198	0.05639497080557951
0.35000000000000003	0.2	0.027885958597966002	0.024369604960761716
0.35000000000000003	0.3	0.02918999418137324	0.03201875286551751
0.35000000000000003	0.4	0.028469003680478628	0.043029346069636466
0.35000000000000003	0.5	0.024091033616298003	0.01977517988846412
0.35000000000000003	0.6	0.023085075341767312	0.024675190648259734
0.35000000000000003	0.7	0.022828329416366457	0.01733965536023421
0.35000000000000003	0.8	0.021087675434213717	0.016911111951941202
0.35000000000000003	0.9	0.019896415799230897	0.014802888025850305
0.35000000000000003	0.999	0.017028607219300666	0.00986623134309094
0.39999999999999997	-0.999	0.0431982095840248	0.04227422399598325
0.39999999999999997	-0.9	0.0407389240719034	0.026667474243741048
0.39999999999999997	-0.8	0.04180856909079957	0.030001900625842435
0.39999999999999997	-0.7	0.040990030079910846	0.039972408095709795
0.39999999999999997	-0.6	0.04009078258961418	0.034565765778700124
0.39999999999999997	-0.5	0.040468161857038075	0.043379652936637356
0.39999999999999997	-0.4	0.0381883358557876	0.04578147587675439
0.39999999999999997	-0.3	0.0431583958066202	0.06225630169412577
0.39999999999999997	-0.2	0.0328015832232233	0.0334997583398034
0.39999999999999997	-0.1	0.030581248041034157	0.03465235405621927
0.39999999999999997	-0.0	0.03511326498411119	0.04271528264331468
0.39999999999999997	0.1	0.035944683425827496	0.04736955566304471
0.39999999999999997	0.2	0.028831044988304286	0.031052158328868158
0.39999999999999997	0.3	0.02531740358593401	0.022484766582194466
0.39999999999999997	0.4	0.030536530911465132	0.038840292946498475
0.39999999999999997	0.5	0.028078323622032088	0.03133006985634619
0.39999999999999997	0.6	0.028059577142764327	0.054978923411773295
0.39999999999999997	0.7	0.02344595853895149	0.028565348386280658
0.39999999999999997	0.8	0.01997700687079669	0.013732335873276004
0.39999999999999997	0.9	0.018525469028856625	0.011652067604794779
0.39999999999999997	0.999	0.017095200895567774	0.00993695562901942
0.44999999999999996	-0.999	0.039477384756373475	0.031229734479065203
0.44999999999999996	-0.9	0.03769784781002529	0.02352660201507705
0.44999999999999996	-0.8	0.04224928074170635	0.03736566637431714
0.44999999999999996	-0.7	0.04632350769478217	0.06592259619369281
0.44999999999999996	-0.6	0.04422655214218037	0.05717402859692336
0.44999999999999996	-0.5	0.040435963593657046	0.04727390027553078
0.44999999999999996	-0.4	0.03511210220350568	0.030679737596956694
0.44999999999999996	-0.3	0.037184410672522136	0.043389956256920846
0.44999999999999996	-0.2	0.03843890011135104	0.06368257288606848
0.44999999999999996	-0.1	0.04127951184590125	0.06909452251294772
0.44999999999999996	-0.0	0.03787856090200202	0.04778158852318449
0.44999999999999996	0.1	0.03306176983756946	0.03685014478279642
0.44999999999999996	0.2	0.030001968923318027	0.029488590123932523
0.44999999999999996	0.3	0.030600627050065537	0.03402467089568041
0.44999999999999996	0.4	0.02572964639981459	0.023758081563986334
0.44999999999999996	0.5	0.02734772892761183	0.02824875045400184
0.44999999999999996	0.6	0.03045311869430519	0.058499755953971236
0.44999999999999996	0.7	0.027119277476550154	0.026226847728450735
0.44999999999999996	0.8	0.021822175288686876	0.015825288372368695
0.44999999999999996	0.9	0.01960608663875676	0.014692262095366218
0.44999999999999996	0.999	0.017162893978998537	0.010236083888744116
0.5	-0.999	0.037493923269085724	0.020234542560816117
0.5	-0.9	0.04225570775212417	0.03565999752502783
0.5	-0.8	0.04129460883769035	0.03731565662481856
0.5	-0.7	0.03953478868738832	0.039635241521108214
0.5	-0.6	0.04106349420558736	0.03931168162861081
0.5	-0.5	0.03595336690116042	0.03216566615157574
0.5	-0.4	0.034773528238481934	0.028035258198485728
0.5	-0.3	0.03462677539748127	0.03579167849880196
0.5	-0.2	0.03977328040881864	0.04892598225959736
0.5	-0.1	0.03636209162157539	0.0554738749780044
0.5	-0.0	0.03724492553188208	0.044004705945312285
0.5	0.1	0.0340748508208656	0.03975155751629669
0.5	0.2	0.03775355668542312	0.04913757888718477
0.5	0.3	0.027018733356324567	0.02422659222268919
0.5	0.4	0.028847911627678986	0.030804301311228605
0.5	0.5	0.028321470267851694	0.03610134961954658
0.5	0.6	0.03136041489609161	0.03506021302532758
0.5	0.7	0.025612229868492414	0.02819000723038596
0.5	0.8	0.025596175298046284	0.02566312081689504
0.5	0.9	0.019405102799459454	0.013091203419859301
0.5	0.999	0.018688544657117324	0.012077946169058907
0.5499999999999999	-0.999	0.03792473898167898	0.027967233048513028
0.5499999999999999	-0.9	0.04122482606658517	0.03304039008536269
0.5499999999999999	-0.8	0.04287486201170686	0.03745401584107617
0.5499999999999999	-0.7	0.042479669983686644	0.049047625385502475
0.5499999999999999	-0.6	0.040174055487601994	0.038460699969106484
0.5499999999999999	-0.5	0.036694066003515734	0.036392527942373215
0.5499999999999999	-0.4	0.04413580845962188	0.07547949104758621
0.5499999999999999	-0.3	0.039958804560342155	0.037199971845297344
0.5499999999999999	-0.2	0.035113738068858154	0.04252767630975703
0.5499999999999999	-0.1	0.03641123706422373	0.04579958139241344
0.5499999999999999	-0.0	0.03692459285411599	0.046403474973036866
0.5499999999999999	0.1	0.032880386780203975	0.03152186499179897
0.5499999999999999	0.2	0.0345288847131626	0.0418085247027158
0.5499999999999999	0.3	0.02979756053152337	0.029406047466143816
0.5499999999999999	0.4	0.02797357559513927	0.029123295191131156
0.5499999999999999	0.5	0.027915165497606503	0.03144107114421308
0.5499999999999999	0.6	0.025695427193005643	0.02678827200351728
0.5499999999999999	0.7	0.02590234439311537	0.023640086946461063
0.5499999999999999	0.8	0.02499033638600487	0.02447110273891905
0.5499999999999999	0.9	0.022035110788262948	0.01580006981425126
0.5499999999999999	0.999	0.017767702003662206	0.010982180900194568
0.6	-0.999	0.03616976273660762	0.020082721744629623
0.6	-0.9	0.039744005210857164	0.025432942412314793
0.6	-0.8	0.043363898457436635	0.04436741041314671
0.6	-0.7	0.045382960481207345	0.05118883669937634
0.6	-0.6	0.04937816476287619	0.06318096418542647
0.6	-0.5	0.03789960933103882	0.03337691513202159
0.6	-0.4	0.04616044812779505	0.08243780434597578
0.6	-0.3	0.048137843695306416	0.07890628474109908
0.6	-0.2	0.03561942575328054	0.04513980046540369
0.6	-0.1	0.035712379062592524	0.034410224385854775
0.6	-0.0	0.0388776959336036	0.04247504963040802
0.6	0.1	0.038785905098739214	0.05399252464624169
0.6	0.2	0.03723695193654898	0.050081035403557086
0.6	0.3	0.029299133370663404	0.03550431740473885
0.6	0.4	0.029838477218869865	0.03193861555652362
0.6	0.5	0.032319072274286154	0.048525815220010496
0.6	0.6	0.02785141233728051	0.046529591806633255
0.6	0.7	0.026265464166661718	0.02420298194916928
0.6	0.8	0.026337381471691332	0.03812336495501739
0.6	0.9	0.02162384086073432	0.016391865157156977
0.6	0.999	0.017786893279308144	0.01046031296946506
0.65	-0.999	0.04138966045469947	0.044586894027332395
0.65	-0.9	0.039159744451915605	0.03519284404401761
0.65	-0.8	0.046805391720604925	0.05301128144661084
0.65	-0.7	0.04044247532416552	0.03796397932970119
0.65	-0.6	0.0400879746153115	0.04104460614961938
0.65	-0.5	0.04281265886323576	0.04663643761190945
0.65	-0.4	0.04164479835452687	0.05310461281653984
0.65	-0.3	0.047927888037511725	0.06184596763870855
0.65	-0.2	0.03689459128764448	0.054789522529101374
0.65	-0.1	0.040994671381489704	0.06163083208596677
0.65	-0.0	0.030956685722090795	0.039775275604123195
0.65	0.1	0.038488613653058244	0.04826018724317773
0.65	0.2	0.03660320287409184	0.04257865137260791
0.65	0.3	0.03601536207980806	0.047503839870877626
0.65	0.4	0.030756261581149278	0.052427236326339006
0.65	0.5	0.03273918433457123	0.0544118465360255
0.65	0.6	0.02628671040155665	0.021877812104909404
0.65	0.7	0.024939241717344497	0.01776848782777982
0.65	0.8	0.023133077331828046	0.017886507532338287
0.65	0.9	0.022773781735335726	0.02490090928124092
0.65	0.999	0.018214082794329938	0.01100629112062244
0.7000000000000001	-0.999	0.035470250189259867	0.017731696389530302
0.7000000000000001	-0.9	0.04220279048092105	0.042365340139709974
0.7000000000000001	-0.8	0.04129156992053054	0.03176240514250957
0.7000000000000001	-0.7	0.048809607099734274	0.06099695266515365
0.7000000000000001	-0.6	0.04066052550220318	0.04678903488178725
0.7000000000000001	-0.5	0.039977948776536786	0.03917584854456716
0.7000000000000001	-0.4	0.04861250258316893	0.0682664508380621
0.7000000000000001	-0.3	0.04347723037114192	0.05439354574722053
0.7000000000000001	-0.2	0.043477468449608606	0.06621851119086947
0.7000000000000001	-0.1	0.042902769010279854	0.07283093506248842
0.7000000000000001	-0.0	0.03866095639875762	0.04142802985181427
0.7000000000000001	0.1	0.03435788229451663	0.02967294186398203
0.7000000000000001	0.2	0.03612758819725014	0.04693260972884651
0.7000000000000001	0.3	0.03825918935700558	0.04704508423572115
0.7000000000000001	0.4	0.03497047451207993	0.04257975706207851
0.7000000000000001	0.5	0.03109554058466741	0.03832080013083435
0.7000000000000001	0.6	0.02774521732552278	0.021225831211246948
0.7000000000000001	0.7	0.03177547305030146	0.04294637886989291
0.7000000000000001	0.8	0.025732625816978664	0.024015160497853887
0.7000000000000001	0.9	0.02224047116338096	0.01704643505691452
0.7000000000000001	0.999	0.01841081890847971	0.011081821687863326
0.7499999999999999	-0.999	0.03666047359687801	0.024961785350963876
0.7499999999999999	-0.9	0.040844817613078975	0.04591953168306236
0.7499999999999999	-0.8	0.03815904571003847	0.027446421420671285
0.7499999999999999	-0.7	0.045968810915886296	0.060479791157696264
0.7499999999999999	-0.6	0.04146919528795674	0.047240607550252466
0.7499999999999999	-0.5	0.04423515407469731	0.04043166994036215
0.7499999999999999	-0.4	0.041012266115180766	0.048642553786310355
0.7499999999999999	-0.3	0.044200101028015214	0.06055782147419886
0.7499999999999999	-0.2	0.047690868122938664	0.06302244795127508
0.7499999999999999	-0.1	0.03553802747469079	0.03361668341608762
0.7499999999999999	-0.0	0.04591153083255819	0.0994787693368119
0.7499999999999999	0.1	0.03355028009500988	0.03264561760047414
0.7499999999999999	0.2	0.041711265128005603	0.05563068191946965
0.7499999999999999	0.3	0.03571411171770445	0.04224538360907837
0.7499999999999999	0.4	0.03392828751459535	0.04855957841723708
0.7499999999999999	0.5	0.030206997265741803	0.03202323641436708
0.7499999999999999	0.6	0.029479399182188427	0.03277881107962329
0.7499999999999999	0.7	0.029015682619950668	0.02899616431235122
0.7499999999999999	0.8	0.025363686987141025	0.02276227420393776
0.7499999999999999	0.9	0.0245401796146738	0.020958451507503802
0.7499999999999999	0.999	0.019310960374471216	0.01249945461488243
0.7999999999999999	-0.999	0.03652671045924807	0.021710804263706696
0.7999999999999999	-0.9	0.03969544628890179	0.0291236910168603
0.7999999999999999	-0.8	0.044516696415767915	0.048022082171021864
0.7999999999999999	-0.7	0.04640419506815093	0.05828600430077717
0.7999999999999999	-0.6	0.039618534988200726	0.030468757818140825
0.7999999999999999	-0.5	0.04691766512192474	0.0530309702086891
0.7999999999999999	-0.4	0.04583435600769545	0.05551390603444252
0.7999999999999999	-0.3	0.05055536983315142	0.05528368285197833
0.7999999999999999	-0.2	0.038439026225635976	0.035334621267028965
0.7999999999999999	-0.1	0.041046368036487584	0.050952637950993585
0.7999999999999999	-0.0	0.036880522525868056	0.048000541326709084
0.7999999999999999	0.1	0.040580473596230564	0.05801422742940804
0.7999999999999999	0.2	0.03702267452788284	0.03264635781930281
0.7999999999999999	0.3	0.031629662101551825	0.02469430212113356
0.7999999999999999	0.4	0.031062668683627948	0.028407177929976237
0.7999999999999999	0.5	0.03269598183630775	0.04910687200813522
0.7999999999999999	0.6	0.025348555488978106	0.01854269889909248
0.7999999999999999	0.7	0.026090705682144232	0.022359168624176896
0.7999999999999999	0.8	0.022693619835935586	0.01485589891554497
0.7999999999999999	0.9	0.024291603372437173	0.02382174427617082
0.7999999999999999	0.999	0.020309639938723187	0.014705443863314318
0.85	-0.999	0.035213338828736354	0.019863390762647478
0.85	-0.9	0.038463901162782525	0.02722612852436021
0.85	-0.8	0.04114607183746453	0.029234822589735674
0.85	-0.7	0.03963162228703928	0.0314844665802739
0.85	-0.6	0.04480995017120599	0.05711531212068524
0.85	-0.5	0.04178929132910168	0.043649915449863144
0.85	-0.4	0.03890677498734421	0.02973222366547652
0.85	-0.3	0.04488657330556689	0.06393620222535114
0.85	-0.2	0.04195055241679528	0.052250394871752606
0.85	-0.1	0.036586743900788914	0.03415026110565843
0.85	-0.0	0.03853300094805677	0.04825088719260905
0.85	0.1	0.040041297103635985	0.03938697532721453
0.85	0.2	0.0409727318657141	0.0571301779274395
0.85	0.3	0.03696762334770102	0.05132157036441921
0.85	0.4	0.040211413213128246	0.05170281592226813
0.85	0.5	0.033771648774397464	0.03849178697663974
0.85	0.6	0.03545680500171377	0.046422151907055544
0.85	0.7	0.031018173406348697	0.03253341211262457
0.85	0.8	0.026905617915618407	0.024593573739096448
0.85	0.9	0.022459919893590828	0.014814406065213432
0.85	0.999	0.01848164808526364	0.011944933166806998
0.8999999999999999	-0.999	0.03498309980538404	0.016464981187632354
0.8999999999999999	-0.9	0.04045197945499389	0.03257059264588125
0.8999999999999999	-0.8	0.03980503314595831	0.03135431241435642
0.8999999999999999	-0.7	0.04215138900577131	0.035526343757202906
0.8999999999999999	-0.6	0.04141356286559364	0.034989126230047476
0.8999999999999999	-0.5	0.04569594972203887	0.03886303546520515
0.8999999999999999	-0.4	0.040630324803490485	0.036294369881196706
0.8999999999999999	-0.3	0.04278896948383483	0.0441491435241026
0.8999999999999999	-0.2	0.040395478580817885	0.04495688540184083
0.8999999999999999	-0.1	0.040265601876850424	0.03594626027134885
0.8999999999999999	-0.0	0.04094700292605721	0.04400920802208751
0.8999999999999999	0.1	0.045434638301578345	0.06842315325947347
0.8999999999999999	0.2	0.03971803120983282	0.04501784458439208
0.8999999999999999	0.3	0.03869214248450496	0.04810322226950301
0.8999999999999999	0.4	0.031775293047996346	0.02544233541674281
0.8999999999999999	0.5	0.03508688831331343	0.04098397001408114
0.8999999999999999	0.6	0.030902261048650643	0.031570853065054146
0.8999999999999999	0.7	0.029627777549774068	0.03404936663969079
0.8999999999999999	0.8	0.030420610600108044	0.02515678306073778
0.8999999999999999	0.9	0.027475513822848952	0.0290323383529539
0.8999999999999999	0.999	0.020654660415382182	0.015729439649596465
0.95	-0.999	0.03430145368294381	0.014822289052205631
0.95	-0.9	0.039631605775149424	0.022950208469519454
0.95	-0.8	0.04121090483439618	0.0330384695304834
0.95	-0.7	0.04295705210918889	0.03663389469273413
0.95	-0.6	0.04298172888740177	0.03711772430238083
0.95	-0.5	0.054996871909600675	0.0743755393113769
0.95	-0.4	0.040603311221489455	0.04562217651910808
0.95	-0.3	0.048756273199093134	0.04707614012859575
0.95	-0.2	0.04486481445559667	0.04360009043049972
0.95	-0.1	0.04092682338126416	0.03980978560531814
0.95	-0.0	0.04353233094243441	0.04482282000379064
0.95	0.1	0.04343463635717755	0.05251017359626953
0.95	0.2	0.045840732317155734	0.06404025065600605
0.95	0.3	0.035723275113553124	0.03795684492899292
0.95	0.4	0.03913472651056051	0.037144211861565316
0.95	0.5	0.036559214128966205	0.044698327997352884
0.95	0.6	0.0297788904710885	0.027720989500285467
0.95	0.7	0.034849660736135615	0.04941519944190552
0.95	0.8	0.02898896629533976	0.023794297964366412
0.95	0.9	0.026196664157904725	0.017789929675135614
0.95	0.999	0.019914401058653414	0.012221274111010073
0.9998999999999999	-0.999	0.03540648770273245	0.017625514923744295
0.9998999999999999	-0.9	0.04295773465476287	0.033439865191721985
0.9998999999999999	-0.8	0.04563377624015405	0.036076988135458066
0.9998999999999999	-0.7	0.04547838523648622	0.03855490667980172
0.9998999999999999	-0.6	0.05098674198327546	0.041804653512594415
0.9998999999999999	-0.5	0.049285328918521394	0.05287714804048113
0.9998999999999999	-0.4	0.04979822558538432	0.042794097723699284
0.9998999999999999	-0.3	0.050627338450530635	0.04354482761732346
0.9998999999999999	-0.2	0.05206956966292668	0.054018297168185105
0.9998999999999999	-0.1	0.04790727928125013	0.03755721660968291
0.9998999999999999	-0.0	0.05143008162854357	0.05083321915433491
0.9998999999999999	0.1	0.05222968296629694	0.0529279145053528
0.9998999999999999	0.2	0.043457491561936054	0.03305718994039703
0.9998999999999999	0.3	0.04630156759279337	0.035437776071604345
0.9998999999999999	0.4	0.0467859408002796	0.04886395137808524
0.9998999999999999	0.5	0.04534972772630932	0.048608833496033975
0.9998999999999999	0.6	0.04780540475831372	0.06027823398679205
0.9998999999999999	0.7	0.03964157112341788	0.045914131983709625
0.9998999999999999	0.8	0.032704764096184065	0.026300230268544098
0.9998999999999999	0.9	0.026918550351169277	0.017838960592228118
0.9998999999999999	0.999	0.021447486282355873	0.013596890852855103
