#a	c	frequencies
0.0001	-0.999	83.15999999999998	12.56	3.100000000000001	0.5800000000000001	0.22	0.12000000000000001	0.08	0.06	0.06	0.04
0.0001	-0.8	80.42000000000002	14.4	4.160000000000001	0.6600000000000001	0.24	0.12000000000000001	0.0	0.0	0.0	0.0
0.0001	-0.6	81.46000000000001	14.520000000000001	3.1400000000000015	0.54	0.2	0.06	0.04	0.02	0.02	0.0
0.0001	-0.4	73.77999999999997	19.9	4.640000000000001	1.3000000000000005	0.30000000000000004	0.06	0.02	0.0	0.0	0.0
0.0001	-0.2	76.82000000000002	17.44000000000001	4.2200000000000015	0.9999999999999999	0.42	0.1	0.0	0.0	0.0	0.0
0.0001	-0.0	71.57999999999998	23.319999999999993	3.960000000000002	0.8600000000000001	0.19999999999999998	0.08	0.0	0.0	0.0	0.0
0.0001	0.2	75.45999999999998	20.339999999999996	3.0200000000000014	0.9400000000000001	0.22	0.02	0.0	0.0	0.0	0.0
0.0001	0.4	74.94	21.499999999999993	3.060000000000001	0.4600000000000001	0.04	0.0	0.0	0.0	0.0	0.0
0.0001	0.6	73.23999999999998	22.559999999999995	3.6800000000000015	0.42000000000000004	0.1	0.0	0.0	0.0	0.0	0.0
0.0001	0.8	76.3	21.120000000000008	2.540000000000001	0.02	0.02	0.0	0.0	0.0	0.0	0.0
0.0001	0.999	75.08000000000003	21.580000000000002	3.180000000000001	0.16	0.0	0.0	0.0	0.0	0.0	0.0
