#a	c	frequencies
0.9998999999999999	-0.999	86.87999999999998	9.22	1.8600000000000003	0.6800000000000002	0.32000000000000006	0.22	0.12000000000000001	0.08	0.04	0.04
0.9998999999999999	-0.8	89.66000000000003	7.919999999999999	1.46	0.5800000000000001	0.26	0.1	0.02	0.0	0.0	0.0
0.9998999999999999	-0.6	88.02000000000002	8.099999999999998	1.7000000000000006	0.8999999999999999	0.48	0.22	0.2	0.1	0.08	0.06
0.9998999999999999	-0.4	90.82000000000004	7.579999999999997	0.98	0.36000000000000004	0.18000000000000002	0.04	0.02	0.02	0.0	0.0
0.9998999999999999	-0.2	88.60000000000001	8.2	2.0000000000000004	0.6200000000000001	0.28	0.16	0.04	0.02	0.02	0.02
0.9998999999999999	-0.0	92.84	5.260000000000002	1.04	0.58	0.18	0.08	0.02	0.0	0.0	0.0
0.9998999999999999	0.2	94.89999999999998	4.16	0.66	0.12	0.1	0.04	0.02	0.0	0.0	0.0
0.9998999999999999	0.4	95.76	2.8000000000000003	0.7600000000000001	0.33999999999999997	0.08	0.04	0.04	0.04	0.04	0.04
0.9998999999999999	0.6	97.7	2.12	0.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9998999999999999	0.8	98.56000000000002	1.28	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9998999999999999	0.999	98.58	1.2400000000000002	0.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
