#a	c	strains	std
0.19999999999999998	-0.5	8.230331	1.82878155471861
0.19999999999999998	-0.4	8.229128	1.7978408138234874
0.19999999999999998	-0.3	8.089246	1.8262175353878813
0.19999999999999998	-0.2	7.944196	1.798327319372363
0.19999999999999998	-0.1	7.759491	1.7910124590969034
0.19999999999999998	-0.0	7.682107	1.8064983542691042
0.19999999999999998	0.1	7.638533	1.7773513346756684
0.19999999999999998	0.199	7.413767	1.755071779158106
0.19999999999999998	0.299	7.309227	1.7892822203426528
0.19999999999999998	0.4	7.238148	1.7721265955155805
0.19999999999999998	0.499	7.081626	1.7669681146809435
0.19999999999999998	0.6	7.105735	1.771599347570418
0.19999999999999998	0.7	7.013984	1.7979860067629194
0.19999999999999998	0.799	6.87806	1.81025575911134
0.19999999999999998	0.899	6.765293	1.7611963905190595
0.19999999999999998	0.999	6.594943	1.7902209449340665
0.25	-0.999	8.16624	1.9525839482553096
0.25	-0.9	8.387304	1.937027971832106
0.25	-0.8	8.343564	1.891295152780218
0.25	-0.7	8.168845	1.8619575271281545
0.25	-0.6	8.192613	1.8645870076013094
0.25	-0.5	8.221776	1.845911919150757
0.25	-0.4	8.047323	1.8050265349280008
0.25	-0.3	8.083094	1.8469533828430538
0.25	-0.2	7.927914	1.8222269148313868
0.25	-0.1	7.714797	1.779718914938007
0.25	-0.0	7.673334	1.8238159585768758
0.25	0.1	7.590497	1.8331965670935517
0.25	0.2	7.437841	1.7825895310847708
0.25	0.3	7.289628	1.7695363101420203
0.25	0.4	7.201134	1.7497908948796235
0.25	0.5	7.210406	1.728734306859822
0.25	0.6	7.058172	1.8232737980725893
0.25	0.7	6.927223	1.7812399279899795
0.25	0.8	6.80565	1.7874835027560014
0.25	0.9	6.858484	1.794168453852049
0.25	0.999	6.625077	1.7561892917019055
0.3	-0.999	8.155494	1.9116294803903287
0.3	-0.9	8.093876	1.9394522572388344
0.3	-0.8	8.142171	1.8850177612001764
0.3	-0.7	8.28228	1.909533882372841
0.3	-0.6	8.061753	1.8673647351365705
0.3	-0.5	8.097097	1.8545286764731457
0.3	-0.4	8.101673	1.825239417874139
0.3	-0.3	7.955443	1.848632221721222
0.3	-0.2	7.791747	1.840964713712519
0.3	-0.1	7.877958	1.798635311934878
0.3	-0.0	7.69719	1.860412740502067
0.3	0.1	7.578027	1.8139330411064187
0.3	0.2	7.423362	1.879565415118344
0.3	0.3	7.266804	1.7430744860382499
0.3	0.4	7.26384	1.8006420234842118
0.3	0.5	7.292803	1.8198870061535262
0.3	0.6	7.08367	1.7638986485743877
0.3	0.7	6.911163	1.781325955733203
0.3	0.8	6.941629	1.7827380639179529
0.3	0.9	6.676833	1.781078679436158
0.3	0.999	6.543712	1.7854972554044957
0.35000000000000003	-0.999	8.112791	1.9049201608085706
0.35000000000000003	-0.9	7.946938	1.9853247506767104
0.35000000000000003	-0.8	8.132226	1.912121842652543
0.35000000000000003	-0.7	8.045087	1.9048227714823058
0.35000000000000003	-0.6	8.099449	1.8773194775375677
0.35000000000000003	-0.5	8.019562	1.857030095810638
0.35000000000000003	-0.4	7.913392	1.8985996573829012
0.35000000000000003	-0.3	7.903239	1.8138703368784
0.35000000000000003	-0.2	7.861978	1.8029573423037746
0.35000000000000003	-0.1	7.742447	1.7941250433064364
0.35000000000000003	-0.0	7.711781	1.8094192665222502
0.35000000000000003	0.1	7.601474	1.791266656854852
0.35000000000000003	0.2	7.579991	1.8174231051093508
0.35000000000000003	0.3	7.371663	1.7789268616286549
0.35000000000000003	0.4	7.242106	1.824123902641549
0.35000000000000003	0.5	7.207933	1.801862401583366
0.35000000000000003	0.6	7.071289	1.7959604962101559
0.35000000000000003	0.7	6.92677	1.77511310009238
0.35000000000000003	0.8	6.851263	1.7819442977138626
0.35000000000000003	0.9	6.673195	1.7881450414978348
0.35000000000000003	0.999	6.705153	1.8172731079989228
0.39999999999999997	-0.999	7.891177	1.951473382591124
0.39999999999999997	-0.9	8.055797	1.919558120892838
0.39999999999999997	-0.8	8.041149	1.8716776600080933
0.39999999999999997	-0.7	7.9916	1.879267136846079
0.39999999999999997	-0.6	8.072267	1.91346338926555
0.39999999999999997	-0.5	8.061122	1.8426859462894887
0.39999999999999997	-0.4	7.823385	1.8722958225870308
0.39999999999999997	-0.3	7.83242	1.8362228392285331
0.39999999999999997	-0.2	7.84287	1.8321630713225097
0.39999999999999997	-0.1	7.710116	1.7769795790049125
0.39999999999999997	-0.0	7.762779	1.7966970877854094
0.39999999999999997	0.1	7.539706	1.7948517083734803
0.39999999999999997	0.2	7.540192	1.8041546103684556
0.39999999999999997	0.3	7.368864	1.7630055183324314
0.39999999999999997	0.4	7.309184	1.7849102050373693
0.39999999999999997	0.5	7.079543	1.8523394241599067
0.39999999999999997	0.6	7.044163	1.815941608942958
0.39999999999999997	0.7	6.992275	1.8129590759834302
0.39999999999999997	0.8	6.872667	1.8011703282380331
0.39999999999999997	0.9	6.704799	1.7990299069559346
0.39999999999999997	0.999	6.673259	1.7673919889456966
0.44999999999999996	-0.999	7.96661	1.8555846925338944
0.44999999999999996	-0.9	7.989891	1.9438056966943833
0.44999999999999996	-0.8	7.904926	1.9310594665935437
0.44999999999999996	-0.7	7.883876	1.9555809983060544
0.44999999999999996	-0.6	7.948631	1.9078149453099364
0.44999999999999996	-0.5	7.982484	1.828042814454827
0.44999999999999996	-0.4	7.914822	1.8811778882305845
0.44999999999999996	-0.3	7.811744	1.78719693166263
0.44999999999999996	-0.2	7.734897	1.8443721970035774
0.44999999999999996	-0.1	7.798277	1.842127092441645
0.44999999999999996	-0.0	7.689656	1.8380712663552372
0.44999999999999996	0.1	7.485867	1.7943348288272978
0.44999999999999996	0.2	7.554732	1.839094285353974
0.44999999999999996	0.3	7.312039	1.7742197751030149
0.44999999999999996	0.4	7.303624	1.7936843880462439
0.44999999999999996	0.5	7.25857	1.7870111215385691
0.44999999999999996	0.6	7.06082	1.7593328345822472
0.44999999999999996	0.7	6.988164	1.8276053319200867
0.44999999999999996	0.8	6.97273	1.8162686051157535
0.44999999999999996	0.9	6.78284	1.7541295879633398
0.44999999999999996	0.999	6.736626	1.795814400509578
0.5	-0.999	7.951286	1.8821781235555197
0.5	-0.9	7.854044	1.895146020133254
0.5	-0.8	7.790799	1.8832449358014938
0.5	-0.7	7.752552	1.9448149705318765
0.5	-0.6	7.906353	1.8780225681224532
0.5	-0.5	7.903403	1.9014698617635246
0.5	-0.4	7.873822	1.8850163568465534
0.5	-0.3	7.821427	1.823548740514986
0.5	-0.2	7.800689	1.832218732112712
0.5	-0.1	7.764691	1.8112608744147938
0.5	-0.0	7.692431	1.890878601512694
0.5	0.1	7.677754	1.8483232757725931
0.5	0.2	7.600261	1.8534284898696587
0.5	0.3	7.324047	1.8722863155121863
0.5	0.4	7.330098	1.7723764982960117
0.5	0.5	7.29925	1.7992522543595926
0.5	0.6	7.194498	1.8381784208574277
0.5	0.7	7.080638	1.7721824549378808
0.5	0.8	6.96595	1.8429905029867324
0.5	0.9	6.89199	1.795150428921974
0.5	0.999	6.667365	1.7681063551154896
0.5499999999999999	-0.999	7.926007	1.9070929901262794
0.5499999999999999	-0.9	7.787929	1.9760462534331575
0.5499999999999999	-0.8	8.000467	1.9417751034581356
0.5499999999999999	-0.7	7.722665	1.8881853359693284
0.5499999999999999	-0.6	7.845326	1.8466519335956626
0.5499999999999999	-0.5	7.87279	1.841867804264831
0.5499999999999999	-0.4	7.987969	1.8556545202417007
0.5499999999999999	-0.3	7.884489	1.8081702017103938
0.5499999999999999	-0.2	8.016801	1.9018176419672523
0.5499999999999999	-0.1	7.756452	1.8562504727014313
0.5499999999999999	-0.0	7.626477	1.791305886005467
0.5499999999999999	0.1	7.591112	1.8401217322458645
0.5499999999999999	0.2	7.413441	1.810692911049479
0.5499999999999999	0.3	7.493734	1.7646217303324756
0.5499999999999999	0.4	7.414299	1.7652406223158403
0.5499999999999999	0.5	7.235142	1.7511651282602532
0.5499999999999999	0.6	7.093156	1.8250839133019596
0.5499999999999999	0.7	7.17743	1.956407018655384
0.5499999999999999	0.8	6.998049	1.7519041819596592
0.5499999999999999	0.9	6.94506	1.863653151635808
0.5499999999999999	0.999	6.824624	1.7855308585217342
0.6	-0.999	7.966559	1.92551510176606
0.6	-0.9	7.740487	1.953783462947503
0.6	-0.8	7.832659	1.9609558473013078
0.6	-0.7	7.701851	1.9131716687259073
0.6	-0.6	7.895165	1.9173779750238404
0.6	-0.5	7.894346	1.8836174718615155
0.6	-0.4	7.86182	1.8251963233847497
0.6	-0.3	7.800383	1.8282498176667987
0.6	-0.2	7.755599	1.8100807793005713
0.6	-0.1	7.733019	1.8728554811386926
0.6	-0.0	7.633544	1.8726514643417314
0.6	0.1	7.7095	1.8179425334424508
0.6	0.2	7.538472	1.7756252583425836
0.6	0.3	7.579165	1.7645498056060678
0.6	0.4	7.482302	1.778584815006744
0.6	0.5	7.333894	1.8223765027665288
0.6	0.6	7.182905	1.7910231625387747
0.6	0.7	7.184623	1.7574164095028286
0.6	0.8	6.979969	1.8018582090993835
0.6	0.9	7.055421	1.8474292748998986
0.6	0.999	6.992071	1.7884891192445256
0.65	-0.999	7.782255	1.943754072185992
0.65	-0.9	7.690253	1.8621528572185913
0.65	-0.8	7.817346	1.9059431127138828
0.65	-0.7	7.914992	1.9317244553714978
0.65	-0.6	7.971957	1.902796944178096
0.65	-0.5	7.820742	1.902153040011731
0.65	-0.4	7.832532	1.8262956508536057
0.65	-0.3	7.828641	1.8494903389117239
0.65	-0.2	7.778411	1.8232911559763663
0.65	-0.1	7.872058	1.804288807281863
0.65	-0.0	7.740313	1.741011973868693
0.65	0.1	7.685736	1.8169137127193384
0.65	0.2	7.61917	1.7773479316337257
0.65	0.3	7.500838	1.7720779999837053
0.65	0.4	7.498541	1.8136777995961921
0.65	0.5	7.225005	1.7555918751470372
0.65	0.6	7.339351	1.814645197205007
0.65	0.7	7.126397	1.7766890428559625
0.65	0.8	7.098637	1.7832248658328362
0.65	0.9	6.940509	1.830607323278408
0.65	0.999	7.002783	1.7769165462357557
0.7000000000000001	-0.999	7.855841	1.9413595626773732
0.7000000000000001	-0.9	7.860833	1.90791540333033
0.7000000000000001	-0.8	7.909148	1.8953093431702102
0.7000000000000001	-0.7	7.919952	1.897371317827842
0.7000000000000001	-0.6	7.900444	1.8557947210917696
0.7000000000000001	-0.5	7.986098	1.9470414801314264
0.7000000000000001	-0.4	7.92121	1.8776995663993108
0.7000000000000001	-0.3	8.062338	1.964871454952399
0.7000000000000001	-0.2	7.807549	1.8099809083684744
0.7000000000000001	-0.1	7.748012	1.8549289713225543
0.7000000000000001	-0.0	7.964445	1.8015565735146948
0.7000000000000001	0.1	7.80275	1.812190862335478
0.7000000000000001	0.2	7.706949	1.7756039153416943
0.7000000000000001	0.3	7.655206	1.862236978873738
0.7000000000000001	0.4	7.491261	1.8978006300790562
0.7000000000000001	0.5	7.297014	1.8538047686848123
0.7000000000000001	0.6	7.345719	1.7726117779095882
0.7000000000000001	0.7	7.32676	1.782495183637277
0.7000000000000001	0.8	7.273534	1.8270239431486337
0.7000000000000001	0.9	7.095642	1.7841748207777814
0.7000000000000001	0.999	7.013014	1.8147385291184264
0.7499999999999999	-0.999	8.035397	1.9230277560260514
0.7499999999999999	-0.9	7.829099	1.8873614943460797
0.7499999999999999	-0.8	8.059547	1.8597243380041877
0.7499999999999999	-0.7	7.859965	1.8484205731989358
0.7499999999999999	-0.6	8.107439	1.8984149876315246
0.7499999999999999	-0.5	7.992795	1.8477885437165058
0.7499999999999999	-0.4	7.952191	1.8992879999619625
0.7499999999999999	-0.3	7.999393	1.8561234001894675
0.7499999999999999	-0.2	8.018294	1.7941311402671904
0.7499999999999999	-0.1	7.907739	1.8119238921510075
0.7499999999999999	-0.0	7.85404	1.8371638613834138
0.7499999999999999	0.1	7.796186	1.8098859436687311
0.7499999999999999	0.2	7.769641	1.8817128558806722
0.7499999999999999	0.3	7.722845	1.8207650647982287
0.7499999999999999	0.4	7.74456	1.8445329513631097
0.7499999999999999	0.5	7.494569	1.7573672332714565
0.7499999999999999	0.6	7.508715	1.7842004461776912
0.7499999999999999	0.7	7.453556	1.8713985297163485
0.7499999999999999	0.8	7.463684	1.7545262114084725
0.7499999999999999	0.9	7.119715	1.8322458011665932
0.7499999999999999	0.999	7.075103	1.8261960120417373
0.7999999999999999	-0.999	8.069283	1.8997316849710426
0.7999999999999999	-0.9	7.848609	1.9638547863363212
0.7999999999999999	-0.8	8.033239	1.8682771901902437
0.7999999999999999	-0.7	8.092295	1.9419058689739943
0.7999999999999999	-0.6	8.041579	1.9156857405683776
0.7999999999999999	-0.5	8.193501	1.8932125995868692
0.7999999999999999	-0.4	8.036305	1.9111819901824092
0.7999999999999999	-0.3	8.125254	1.8348419011241381
0.7999999999999999	-0.2	8.110773	1.9278226212413239
0.7999999999999999	-0.1	8.097259	1.8546690073187846
0.7999999999999999	-0.0	7.874099	1.8959492432059366
0.7999999999999999	0.1	8.004782	1.8571727387502406
0.7999999999999999	0.2	7.967859	1.8233099792933078
0.7999999999999999	0.3	7.888886	1.8728889947624932
0.7999999999999999	0.4	7.643485	1.8334866829161165
0.7999999999999999	0.5	7.538427	1.7961677516031194
0.7999999999999999	0.6	7.580685	1.7677395327605012
0.7999999999999999	0.7	7.541594	1.8663963733945985
0.7999999999999999	0.8	7.396744	1.8222276254591003
0.7999999999999999	0.9	7.42549	1.8502869192210178
0.7999999999999999	0.999	7.404924	1.8286699806853945
0.85	-0.999	8.075999	1.874592933440265
0.85	-0.9	8.057408	1.9288400768260694
0.85	-0.8	8.188493	1.9236468203290795
0.85	-0.7	8.418771	1.9258399617824935
0.85	-0.6	8.255359	1.8859072983021126
0.85	-0.5	8.30801	1.9296236843823231
0.85	-0.4	8.380105	2.0059349971569476
0.85	-0.3	8.088378	1.8032888235025222
0.85	-0.2	8.278257	1.7998531277311929
0.85	-0.1	8.152466	1.861567507309522
0.85	-0.0	8.278583	1.8472362935957705
0.85	0.1	8.008217	1.7570448395284795
0.85	0.2	8.131576	1.779446802416521
0.85	0.3	7.934156	1.7520592562378348
0.85	0.4	7.920815	1.7677906722429075
0.85	0.5	7.947128	1.8059102449875235
0.85	0.6	7.697206	1.7949214510165714
0.85	0.7	7.703223	1.7845003773383328
0.85	0.8	7.574051	1.7696230053223994
0.85	0.9	7.452086	1.7872205915140673
0.85	0.999	7.377186	1.7410990071880625
0.8999999999999999	-0.999	8.427547	1.9219095339097867
0.8999999999999999	-0.9	8.319636	1.9149419036910857
0.8999999999999999	-0.8	8.21623	1.9056154434866561
0.8999999999999999	-0.7	8.241352	1.9545160608834338
0.8999999999999999	-0.6	8.669763	2.0342395782968383
0.8999999999999999	-0.5	8.41768	1.8943207241795395
0.8999999999999999	-0.4	8.440616	2.017748153722263
0.8999999999999999	-0.3	8.412735	1.8984937250502103
0.8999999999999999	-0.2	8.391114	1.9221752088980069
0.8999999999999999	-0.1	8.327464	1.8389895895866784
0.8999999999999999	-0.0	8.341796	1.7342475319241717
0.8999999999999999	0.1	8.28598	1.8388786857899182
0.8999999999999999	0.2	8.258316	1.8623013484088249
0.8999999999999999	0.3	8.503502	1.8956495798190063
0.8999999999999999	0.4	8.28878	1.786182326089601
0.8999999999999999	0.5	8.1966	1.7781376779558118
0.8999999999999999	0.6	7.998404	1.7601359466969801
0.8999999999999999	0.7	7.912889	1.797718527882826
0.8999999999999999	0.8	7.798442	1.7862652555989844
0.8999999999999999	0.9	7.636384	1.7604296360953464
0.8999999999999999	0.999	7.751967	1.7335655846174205
0.95	-0.999	8.588987	1.9200351560201574
0.95	-0.9	8.849458	2.0017280317596473
0.95	-0.8	8.604399	1.879703801690335
0.95	-0.7	8.881483	2.061126140954235
0.95	-0.6	8.806832	1.821175840070249
0.95	-0.5	8.774886	1.9118811004547953
0.95	-0.4	8.872045	1.916406582795661
0.95	-0.3	8.814139	1.9277391952339864
0.95	-0.2	8.830368	1.9894127129187738
0.95	-0.1	8.732508	1.7583739994248184
0.95	-0.0	8.755391	1.9453799684489264
0.95	0.1	8.686557	1.8166925403449685
0.95	0.2	8.64797	1.81641960418512
0.95	0.3	8.669587	1.8321074220808973
0.95	0.4	8.585313	1.7765789732768607
0.95	0.5	8.423941	1.7981240952070616
0.95	0.6	8.600771	1.8495898535995559
0.95	0.7	8.396149	1.8341718387286272
0.95	0.8	8.258716	1.8348981983058223
0.95	0.9	8.245056	1.9099270155400183
0.95	0.999	8.149498	1.8185284311856826
0.9998999999999999	-0.999	10.978647	2.6609321919130804
0.9998999999999999	-0.9	11.0901	2.4353098202739862
0.9998999999999999	-0.8	11.300364	2.66350831832511
0.9998999999999999	-0.7	10.887295	2.309388645565733
0.9998999999999999	-0.6	11.129019	2.4834490663527324
0.9998999999999999	-0.5	10.786848	2.244183428608265
0.9998999999999999	-0.4	10.823307	2.3648171548980192
0.9998999999999999	-0.3	11.210352	2.3874261739133655
0.9998999999999999	-0.2	10.926953	2.367749721159651
0.9998999999999999	-0.1	10.885218	2.15209937595149
0.9998999999999999	-0.0	11.020209	2.223610923859102
0.9998999999999999	0.1	10.943597	2.287406595653878
0.9998999999999999	0.2	10.832006	2.1959979140244648
0.9998999999999999	0.3	11.045803	2.22974618666993
0.9998999999999999	0.4	10.971968	2.2920731795831752
0.9998999999999999	0.5	10.529183	2.1084479595357757
0.9998999999999999	0.6	10.45484	2.035745740181437
0.9998999999999999	0.7	10.482724	2.0642470300287283
0.9998999999999999	0.8	10.343241	2.0734784578658387
0.9998999999999999	0.9	10.344125	2.0376361638759573
0.9998999999999999	0.999	10.172978	1.9512561130972805
