#a	c	strains	std
0.39999999999999997	0.4	4.81306	1.3444326847804153
0.39999999999999997	0.5	4.6885	1.277591242235378
0.39999999999999997	0.6	4.476439	1.223495964944986
0.39999999999999997	0.7	4.475105	1.325124143208455
0.39999999999999997	0.8	4.384586	1.2453951821122686
0.39999999999999997	0.9	4.366266	1.1807864377172692
0.39999999999999997	0.999	4.268507	1.1761991219184804
0.44999999999999996	-0.999	8.974402	1.8224505655094096
0.44999999999999996	-0.9	8.380588	1.8028227933959737
0.44999999999999996	-0.8	7.823874	1.814167832197665
0.44999999999999996	-0.7	7.414457	1.7519553260554368
0.44999999999999996	-0.6	6.688694	1.7386384320105728
0.44999999999999996	-0.5	6.822945	1.800165483383983
0.44999999999999996	-0.4	6.372403	1.7026825613362604
0.44999999999999996	-0.3	6.102253	1.6485284473222261
0.44999999999999996	-0.2	5.596856	1.531293329225513
0.44999999999999996	-0.1	5.579364	1.5645375685200524
0.44999999999999996	-0.0	5.550118	1.5543817427507034
0.44999999999999996	0.1	5.229663	1.4289765387875544
0.44999999999999996	0.2	5.185283	1.4890713304811751
0.44999999999999996	0.3	4.941562	1.435739900368985
0.44999999999999996	0.4	4.763563	1.2643441555225616
0.44999999999999996	0.5	4.720011	1.2964971426097103
0.44999999999999996	0.6	4.748186	1.2771919748506264
0.44999999999999996	0.7	4.675654	1.26874003719509
0.44999999999999996	0.8	4.467511	1.175717588192621
0.44999999999999996	0.9	4.348014	1.223628927846862
0.44999999999999996	0.999	4.292093	1.180830247624495
0.5	-0.999	8.913344	1.8415417803874732
0.5	-0.9	8.536864	1.7758626633844035
0.5	-0.8	7.970281	1.8116051067816914
0.5	-0.7	7.450032	1.774527640788339
0.5	-0.6	6.928845	1.7501020052744298
0.5	-0.5	6.512454	1.7662666892581347
0.5	-0.4	6.538433	1.6980105381716626
0.5	-0.3	6.014168	1.66234894988373
0.5	-0.2	6.072937	1.7180617409649346
0.5	-0.1	5.420189	1.4961806183825133
0.5	-0.0	5.560119	1.5055470675158888
0.5	0.1	5.432471	1.5137133564543808
0.5	0.2	5.284078	1.4820674365468687
0.5	0.3	4.976783	1.4602205666088515
0.5	0.4	4.823888	1.3583903741893595
0.5	0.5	4.725293	1.223891564662755
0.5	0.6	4.651421	1.2815995174963446
0.5	0.7	4.550379	1.2499254052431696
0.5	0.8	4.539639	1.2812698354873795
0.5	0.9	4.242859	1.1524668473680761
0.5	0.999	4.226558	1.181866688524201
0.5499999999999999	-0.999	8.821309	1.9309537164633501
0.5499999999999999	-0.9	8.371519	1.7485393018235575
0.5499999999999999	-0.8	7.910124	1.7397336955071392
0.5499999999999999	-0.7	7.629906	1.7950141094799572
0.5499999999999999	-0.6	7.146762	1.7970203517575318
0.5499999999999999	-0.5	6.793138	1.7853552308830047
0.5499999999999999	-0.4	6.403849	1.7717359070260732
0.5499999999999999	-0.3	6.088566	1.7047636111403197
0.5499999999999999	-0.2	5.733808	1.645416216806878
0.5499999999999999	-0.1	5.638769	1.5886817455188476
0.5499999999999999	-0.0	5.496561	1.5786857399530079
0.5499999999999999	0.1	5.365641	1.5110115625885943
0.5499999999999999	0.2	5.15855	1.4874286907102436
0.5499999999999999	0.3	4.985691	1.3708034620755003
0.5499999999999999	0.4	4.81529	1.353842697207063
0.5499999999999999	0.5	4.688025	1.2445023696901076
0.5499999999999999	0.6	4.588257	1.222312642490772
0.5499999999999999	0.7	4.497184	1.253484599575192
0.5499999999999999	0.8	4.596695	1.2317173353121957
0.5499999999999999	0.9	4.341071	1.2201307559712684
0.5499999999999999	0.999	4.332314	1.2070281116421269
0.6	-0.999	8.910044	1.8158252160660335
0.6	-0.9	8.611652	1.8047944725643223
0.6	-0.8	7.852553	1.780531817311102
0.6	-0.7	7.569319	1.8381632830403292
0.6	-0.6	6.849867	1.734107865581447
0.6	-0.5	6.624988	1.7905555579029115
0.6	-0.4	6.50365	1.7313762373255135
0.6	-0.3	6.233297	1.6507459631096397
0.6	-0.2	5.816399	1.5856551286791758
0.6	-0.1	5.670055	1.592195287033513
0.6	-0.0	5.580949	1.5347702156738674
0.6	0.1	5.325013	1.4451981311982607
0.6	0.2	5.183415	1.4357924638576331
0.6	0.3	5.131404	1.4231250872824108
0.6	0.4	4.934012	1.372624299638989
0.6	0.5	4.706357	1.2914931112863395
0.6	0.6	4.65492	1.2649598387725869
0.6	0.7	4.575118	1.2858736094711398
0.6	0.8	4.588711	1.2838621447750507
0.6	0.9	4.329835	1.1643011759729818
0.6	0.999	4.374792	1.1663628582670664
0.65	-0.999	8.881299	1.8566503493610143
0.65	-0.9	8.429751	1.7330816719299489
0.65	-0.8	7.911176	1.7927441286846952
0.65	-0.7	7.473711	1.8446789128023096
0.65	-0.6	7.126856	1.8051173961036813
0.65	-0.5	6.668884	1.700781904651127
0.65	-0.4	6.728898	1.682520293033068
0.65	-0.3	6.301031	1.6783742592052207
0.65	-0.2	5.855756	1.648439378865402
0.65	-0.1	5.603811	1.5861733172114802
0.65	-0.0	5.450931	1.5459672128641018
0.65	0.1	5.338125	1.4749368324936796
0.65	0.2	5.250072	1.5235807547098397
0.65	0.3	5.084806	1.4430329257042567
0.65	0.4	5.060184	1.3532515351725727
0.65	0.5	4.852775	1.3778903069439499
0.65	0.6	4.670466	1.2453733953271662
0.65	0.7	4.617936	1.2637945628445775
0.65	0.8	4.541644	1.2102352010808888
0.65	0.9	4.453495	1.163861091170965
0.65	0.999	4.415646	1.1847539011615456
0.7000000000000001	-0.999	8.917883	1.8859574107448007
0.7000000000000001	-0.9	8.481228	1.7683842170681794
0.7000000000000001	-0.8	8.072675	1.789369874069712
0.7000000000000001	-0.7	7.616281	1.7428613733162515
0.7000000000000001	-0.6	7.164143	1.8018893757320906
0.7000000000000001	-0.5	6.703414	1.7645962309807388
0.7000000000000001	-0.4	6.340363	1.7057487909474265
0.7000000000000001	-0.3	6.263955	1.75502701918666
0.7000000000000001	-0.2	6.092749	1.668360094948789
0.7000000000000001	-0.1	5.873493	1.6267198975781587
0.7000000000000001	-0.0	6.074003	1.7142192084320915
0.7000000000000001	0.1	5.35443	1.4854937165122857
0.7000000000000001	0.2	5.362064	1.5081949259221186
0.7000000000000001	0.3	5.244493	1.4396396234806639
0.7000000000000001	0.4	4.959869	1.3923427887834086
0.7000000000000001	0.5	4.862114	1.2925591366383629
0.7000000000000001	0.6	4.877165	1.2434701882173338
0.7000000000000001	0.7	4.672882	1.1688298337391754
0.7000000000000001	0.8	4.577589	1.3030639451189423
0.7000000000000001	0.9	4.423044	1.171367212345805
0.7000000000000001	0.999	4.450166	1.178431143998553
0.7499999999999999	-0.999	8.864125	1.9553283119941927
0.7499999999999999	-0.9	8.319075	1.7492224570311374
0.7499999999999999	-0.8	7.929286	1.7900041157195044
0.7499999999999999	-0.7	7.411816	1.7826600236648755
0.7499999999999999	-0.6	7.199901	1.7477704783199066
0.7499999999999999	-0.5	6.787225	1.7888054671195692
0.7499999999999999	-0.4	6.56031	1.7361704173775256
0.7499999999999999	-0.3	6.450995	1.7339127764725721
0.7499999999999999	-0.2	6.066416	1.6045396503324034
0.7499999999999999	-0.1	5.854091	1.6038273398264786
0.7499999999999999	-0.0	5.678876	1.6536880332509631
0.7499999999999999	0.1	5.377305	1.4910614206794652
0.7499999999999999	0.2	5.327961	1.5335680403243281
0.7499999999999999	0.3	5.293494	1.4683812271081231
0.7499999999999999	0.4	4.971352	1.3852953515917183
0.7499999999999999	0.5	5.033116	1.4451724530465266
0.7499999999999999	0.6	4.771144	1.3322194661705045
0.7499999999999999	0.7	4.680782	1.2543362554912567
0.7499999999999999	0.8	4.630206	1.2518090767363752
0.7499999999999999	0.9	4.421076	1.1963604947950883
0.7499999999999999	0.999	4.412578	1.2152237944780524
0.7999999999999999	-0.999	9.265798	1.9546046259181775
0.7999999999999999	-0.9	8.570653	1.8082304674128142
0.7999999999999999	-0.8	7.985306	1.7491847089470238
0.7999999999999999	-0.7	7.478852	1.8163408438978197
0.7999999999999999	-0.6	7.357943	1.7844099845208217
0.7999999999999999	-0.5	6.918166	1.8342482277225451
0.7999999999999999	-0.4	6.493971	1.6967847624977688
0.7999999999999999	-0.3	6.395083	1.7217588064388527
0.7999999999999999	-0.2	5.987715	1.6233159624472886
0.7999999999999999	-0.1	5.937449	1.6881626764887563
0.7999999999999999	-0.0	5.667734	1.6129599830359203
0.7999999999999999	0.1	5.774937	1.5921080933285945
0.7999999999999999	0.2	5.426943	1.5206344028365413
0.7999999999999999	0.3	5.281887	1.4614803642753524
0.7999999999999999	0.4	5.147719	1.349294600031451
0.7999999999999999	0.5	4.991578	1.4156239168302256
0.7999999999999999	0.6	4.814085	1.3716225771375767
0.7999999999999999	0.7	4.725985	1.2358860413452462
0.7999999999999999	0.8	4.64567	1.2384618625216017
0.7999999999999999	0.9	4.474634	1.1446361326742527
0.7999999999999999	0.999	4.325168	1.175743660052077
0.85	-0.999	9.045639	1.9709946642471756
0.85	-0.9	8.65331	1.7646600686572274
0.85	-0.8	8.11614	1.7758419563757588
0.85	-0.7	7.635453	1.8369120444437133
0.85	-0.6	7.211893	1.7264145901428545
0.85	-0.5	6.966111	1.7639273361206684
0.85	-0.4	6.680245	1.8048376651167362
0.85	-0.3	6.334446	1.6477392354784623
0.85	-0.2	6.308553	1.829358191486064
0.85	-0.1	6.06657	1.6202786983715585
0.85	-0.0	5.783623	1.6664935556599805
0.85	0.1	5.663862	1.5924671993279016
0.85	0.2	5.527024	1.5109334817740194
0.85	0.3	5.451583	1.5400058979495022
0.85	0.4	5.241892	1.4864294365389683
0.85	0.5	5.012067	1.3541902456260888
0.85	0.6	5.090077	1.3622991558186932
0.85	0.7	4.757734	1.245762713031348
0.85	0.8	4.722804	1.1996573747338157
0.85	0.9	4.590063	1.1617151137894561
0.85	0.999	4.555091	1.1876659430473921
0.8999999999999999	-0.999	9.288997	1.9507828017329263
0.8999999999999999	-0.9	8.565763	1.8268384069667483
0.8999999999999999	-0.8	8.183642	1.8138486447030397
0.8999999999999999	-0.7	7.645443	1.8494052433280221
0.8999999999999999	-0.6	7.372133	1.7853837732813616
0.8999999999999999	-0.5	7.316802	1.8334349877465121
0.8999999999999999	-0.4	6.813202	1.8695748186331753
0.8999999999999999	-0.3	6.50014	1.7556449136115904
0.8999999999999999	-0.2	6.178999	1.5948946365613474
0.8999999999999999	-0.1	6.043189	1.7097604023829858
0.8999999999999999	-0.0	5.846647	1.5668357643180113
0.8999999999999999	0.1	5.924082	1.6919312397159856
0.8999999999999999	0.2	5.750734	1.6363639995098052
0.8999999999999999	0.3	5.429897	1.402357135679466
0.8999999999999999	0.4	5.318305	1.4495996096548258
0.8999999999999999	0.5	5.165304	1.3243512908177921
0.8999999999999999	0.6	5.076967	1.336885510496368
0.8999999999999999	0.7	4.93026	1.2647252396991684
0.8999999999999999	0.8	4.851496	1.3121403445091204
0.8999999999999999	0.9	4.680516	1.1662698375275347
0.8999999999999999	0.999	4.625744	1.151173215317004
0.95	-0.999	9.419786	2.029646233629675
0.95	-0.9	8.904683	1.8398399535058783
0.95	-0.8	8.155024	1.840579513942145
0.95	-0.7	7.651171	1.8861296048309695
0.95	-0.6	7.54182	1.8544774268517104
0.95	-0.5	7.166275	1.8658909683866818
0.95	-0.4	6.972726	1.8613284485763206
0.95	-0.3	6.713142	1.7638655274852342
0.95	-0.2	6.393758	1.6901868222702772
0.95	-0.1	6.122388	1.6413938807057256
0.95	-0.0	5.896952	1.5704201908717232
0.95	0.1	5.888634	1.5637608702708503
0.95	0.2	5.60279	1.4112094838908018
0.95	0.3	5.638142	1.554481651306701
0.95	0.4	5.261248	1.3339959752733817
0.95	0.5	5.207834	1.2791961009800108
0.95	0.6	5.097308	1.262696617380567
0.95	0.7	5.057831	1.2193072058146275
0.95	0.8	4.883635	1.1243511244023978
0.95	0.9	4.827164	1.1403082992760045
0.95	0.999	4.771545	1.1313472468348293
0.9998999999999999	-0.999	11.141505	2.62271733391499
0.9998999999999999	-0.9	9.778136	2.01428757203172
0.9998999999999999	-0.8	8.89368	2.0067451469041364
0.9998999999999999	-0.7	8.81511	2.0170894270133437
0.9998999999999999	-0.6	8.287367	1.9749478746868991
0.9998999999999999	-0.5	7.868946	2.0131490014159654
0.9998999999999999	-0.4	7.669882	1.9501768917871718
0.9998999999999999	-0.3	7.233375	1.8751998895451036
0.9998999999999999	-0.2	6.907219	1.7610218020328408
0.9998999999999999	-0.1	6.957424	1.8231803553686718
0.9998999999999999	-0.0	6.536331	1.7102324354695473
0.9998999999999999	0.1	6.593841	1.6167759525216485
0.9998999999999999	0.2	6.254565	1.521777242759337
0.9998999999999999	0.3	6.219437	1.5005547822990746
0.9998999999999999	0.4	6.113122	1.5156205693423859
0.9998999999999999	0.5	5.803385	1.415696134760698
0.9998999999999999	0.6	5.948211	1.444954320165443
0.9998999999999999	0.7	5.725085	1.3245506774769236
0.9998999999999999	0.8	5.602783	1.2104995333336361
0.9998999999999999	0.9	5.515374	1.148916428695046
0.9998999999999999	0.999	5.482361	1.1887431508931952
