#a	c	mean_phenotypic_distance	std
0.5	-0.3	0.368769227202731	0.43420870477534973
0.5	-0.2	0.3423066066051024	0.36943949877688875
0.5	-0.1	0.2064420690984632	0.31272167366603415
0.5	-0.0	0.2559534723160458	0.33514490238601263
0.5	0.1	0.20039654412906138	0.304742763673219
0.5	0.2	0.1664720404709369	0.2568993218016211
0.5	0.3	0.13303850496962136	0.23280775360093808
0.5	0.4	0.08382452471471129	0.16454536450626567
0.5	0.5	0.05571224355882338	0.12394816107364047
0.5	0.6	0.05792028106239663	0.1173287809834385
0.5	0.7	0.04230098569537621	0.0951246965878702
0.5	0.8	0.037047440023996826	0.057861586199926096
0.5	0.9	0.0195527148092647	0.012591504243599928
0.5	0.999	0.018724853739589327	0.01207756201771535
0.5499999999999999	-0.999	1.2725099395458912	0.47927486095083754
0.5499999999999999	-0.9	1.105685732859162	0.5409519553873015
0.5499999999999999	-0.8	0.9538493210631674	0.5497308991374535
0.5499999999999999	-0.7	0.7918458303874593	0.5573503303058106
0.5499999999999999	-0.6	0.686228799015699	0.5258337211850052
0.5499999999999999	-0.5	0.6921667853472586	0.6312905373293615
0.5499999999999999	-0.4	0.5363231052775491	0.576689521295245
0.5499999999999999	-0.3	0.38268360550449054	0.4642151624782494
0.5499999999999999	-0.2	0.33416080185250974	0.43331788504023167
0.5499999999999999	-0.1	0.26341210700056694	0.37516213342877464
0.5499999999999999	-0.0	0.23209299746402803	0.32368969202766773
0.5499999999999999	0.1	0.18453616111844673	0.2833365445948333
0.5499999999999999	0.2	0.16031847966212157	0.29092245223891505
0.5499999999999999	0.3	0.11518115356325699	0.2136205582469557
0.5499999999999999	0.4	0.0879429447578481	0.16140624282505195
0.5499999999999999	0.5	0.058339223040908744	0.14048838184007137
0.5499999999999999	0.6	0.048940102885638936	0.10150034902639239
0.5499999999999999	0.7	0.04656234507275426	0.08614272828174073
0.5499999999999999	0.8	0.03790208941049157	0.06960173803584328
0.5499999999999999	0.9	0.022383651961396328	0.015402586691506608
0.5499999999999999	0.999	0.017811022987676554	0.011018588365126388
0.6	-0.999	1.2267339442979375	0.38660262135103024
0.6	-0.9	1.047549489736781	0.4601838535439781
0.6	-0.8	0.9562220904177374	0.5604907854786638
0.6	-0.7	0.8136312942467866	0.5717144096666316
0.6	-0.6	0.6408332008635549	0.6023426326675757
0.6	-0.5	0.5110920869854227	0.5123462570483354
0.6	-0.4	0.6250884233418321	0.5746721849139644
0.6	-0.3	0.45039224068748984	0.476631431422071
0.6	-0.2	0.3490663640178225	0.480899815650616
0.6	-0.1	0.2678041937665238	0.4046547566521702
0.6	-0.0	0.21682443369865878	0.30514435332478285
0.6	0.1	0.17790473542965168	0.3204766784027823
0.6	0.2	0.20736026422366438	0.33033517779350924
0.6	0.3	0.12230276352881578	0.19522098445992112
0.6	0.4	0.09663032569825453	0.1745779441982249
0.6	0.5	0.07825721542914754	0.15854006985421135
0.6	0.6	0.04922656715759739	0.09987548225229381
0.6	0.7	0.050838638566240324	0.09301591360247886
0.6	0.8	0.04076595326771472	0.08905099488881527
0.6	0.9	0.022876441617464233	0.01927001799964818
0.6	0.999	0.017790266945917947	0.010564157497366913
0.65	-0.999	1.2262195742939757	0.364450398645719
0.65	-0.9	1.0057843883259576	0.4368100661673932
0.65	-0.8	0.8731572935628756	0.5610019311489488
0.65	-0.7	0.88666849679718	0.622222834209916
0.65	-0.6	0.6769541784565583	0.576341989140753
0.65	-0.5	0.6151078883061558	0.6589858320174683
0.65	-0.4	0.5598762791799459	0.45531771357227907
0.65	-0.3	0.39908403974649664	0.4328095171501814
0.65	-0.2	0.31983634762975477	0.447784069580119
0.65	-0.1	0.2290249777817642	0.33745537071525583
0.65	-0.0	0.22692780910939406	0.3339793922154894
0.65	0.1	0.2191324151975277	0.3126094749779323
0.65	0.2	0.2587999849612329	0.4687975883751297
0.65	0.3	0.12606197950259135	0.21002107405317777
0.65	0.4	0.10662367461170205	0.19965844244022252
0.65	0.5	0.08665343784848671	0.17519317668852338
0.65	0.6	0.06134348273783809	0.1491246056418169
0.65	0.7	0.05217369596219431	0.08325319688010831
0.65	0.8	0.029337250565829785	0.04352646329681348
0.65	0.9	0.023793498491469313	0.026002331006850187
0.65	0.999	0.018200411969204945	0.011015029929029103
0.7000000000000001	-0.999	1.277537929756247	0.5774377367493122
0.7000000000000001	-0.9	1.167214758786588	0.5184691902153231
0.7000000000000001	-0.8	0.967608763301701	0.617493526468398
0.7000000000000001	-0.7	0.8744760762373146	0.5515790319797262
0.7000000000000001	-0.6	0.7546275409993243	0.6628449713780882
0.7000000000000001	-0.5	0.588812377952641	0.5810838366192387
0.7000000000000001	-0.4	0.5030993649740099	0.592221708767844
0.7000000000000001	-0.3	0.5478376357036155	0.6353586796354886
0.7000000000000001	-0.2	0.48415200284275833	0.5818658171210002
0.7000000000000001	-0.1	0.33577425325045696	0.41778539334503856
0.7000000000000001	-0.0	0.41726519190326694	0.44658260524936727
0.7000000000000001	0.1	0.21896982102379908	0.40933306231078853
0.7000000000000001	0.2	0.1766562668201983	0.3355169554339264
0.7000000000000001	0.3	0.15353075165047084	0.25427012251031306
0.7000000000000001	0.4	0.12456079966875085	0.21980019259888808
0.7000000000000001	0.5	0.08904403154894851	0.15973340424911886
0.7000000000000001	0.6	0.07245060971279609	0.15300686960952556
0.7000000000000001	0.7	0.05506546684340815	0.16999598050910134
0.7000000000000001	0.8	0.037467771451717556	0.06695139639770063
0.7000000000000001	0.9	0.026003182506059905	0.03159762281942407
0.7000000000000001	0.999	0.018440501422998887	0.010939255715518374
0.7499999999999999	-0.999	1.2629518689401233	0.43103615784903554
0.7499999999999999	-0.9	1.2127990179091446	0.576525830689849
0.7499999999999999	-0.8	0.9395277448537052	0.5447257403133677
0.7499999999999999	-0.7	0.8451227745197787	0.67248790853153
0.7499999999999999	-0.6	0.6873138370801479	0.5349106527596338
0.7499999999999999	-0.5	0.558160764326991	0.49278269117621376
0.7499999999999999	-0.4	0.531312511167479	0.5552889998166283
0.7499999999999999	-0.3	0.5917891244143533	0.6247732241680786
0.7499999999999999	-0.2	0.34094190813647884	0.42229547421100166
0.7499999999999999	-0.1	0.3594436684505704	0.47046717550838013
0.7499999999999999	-0.0	0.31400936820628494	0.4908462611761532
0.7499999999999999	0.1	0.2061558503346225	0.33908403024071626
0.7499999999999999	0.2	0.17943056186333217	0.28368764787971223
0.7499999999999999	0.3	0.1652785916931084	0.28569739812022615
0.7499999999999999	0.4	0.08138440212729046	0.1448669159131952
0.7499999999999999	0.5	0.1272001929419513	0.20927707621320976
0.7499999999999999	0.6	0.06893442637264706	0.11633975802821114
0.7499999999999999	0.7	0.06148758356148256	0.14658009107640907
0.7499999999999999	0.8	0.047400727580311296	0.08724072472378983
0.7499999999999999	0.9	0.02669426919358253	0.02523144525619693
0.7499999999999999	0.999	0.01939276775518006	0.012680731673434854
0.7999999999999999	-0.999	1.2424753331516156	0.4677233684651999
0.7999999999999999	-0.9	1.2038274975080134	0.528331920324882
0.7999999999999999	-0.8	0.9847219919793013	0.5784560414496297
0.7999999999999999	-0.7	0.7886283068858626	0.6267861958678438
0.7999999999999999	-0.6	0.8325137640583324	0.7334309348966949
0.7999999999999999	-0.5	0.7222312135607006	0.6970610053306697
0.7999999999999999	-0.4	0.5788755363803744	0.5620161452619432
0.7999999999999999	-0.3	0.5275597124379794	0.7135662423710144
0.7999999999999999	-0.2	0.33694884595252406	0.44400246563275203
0.7999999999999999	-0.1	0.30398666994347423	0.3865972840912878
0.7999999999999999	-0.0	0.2441421525281203	0.35726001493153514
0.7999999999999999	0.1	0.2794749170914831	0.3763103174734525
0.7999999999999999	0.2	0.22539833151351737	0.340723465923834
0.7999999999999999	0.3	0.1601151329792103	0.2786694307070242
0.7999999999999999	0.4	0.12966587015032235	0.2822642386706432
0.7999999999999999	0.5	0.09799165654649139	0.19547446011834568
0.7999999999999999	0.6	0.0735392962059232	0.14877818386532599
0.7999999999999999	0.7	0.03504320660939604	0.055552005540997415
0.7999999999999999	0.8	0.037703029206504354	0.08163726036269078
0.7999999999999999	0.9	0.026817338687265574	0.031712302115504014
0.7999999999999999	0.999	0.02034159935005547	0.01469993644314666
0.85	-0.999	1.311554308901276	0.5546958818925294
0.85	-0.9	1.2675918781898834	0.6263187476090976
0.85	-0.8	1.0444200978862364	0.7714679406547748
0.85	-0.7	0.8590920780775724	0.7057205363699828
0.85	-0.6	0.6393938713808651	0.5593598006990689
0.85	-0.5	0.6581291858455752	0.6679605601811444
0.85	-0.4	0.5493213016029861	0.6027537151421294
0.85	-0.3	0.38497957236134955	0.49361855557996276
0.85	-0.2	0.4150262819792759	0.548126049095132
0.85	-0.1	0.3129747117392689	0.4584288190289218
0.85	-0.0	0.26213007410090905	0.3825500987540324
0.85	0.1	0.3217226042190291	0.5059150274382608
0.85	0.2	0.19773016470119711	0.3351215766932246
0.85	0.3	0.17428772989760077	0.27131992142818323
0.85	0.4	0.11995098310567247	0.2122054118894495
0.85	0.5	0.11329431247836019	0.23139345451495785
0.85	0.6	0.10068006436878112	0.21524435306394896
0.85	0.7	0.05588842642339854	0.10419984541874203
0.85	0.8	0.032777913360437685	0.03687896097844777
0.85	0.9	0.023898219037544768	0.019028978849717982
0.85	0.999	0.018490855993060197	0.011662657853586748
0.8999999999999999	-0.999	1.3184630634952466	0.6335742513973169
0.8999999999999999	-0.9	1.0786379875872425	0.6935857087539502
0.8999999999999999	-0.8	1.046237342993515	0.6919137455150215
0.8999999999999999	-0.7	0.818003419001822	0.6841704065124077
0.8999999999999999	-0.6	0.756215553233404	0.6284959121387014
0.8999999999999999	-0.5	0.7441359770132584	0.7527611845887859
0.8999999999999999	-0.4	0.5602437988307561	0.5928470241877063
0.8999999999999999	-0.3	0.41475722969456874	0.4851633135707873
0.8999999999999999	-0.2	0.36787457677968416	0.45821470239255657
0.8999999999999999	-0.1	0.33389930900686693	0.4347744352431359
0.8999999999999999	-0.0	0.2915657963452684	0.3960002146911851
0.8999999999999999	0.1	0.2612578365327171	0.33477810158699733
0.8999999999999999	0.2	0.23059778954719584	0.3627813082525687
0.8999999999999999	0.3	0.14146381993334287	0.24075896924072518
0.8999999999999999	0.4	0.1628525772706755	0.3604925059496537
0.8999999999999999	0.5	0.09468164186950397	0.17310047141851756
0.8999999999999999	0.6	0.08600827325246234	0.17521646529172957
0.8999999999999999	0.7	0.06125123736190669	0.12856426003106397
0.8999999999999999	0.8	0.049775335533930834	0.14379551827407613
0.8999999999999999	0.9	0.035171632322500694	0.06139476904955696
0.8999999999999999	0.999	0.020616319101050096	0.015638705715549393
0.95	-0.999	1.2852937621423441	0.5674567462827487
0.95	-0.9	1.1550310738101572	0.6396247983050238
0.95	-0.8	0.9230457094518535	0.7831779072049213
0.95	-0.7	0.8868049721722362	1.06575318423046
0.95	-0.6	0.7706441236992002	0.6391708448234424
0.95	-0.5	0.5142576713256027	0.563913888092691
0.95	-0.4	0.5397731394044324	0.5874731538033248
0.95	-0.3	0.5320653009340798	0.6940829478967211
0.95	-0.2	0.3886188480125889	0.4903874363280454
0.95	-0.1	0.3209157396073366	0.46062746435088525
0.95	-0.0	0.24356265385211567	0.40991514137020774
0.95	0.1	0.2076351102866793	0.29936112850866514
0.95	0.2	0.20178350680196572	0.3483848198791715
0.95	0.3	0.17773703307021677	0.28923023041403695
0.95	0.4	0.10323066651781039	0.17649472505544883
0.95	0.5	0.08852159482823209	0.16079784652529308
0.95	0.6	0.05781490473715489	0.10377054555654544
0.95	0.7	0.05632742413769906	0.10370987828681863
0.95	0.8	0.03693976246957668	0.05232728856284792
0.95	0.9	0.02815027273658512	0.022804959664955146
0.95	0.999	0.01989167998581226	0.012280925102054752
0.9998999999999999	-0.999	1.045533092382805	0.49377865771520363
0.9998999999999999	-0.9	0.9593078725480538	0.6448318688749433
0.9998999999999999	-0.8	0.8167843506318575	0.7410705888597262
0.9998999999999999	-0.7	0.7411394601161122	0.6163158458295653
0.9998999999999999	-0.6	0.7758511430815099	1.0491052429610583
0.9998999999999999	-0.5	0.4777034940399026	0.4858530370529571
0.9998999999999999	-0.4	0.49960309715868806	0.6303830865736972
0.9998999999999999	-0.3	0.42332127918582374	0.5561153910355803
0.9998999999999999	-0.2	0.3381663189686255	0.47317023582716655
0.9998999999999999	-0.1	0.3053579768506529	0.3877233028106426
0.9998999999999999	-0.0	0.22968543714827924	0.31316288626759
0.9998999999999999	0.1	0.18426772547429898	0.2501138036678896
0.9998999999999999	0.2	0.174346921272669	0.2758574035149048
0.9998999999999999	0.3	0.12364588482984558	0.16383635906939525
0.9998999999999999	0.4	0.11098568866386103	0.1773814603774941
0.9998999999999999	0.5	0.083945144135872	0.13752316919620267
0.9998999999999999	0.6	0.0824997282305293	0.10293133834766618
0.9998999999999999	0.7	0.05835250037022591	0.08872054705970482
0.9998999999999999	0.8	0.04187540226414163	0.06437753031741912
0.9998999999999999	0.9	0.029166655892306253	0.022457736120109935
0.9998999999999999	0.999	0.021413866963296564	0.013685153329874234
