#pop_size	correlation	landscape_idx	mean	std
1000	0.9	0	0.020411844079999894	0.009636784176272676
1000	0.9	1	0.044102622879999956	0.018236734676984483
1000	0.9	2	0.03043823511999996	0.013145277244333502
1000	0.9	3	0.07166871863999998	0.03353982129145543
1000	0.9	4	0.03128437255999992	0.01369932870834925
1000	0.9	5	0.10068610375999994	0.051526885611413234
1000	0.9	6	0.03970087247999997	0.019379589855582042
1000	0.9	7	0.06603723303999995	0.028189461832263993
1000	0.9	8	0.4755010881599999	0.04353415111739251
1000	0.9	9	0.07467225063999999	0.028732815200178913
1000	0.9	10	0.10675754143999995	0.06501246420805827
1000	0.9	11	0.05109226935999993	0.02214992563229021
1000	0.9	12	0.08923263151999998	0.03721781172852127
1000	0.9	13	0.05814535863999994	0.02638957122804844
1000	0.9	14	0.06607972751999998	0.0271480557020795
1000	0.9	15	0.026315798879999935	0.012605832222007056
1000	0.9	16	0.08293291847999996	0.03522407937823095
1000	0.9	17	0.11050572423999995	0.05890953448016086
1000	0.9	18	0.47302728455999987	0.10797481016732417
1000	0.9	19	0.3181700696799999	0.11435810611696529
1000	0.9	20	0.034140061519999966	0.015990587262849867
1000	0.9	21	0.052595163279999954	0.020580124173188555
1000	0.9	22	0.42682542343999996	0.11258626299116596
1000	0.9	23	0.07570769415999998	0.03798317730452769
1000	0.9	24	0.4480153002399999	0.09438852256137623
1000	0.9	25	0.22136485591999994	0.0795128390407842
1000	0.9	26	0.06626237183999999	0.0305292746607912
1000	0.9	27	0.07225126679999994	0.037940256078269
1000	0.9	28	0.03597806255999993	0.015550102800286913
1000	0.9	29	0.5319927275999999	0.09806063116646671
1000	0.9	30	0.05878151919999993	0.029908763730406962
1000	0.9	31	0.07598874935999997	0.04321323039983706
1000	0.9	32	0.1511067027199999	0.0789993657548809
1000	0.9	33	0.029532177199999964	0.012897644371033551
1000	0.9	34	0.09273248911999997	0.03947866730698154
1000	0.9	35	0.03494778647999996	0.015742207272753165
1000	0.9	36	0.04042514799999996	0.017054542646449712
1000	0.9	37	0.06555950919999995	0.030061856838093315
1000	0.9	38	0.03905755711999994	0.016539467812192697
1000	0.9	39	0.04364261911999998	0.017896978727806392
1000	0.9	40	0.07683709615999995	0.0350816255474343
1000	0.9	41	0.031669525599999936	0.013820353776438768
1000	0.9	42	0.014629875759999916	0.007555610818757033
1000	0.9	43	0.19476106303999993	0.10686820582013115
1000	0.9	44	0.05440528055999993	0.02687572728912204
1000	0.9	45	0.04092137167999992	0.019555253642189747
1000	0.9	46	0.029735009999999916	0.012909428644300926
1000	0.9	47	0.048933358319999995	0.019999477257921297
1000	0.9	48	0.23216311511999996	0.10962513791133761
1000	0.9	49	0.03069770823999992	0.013553002799310255
1000	0.9	50	0.03630193391999995	0.015922363458980543
1000	0.9	51	0.05128731807999992	0.024891431676701575
1000	0.9	52	0.042334043359999934	0.017380169820021888
1000	0.9	53	0.3891531791999999	0.11631956253496306
1000	0.9	54	0.07600521959999997	0.0335455099190566
1000	0.9	55	0.05038099447999997	0.025923688594850555
1000	0.9	56	0.04372698495999995	0.018783313958082703
1000	0.9	57	0.07836675568	0.03133264764901197
1000	0.9	58	0.1387636959999999	0.06698703524733507
1000	0.9	59	0.36502579271999996	0.11157521196542804
1000	0.9	60	0.06705156671999997	0.02721620156705962
1000	0.9	61	0.09467286231999997	0.04490498888783609
1000	0.9	62	0.07694858303999996	0.0348387915565042
1000	0.9	63	0.09915046423999994	0.05124807295499552
1000	0.9	64	0.07382103359999996	0.03835290492864405
1000	0.9	65	0.031622868159999915	0.014139592696446513
1000	0.9	66	0.05653031511999993	0.023134376791985614
1000	0.9	67	0.034410498799999974	0.01558760087703182
1000	0.9	68	0.07001638264	0.036999010518420625
1000	0.9	69	0.06148735383999997	0.03191439167688084
1000	0.9	70	0.08149249807999995	0.042184608514803795
1000	0.9	71	0.056669489679999935	0.022795268531385002
1000	0.9	72	0.054696212079999966	0.026619425527155887
1000	0.9	73	0.24376900551999992	0.09142329174876027
1000	0.9	74	0.06566832463999997	0.0297363303391466
1000	0.9	75	0.08592361991999996	0.038928767660663506
1000	0.9	76	0.06456246855999997	0.030701150111343677
1000	0.9	77	0.04027784447999998	0.016747833248496206
1000	0.9	78	0.22738522871999994	0.10968178204168276
1000	0.9	79	0.02923440023999994	0.012958785107820371
1000	0.9	80	0.03562365103999996	0.015423875029665688
1000	0.9	81	0.03676038255999991	0.015090107350956885
1000	0.9	82	0.029705990479999906	0.013240078953451051
1000	0.9	83	0.12333844343999996	0.052628257334580264
1000	0.9	84	0.10431116015999996	0.04696353311912113
1000	0.9	85	0.03307753671999994	0.01396325330443754
1000	0.9	86	0.07205225591999996	0.030748776187010517
1000	0.9	87	0.06959166727999994	0.03595172846372312
1000	0.9	88	0.07745107232	0.029087603392546697
1000	0.9	89	0.08375018167999995	0.03752201023586605
1000	0.9	90	0.04848985823999997	0.02208625627762386
1000	0.9	91	0.027521460159999962	0.01321321661387206
1000	0.9	92	0.10342212855999992	0.037443403196975415
1000	0.9	93	0.16736272183999995	0.08944570614105089
1000	0.9	94	0.04958549103999995	0.019681684834840698
1000	0.9	95	0.09611975351999992	0.03725774234598005
1000	0.9	96	0.06451798127999993	0.0286140733427679
1000	0.9	97	0.055568731359999984	0.023527286102623217
1000	0.9	98	0.12775547743999993	0.06464290749161031
1000	0.9	99	0.03198970479999994	0.013846128545827013
