#pop_size	correlation	landscape_idx	mean	std
1000	0.9	0	0.03407274831999996	0.014073440375681345
1000	0.9	1	0.0338390952799999	0.015359114351340318
1000	0.9	2	0.02942594271999995	0.021529151678642586
1000	0.9	3	0.02784665335999992	0.010881687351810186
1000	0.9	4	0.02070915463999988	0.013339277878026952
1000	0.9	5	0.05199026151999994	0.034719016047367164
1000	0.9	6	0.027714434559999918	0.012053095946308283
1000	0.9	7	0.030285053999999912	0.01210942319194625
1000	0.9	8	0.022683825839999915	0.018012708384459078
1000	0.9	9	0.03558526599999987	0.01779209579830324
1000	0.9	10	0.06367492407999996	0.032778796794029626
1000	0.9	11	0.1119750624799999	0.1196101577032694
1000	0.9	12	0.07651835607999986	0.06923967348264379
1000	0.9	13	0.020013030239999924	0.00922364533806121
1000	0.9	14	0.06850297815999992	0.05001478893740951
1000	0.9	15	0.031117999119999903	0.020291657559092093
1000	0.9	16	0.038818488559999885	0.013918753428904114
1000	0.9	17	0.04456287079999992	0.015550136807281692
1000	0.9	18	0.03332305631999991	0.014087504878912265
1000	0.9	19	0.04419634991999989	0.015722117815622067
1000	0.9	20	0.04970464031999989	0.03510986312078481
1000	0.9	21	0.04895009343999995	0.04087909862100475
1000	0.9	22	0.03249652439999992	0.012940654100008483
1000	0.9	23	0.026099074239999954	0.014721841033036065
1000	0.9	24	0.01983817983999994	0.011573054642202618
1000	0.9	25	0.018959544559999857	0.008029113587846077
1000	0.9	26	0.061930503199999945	0.02883222377274249
1000	0.9	27	0.039376298879999896	0.017022664024610556
1000	0.9	28	0.019975401199999868	0.017052242526963038
1000	0.9	29	0.021868281119999885	0.010958185871068022
1000	0.9	30	0.03673111519999991	0.01437103666535308
1000	0.9	31	0.032673564959999894	0.019709260142067118
1000	0.9	32	0.1008225787999999	0.09759164995398024
1000	0.9	33	0.03207964199999989	0.021015898366857494
1000	0.9	34	0.045689002479999914	0.07159929240493057
1000	0.9	35	0.01954883807999991	0.01011850023998351
1000	0.9	36	0.0366363244799999	0.017933789461661777
1000	0.9	37	0.06786410887999993	0.04359464568150899
1000	0.9	38	0.03960478119999986	0.013508330058093971
1000	0.9	39	0.02706564039999988	0.010786490376291695
1000	0.9	40	0.0642898355199999	0.06583393325880144
1000	0.9	41	0.027870356879999923	0.015081525079299688
1000	0.9	42	0.07457019135999993	0.06787866889704652
1000	0.9	43	0.05275004359999988	0.026152587198924455
1000	0.9	44	0.030980465599999906	0.018340605893299125
1000	0.9	45	0.046161110319999935	0.01962393121411103
1000	0.9	46	0.022737416959999927	0.010356376341853444
1000	0.9	47	0.029898977199999916	0.01470652867124878
1000	0.9	48	0.03409571631999996	0.021579561003261645
1000	0.9	49	0.047336499999999934	0.026665785746040532
1000	0.9	50	0.03725626479999992	0.05295042259060813
1000	0.9	51	0.024064911599999947	0.010270416786498218
1000	0.9	52	0.026717972479999935	0.013945247559105658
1000	0.9	53	0.026377504479999883	0.010698080334640127
1000	0.9	54	0.08262505215999996	0.03661109037463176
1000	0.9	55	0.023470057599999924	0.018720364320298194
1000	0.9	56	0.09017169759999993	0.09043092218872785
1000	0.9	57	0.034265987439999916	0.023642470723000127
1000	0.9	58	0.034023841759999916	0.015284695182317284
1000	0.9	59	0.02889672087999989	0.01676687001717193
1000	0.9	60	0.027720504159999895	0.010481214616608912
1000	0.9	61	0.03495135159999993	0.014539328251243858
1000	0.9	62	0.04076127359999991	0.023135970088017058
1000	0.9	63	0.03710643511999991	0.016066292750497868
1000	0.9	64	0.036938897759999915	0.01632090978711539
1000	0.9	65	0.04005997287999992	0.02174339032106289
1000	0.9	66	0.05165123719999993	0.02955922393599473
1000	0.9	67	0.03625912471999994	0.013083418103893817
1000	0.9	68	0.027741656799999872	0.014508850049970342
1000	0.9	69	0.04462649039999989	0.023096085701554216
1000	0.9	70	0.052750667439999926	0.030511713673272687
1000	0.9	71	0.046595355359999965	0.030615717364110038
1000	0.9	72	0.03289879799999996	0.01797036048035955
1000	0.9	73	0.02125010111999993	0.012757028746661696
1000	0.9	74	0.028315211759999948	0.020182259533995547
1000	0.9	75	0.0385993899199999	0.020955659553564415
1000	0.9	76	0.02861389255999989	0.012446308772408769
1000	0.9	77	0.08448646903999986	0.03841732843536735
1000	0.9	78	0.030959841599999958	0.013727815739721637
1000	0.9	79	0.026690450879999925	0.019055657689561547
1000	0.9	80	0.03495429015999993	0.0599978940994577
1000	0.9	81	0.023059530159999907	0.012614241456038134
1000	0.9	82	0.02825084247999989	0.011629052149098946
1000	0.9	83	0.023074407359999886	0.010657642518477525
1000	0.9	84	0.028434736079999943	0.02098257650965072
1000	0.9	85	0.019489203839999948	0.009268498647881264
1000	0.9	86	0.03307887407999988	0.012203867949420846
1000	0.9	87	0.02759143495999985	0.010886437577833028
1000	0.9	88	0.04027302647999997	0.016663442842493083
1000	0.9	89	0.051967833359999965	0.029613766052295074
1000	0.9	90	0.019093960079999923	0.008241919574706942
1000	0.9	91	0.0355231148799999	0.019223513046545807
1000	0.9	92	0.03695798967999992	0.01769458657976905
1000	0.9	93	0.056151388559999925	0.03372647338156559
1000	0.9	94	0.0357052541599999	0.019431876561909076
1000	0.9	95	0.03845385599999996	0.017398725917042505
1000	0.9	96	0.08173460807999995	0.03371036360076232
1000	0.9	97	0.22747545591999987	0.12891391716835093
1000	0.9	98	0.04099924887999993	0.020476898205776806
1000	0.9	99	0.04298314631999994	0.030272969547564362
