#pop_size	correlation	landscape_idx	mean	std
1000	0.9	0	0.047466177839999894	0.027795651300645253
1000	0.9	1	0.1641165750399999	0.20166236130403353
1000	0.9	2	0.05651876055999994	0.034425302675021446
1000	0.9	3	0.04361408103999991	0.020270553487447274
1000	0.9	4	0.03465955287999994	0.028900127708271234
1000	0.9	5	0.02261677911999991	0.0124207918755144
1000	0.9	6	0.02248314687999991	0.009341721512418301
1000	0.9	7	0.0320731439199999	0.01827726717590089
1000	0.9	8	0.05020120815999995	0.0276945756801283
1000	0.9	9	0.026005369359999905	0.015799793994089394
1000	0.9	10	0.02709068255999988	0.013815035124657914
1000	0.9	11	0.0634066039199999	0.08789536645593335
1000	0.9	12	0.030685925599999855	0.013106387267381985
1000	0.9	13	0.03370849263999992	0.022646304496485064
1000	0.9	14	0.04778267319999989	0.04095174671061769
1000	0.9	15	0.07150872727999995	0.039629748968301
1000	0.9	16	0.07918710335999998	0.09362101748183839
1000	0.9	17	0.040644333839999956	0.01623624349009395
1000	0.9	18	0.02466473279999989	0.012027755501375142
1000	0.9	19	0.028983287519999897	0.015333592130969112
1000	0.9	20	0.029258853759999894	0.013820914231270711
1000	0.9	21	0.041211867279999904	0.015319369910941004
1000	0.9	22	0.028014454559999895	0.015045294270773281
1000	0.9	23	0.02587271871999993	0.016287529320391608
1000	0.9	24	0.01883052823999988	0.009381562468293662
1000	0.9	25	0.04184190167999991	0.041652339889640115
1000	0.9	26	0.10385156591999989	0.15684870308948584
1000	0.9	27	0.02603338831999991	0.011666076008241367
1000	0.9	28	0.0397064493599999	0.027501205123842236
1000	0.9	29	0.02350762911999988	0.011046406296328708
1000	0.9	30	0.31407729879999996	0.1979097779729963
1000	0.9	31	0.028366499679999938	0.01230624061113056
1000	0.9	32	0.029047547439999922	0.025820644792076908
1000	0.9	33	0.04475219983999991	0.024471487102649594
1000	0.9	34	0.029806998639999905	0.013730086885513642
1000	0.9	35	0.034114179279999934	0.01636801861810519
1000	0.9	36	0.02696024471999992	0.01936227736806566
1000	0.9	37	0.03910215847999989	0.05199229142341759
1000	0.9	38	0.06888207055999995	0.03533458350562918
1000	0.9	39	0.04913759415999992	0.07426435603459404
1000	0.9	40	0.06124826247999991	0.09016972939700886
1000	0.9	41	0.02305825831999993	0.011037644008669668
1000	0.9	42	0.06878068383999993	0.08219057039713575
1000	0.9	43	0.06271641895999991	0.09171518433105934
1000	0.9	44	0.0350284288799999	0.022521496631114073
1000	0.9	45	0.031039844479999912	0.02010784787327919
1000	0.9	46	0.13893355591999987	0.16278897843156095
1000	0.9	47	0.034968883759999875	0.01723682413363254
1000	0.9	48	0.027847363999999902	0.019088616131834636
1000	0.9	49	0.03293648191999992	0.020205457757820833
1000	0.9	50	0.08707866367999996	0.06962541648863854
1000	0.9	51	0.04315344863999994	0.0363604271792028
1000	0.9	52	0.019774460959999893	0.014878560519656527
1000	0.9	53	0.03195385015999991	0.013710901086821853
1000	0.9	54	0.026050298559999928	0.01360239734352887
1000	0.9	55	0.02435066223999994	0.013900186671945786
1000	0.9	56	0.02589533751999987	0.011370650697358155
1000	0.9	57	0.08181901927999993	0.0637674257425556
1000	0.9	58	0.06148915263999988	0.03561207204187064
1000	0.9	59	0.02900354383999989	0.019446841313647854
1000	0.9	60	0.040817744559999904	0.022393559279705405
1000	0.9	61	0.07224186023999991	0.0703154558050802
1000	0.9	62	0.025207895759999904	0.014307345460324186
1000	0.9	63	0.04939453631999997	0.02938512117953287
1000	0.9	64	0.020337963999999927	0.009122106403538258
1000	0.9	65	0.026011039759999903	0.011167510408382347
1000	0.9	66	0.041135253359999936	0.02379432630345938
1000	0.9	67	0.03460056743999994	0.013757845678413485
1000	0.9	68	0.0594558977599999	0.028054244250650673
1000	0.9	69	0.03249928231999989	0.03544780931262663
1000	0.9	70	0.0438307802399999	0.026717844671359656
1000	0.9	71	0.023252265679999877	0.010390219499349563
1000	0.9	72	0.0302700674399999	0.024722476998099693
1000	0.9	73	0.029946185999999944	0.021711628694754063
1000	0.9	74	0.055730708959999896	0.043263530210918597
1000	0.9	75	0.0325724719199999	0.015099922254613618
1000	0.9	76	0.03450708183999991	0.019418016194535932
1000	0.9	77	0.15336017151999992	0.10114416948491323
1000	0.9	78	0.03525419743999989	0.017354238084789482
1000	0.9	79	0.023305220319999893	0.010839911604403557
1000	0.9	80	0.028237183039999926	0.03935474065374808
1000	0.9	81	0.02415453471999993	0.0134938433375994
1000	0.9	82	0.028496679519999884	0.027659535518310796
1000	0.9	83	0.032972965919999916	0.058508389123623224
1000	0.9	84	0.027202136319999935	0.01157733755265041
1000	0.9	85	0.0415780602399999	0.027383304501888563
1000	0.9	86	0.030585206879999893	0.014801838456418465
1000	0.9	87	0.029537912399999935	0.014609967407306306
1000	0.9	88	0.03238629087999995	0.023537447133701064
1000	0.9	89	0.06180094335999994	0.06379995865737483
1000	0.9	90	0.0282080661599999	0.015666499704625258
1000	0.9	91	0.025769593199999937	0.0144913924519986
1000	0.9	92	0.02625678399999993	0.013516000886809054
1000	0.9	93	0.04474089199999993	0.042882529230156945
1000	0.9	94	0.06185181807999991	0.09297420611075967
1000	0.9	95	0.02852157047999991	0.012502559584501055
1000	0.9	96	0.051991863439999925	0.08005214905973301
1000	0.9	97	0.032998093599999896	0.026571253215463064
1000	0.9	98	0.028612898559999923	0.015402939518012202
1000	0.9	99	0.026643462079999913	0.0211298926500647
