#pop_size	correlation	landscape_idx	mean	std
1000	-0.9	0	0.05248090479999994	0.021549670519690974
1000	-0.9	1	0.05887666359999999	0.023813811641828195
1000	-0.9	2	0.030583509679999902	0.013464216544760162
1000	-0.9	3	0.056847096799999955	0.02176508559654273
1000	-0.9	4	0.059137544079999986	0.023822280445953185
1000	-0.9	5	0.042814355439999965	0.022820555157453355
1000	-0.9	6	0.04454512823999994	0.020165269049357823
1000	-0.9	7	0.12396611335999995	0.07237397715597066
1000	-0.9	8	0.05995145511999995	0.022195964964768156
1000	-0.9	9	0.29803380096	0.10386120127355425
1000	-0.9	10	0.07092522415999994	0.03211096242653326
1000	-0.9	11	0.026290955839999904	0.013429735465573304
1000	-0.9	12	0.07146086887999997	0.029805600711874252
1000	-0.9	13	0.06178814399999995	0.025429582956966467
1000	-0.9	14	0.14079414135999993	0.05919271436136912
1000	-0.9	15	0.08085417096	0.034625563360042126
1000	-0.9	16	0.06298458527999998	0.026547374159926994
1000	-0.9	17	0.25086958231999995	0.19247188274297614
1000	-0.9	18	0.03366482511999997	0.0160709471584098
1000	-0.9	19	0.06623733007999999	0.026844796759724784
1000	-0.9	20	0.04378622047999993	0.04809246586231713
1000	-0.9	21	0.03306265503999992	0.01411553275921834
1000	-0.9	22	0.07285356871999994	0.029285206296688286
1000	-0.9	23	0.1303485809599999	0.05372607262624653
1000	-0.9	24	0.09620811111999998	0.034127281603585656
1000	-0.9	25	0.07188877759999994	0.03798931474232303
1000	-0.9	26	0.21042182631999992	0.15123281893842883
1000	-0.9	27	0.026081272319999956	0.011978946395042909
1000	-0.9	28	0.05650488943999999	0.024200313295157167
1000	-0.9	29	0.06523409799999995	0.08054569953956778
1000	-0.9	30	0.16159799551999993	0.07014530944108181
1000	-0.9	31	0.06826354759999999	0.027818065050051553
1000	-0.9	32	0.03265184559999992	0.013736260129124468
1000	-0.9	33	0.12453310575999998	0.09623358039627626
1000	-0.9	34	0.09601904215999997	0.03895055072901209
1000	-0.9	35	0.04442270695999994	0.019565549030389175
1000	-0.9	36	0.07815125487999998	0.03896532228226962
1000	-0.9	37	0.056388031519999965	0.022853267709647292
1000	-0.9	38	0.16385503399999995	0.05467178728326479
1000	-0.9	39	0.04308369791999995	0.018949325496022764
1000	-0.9	40	0.013172989759999934	0.006893759929986992
1000	-0.9	41	0.18011817831999996	0.08378500589242575
1000	-0.9	42	0.03194054991999993	0.014969181599664653
1000	-0.9	43	0.10340676975999998	0.04115974014459636
1000	-0.9	44	0.08080515487999995	0.10737353696796494
1000	-0.9	45	0.05484825272	0.026595643421360823
1000	-0.9	46	0.06236256991999998	0.03951999856437969
1000	-0.9	47	0.051851534479999954	0.019829620106944952
1000	-0.9	48	0.19450546063999993	0.18816602536659388
1000	-0.9	49	0.04878638215999993	0.02251216107041608
1000	-0.9	50	0.03929404199999992	0.019192785596471265
1000	-0.9	51	0.11849931039999992	0.04810679733691081
1000	-0.9	52	0.09251779455999998	0.03378145285100541
1000	-0.9	53	0.03226675327999991	0.01335898344808767
1000	-0.9	54	0.02799746295999993	0.024462843146447647
1000	-0.9	55	0.14515811359999992	0.05590466520085799
1000	-0.9	56	0.02964135327999994	0.026347207304702785
1000	-0.9	57	0.051862516879999994	0.020516693368084104
1000	-0.9	58	0.03833762207999997	0.01987292125318325
1000	-0.9	59	0.04493049095999997	0.018181053658269754
1000	-0.9	60	0.023551351919999887	0.04234377125408262
1000	-0.9	61	0.07196342119999993	0.03236808606267854
1000	-0.9	62	0.09025300687999997	0.03733944290690335
1000	-0.9	63	0.02311504327999992	0.010601189754108502
1000	-0.9	64	0.05006814783999993	0.04139487274204231
1000	-0.9	65	0.033216561199999925	0.024707366620931284
1000	-0.9	66	0.05212664991999997	0.024098592227035538
1000	-0.9	67	0.05566021303999998	0.02652525422029113
1000	-0.9	68	0.02883508375999994	0.014540093376740082
1000	-0.9	69	0.09517108655999995	0.058767671316683846
1000	-0.9	70	0.11878363695999992	0.04722359027802258
1000	-0.9	71	0.03971742415999995	0.021379584642301823
1000	-0.9	72	0.045136049519999936	0.018263540057255206
1000	-0.9	73	0.05238534751999995	0.06428652645552674
1000	-0.9	74	0.10586344671999998	0.03884763876096886
1000	-0.9	75	0.04277803671999993	0.01826884827690643
1000	-0.9	76	0.037915315759999964	0.024756866576235426
1000	-0.9	77	0.05499744711999999	0.02592478207859648
1000	-0.9	78	0.048548625359999924	0.019791137498602385
1000	-0.9	79	0.0326073679999999	0.013491512518422009
1000	-0.9	80	0.04192001703999997	0.01754155788144903
1000	-0.9	81	0.04367081975999994	0.019186692173200057
1000	-0.9	82	0.24468057047999994	0.1306961411828184
1000	-0.9	83	0.04084499183999996	0.018430540073707834
1000	-0.9	84	0.029066654959999952	0.013504076875118775
1000	-0.9	85	0.02677250583999991	0.012382422144975236
1000	-0.9	86	0.10377690263999995	0.04489906512762344
1000	-0.9	87	0.08848106271999995	0.08134946379508728
1000	-0.9	88	0.0273301804799999	0.01212865438053004
1000	-0.9	89	0.07958089728	0.03627474256653434
1000	-0.9	90	0.055906701839999975	0.022672823320766092
1000	-0.9	91	0.07340037879999996	0.02834820914060446
1000	-0.9	92	0.08234055928	0.054808950594492284
1000	-0.9	93	0.05008126663999994	0.04150127883082891
1000	-0.9	94	0.03691237263999997	0.018607743318487503
1000	-0.9	95	0.03234291815999997	0.014340902539706794
1000	-0.9	96	0.05828043487999991	0.049702563892760905
1000	-0.9	97	0.09577952575999994	0.037750931612497714
1000	-0.9	98	0.04833152391999994	0.019853495179189537
1000	-0.9	99	0.041712418719999915	0.017188987035811242
