#pop_size	correlation	landscape_idx	mean	std
1000	0.0	0	0.10245642623999987	0.08083587335657534
1000	0.0	1	0.07715027199999994	0.03445828001435006
1000	0.0	2	0.034941863599999956	0.02103334364405976
1000	0.0	3	0.08026559351999987	0.06417580976265748
1000	0.0	4	0.03921399887999996	0.013493914921415334
1000	0.0	5	0.045557512159999924	0.01674547434572742
1000	0.0	6	0.03313774103999993	0.013898024621247252
1000	0.0	7	0.19475447463999992	0.1665988423473829
1000	0.0	8	0.05493072519999989	0.040778071682107876
1000	0.0	9	0.03858848543999992	0.01644162120563125
1000	0.0	10	0.030682297999999907	0.017096604735028956
1000	0.0	11	0.051254253999999944	0.03267324032317599
1000	0.0	12	0.03861751303999992	0.044452772665438726
1000	0.0	13	0.0733759133599999	0.07301586355554117
1000	0.0	14	0.11519745303999987	0.10917048096602508
1000	0.0	15	0.04431712199999992	0.017282797337310536
1000	0.0	16	0.07378604447999988	0.031185965925053658
1000	0.0	17	0.02531651743999993	0.009723308774642352
1000	0.0	18	0.028135901919999904	0.012725196272397037
1000	0.0	19	0.0477766913599999	0.018866218524357183
1000	0.0	20	0.034993940879999935	0.03022725542287359
1000	0.0	21	0.045654463519999966	0.02205533950621977
1000	0.0	22	0.05421670191999992	0.040303316101559405
1000	0.0	23	0.08524719487999993	0.08703345618068153
1000	0.0	24	0.030081701119999894	0.0132472460710583
1000	0.0	25	0.05229287751999994	0.05937984787881056
1000	0.0	26	0.037235986079999936	0.01385372766497361
1000	0.0	27	0.03183305407999989	0.0375045010047181
1000	0.0	28	0.03408776159999996	0.012600195829186272
1000	0.0	29	0.03136492463999989	0.013533073908512343
1000	0.0	30	0.12868713079999988	0.11974488991404901
1000	0.0	31	0.06491611351999985	0.09868423188027227
1000	0.0	32	0.03964776575999989	0.015477068576280223
1000	0.0	33	0.06355512887999998	0.02275882110360094
1000	0.0	34	0.03410865759999992	0.01237136328397572
1000	0.0	35	0.024592807199999928	0.009482254403141207
1000	0.0	36	0.04324860479999994	0.022931302419431896
1000	0.0	37	0.0360914515199999	0.013091274140272
1000	0.0	38	0.032278483119999944	0.011899230614983661
1000	0.0	39	0.0500241938399999	0.02622615243119586
1000	0.0	40	0.048188605999999926	0.02997842060695073
1000	0.0	41	0.041338398159999935	0.015047371266757212
1000	0.0	42	0.14599783839999994	0.06667555876119742
1000	0.0	43	0.022681162319999913	0.009477871589252871
1000	0.0	44	0.04064135071999991	0.014472768049442248
1000	0.0	45	0.056339649199999904	0.025850630402120316
1000	0.0	46	0.043642000239999944	0.015977652045470133
1000	0.0	47	0.06931101247999995	0.03153373167929843
1000	0.0	48	0.05416002775999996	0.025069120799493888
1000	0.0	49	0.07418625231999991	0.04491089999904213
1000	0.0	50	0.03971466055999994	0.018618053528255542
1000	0.0	51	0.022633362639999877	0.009308643559817352
1000	0.0	52	0.038308339279999847	0.020777837490588875
1000	0.0	53	0.054230029599999896	0.024405676515689773
1000	0.0	54	0.08182313983999992	0.0334068853443427
1000	0.0	55	0.03107972967999991	0.016918750671254014
1000	0.0	56	0.03867973487999988	0.01730308755188579
1000	0.0	57	0.06365001183999988	0.02478435449016979
1000	0.0	58	0.0626389461599999	0.026388884371199853
1000	0.0	59	0.03506736367999994	0.013878805512682823
1000	0.0	60	0.06419625399999997	0.032089454002585505
1000	0.0	61	0.07277864775999993	0.025929031025323016
1000	0.0	62	0.13463894319999994	0.06333587294480657
1000	0.0	63	0.043055210399999884	0.044987223860385936
1000	0.0	64	0.04597884719999994	0.01670888931337617
1000	0.0	65	0.027932911359999875	0.01052039782115845
1000	0.0	66	0.3616351348799998	0.16844528741522183
1000	0.0	67	0.07026073295999995	0.027841486192970857
1000	0.0	68	0.05413114887999994	0.0493989859993096
1000	0.0	69	0.0200018563999999	0.008660243749156882
1000	0.0	70	0.03781384495999987	0.01471925129668464
1000	0.0	71	0.09524301735999996	0.03845423920739529
1000	0.0	72	0.05762359799999995	0.02644400052998935
1000	0.0	73	0.039484974959999954	0.02397164078424188
1000	0.0	74	0.03829353503999989	0.029002526691300382
1000	0.0	75	0.048563429599999916	0.017611739105245026
1000	0.0	76	0.32177214175999985	0.16611441835237517
1000	0.0	77	0.03714657135999992	0.014798817139049215
1000	0.0	78	0.0420561361599999	0.016247354977428526
1000	0.0	79	0.05543969567999989	0.027892442370438728
1000	0.0	80	0.07512843495999993	0.04303921155227883
1000	0.0	81	0.04327349247999988	0.021937654247189207
1000	0.0	82	0.033512212159999936	0.04351379383365809
1000	0.0	83	0.1321016076799999	0.050202846588999595
1000	0.0	84	0.05084060343999993	0.017839157529751105
1000	0.0	85	0.07164193047999998	0.029243584834701217
1000	0.0	86	0.059537086079999926	0.028644225896807898
1000	0.0	87	0.054794601999999894	0.05749106507128596
1000	0.0	88	0.0935280862399999	0.06962005149916416
1000	0.0	89	0.05121761751999996	0.05326627640298225
1000	0.0	90	0.02200057143999989	0.011261444882680471
1000	0.0	91	0.08850789919999988	0.04633253260732104
1000	0.0	92	0.03984057383999987	0.014640489534123514
1000	0.0	93	0.024957749519999857	0.009567376142909298
1000	0.0	94	0.03973586927999988	0.014758525321359827
1000	0.0	95	0.07491095079999993	0.038201879728542276
1000	0.0	96	0.08156677735999995	0.03177497753994386
1000	0.0	97	0.028037742959999952	0.016237664022573164
1000	0.0	98	0.0619019979999999	0.033360610148550573
1000	0.0	99	0.04777781967999993	0.017567108320897782
