#pop_size	correlation	landscape_idx	mean	std
1000	-0.9	0	0.46810755072	0.03894398097849169
1000	-0.9	1	0.5237793691199999	0.06606013550644803
1000	-0.9	2	0.515417876	0.008598313920768144
1000	-0.9	3	0.50424678872	0.024681252150644033
1000	-0.9	4	0.3407184582399999	0.22730490073093051
1000	-0.9	5	0.5807789178399998	0.04024658029403075
1000	-0.9	6	0.33025722799999996	0.10918842392064439
1000	-0.9	7	0.54299253064	0.01910379548163384
1000	-0.9	8	0.5145927337599999	0.008187841749883606
1000	-0.9	9	0.5584396456799999	0.024737252186655807
1000	-0.9	10	0.5241281561599999	0.020399954777174642
1000	-0.9	11	0.4924133860799999	0.07019574618821751
1000	-0.9	12	0.5262052175199998	0.012112345489766037
1000	-0.9	13	0.49228514727999995	0.014632266070609952
1000	-0.9	14	0.5126852794399998	0.007513056505156557
1000	-0.9	15	0.51328085728	0.009375937185081543
1000	-0.9	16	0.53221759488	0.017063026277650398
1000	-0.9	17	0.5551892624799999	0.03133250557808833
1000	-0.9	18	0.63463021792	0.04882719888044502
1000	-0.9	19	0.5365064731999999	0.026621047886930843
1000	-0.9	20	0.5088058422399999	0.008985380345351521
1000	-0.9	21	0.5827983360799999	0.06192256584003879
1000	-0.9	22	0.5125053106399998	0.00900317219992426
1000	-0.9	23	0.5334496020799999	0.022138278213913353
1000	-0.9	24	0.3642273243199999	0.07937037194183143
1000	-0.9	25	0.4203007976799999	0.2102665397923377
1000	-0.9	26	0.45330604495999993	0.07320217162793367
1000	-0.9	27	0.5601516744799999	0.05255512402743331
1000	-0.9	28	0.5471095368	0.020862894764282443
1000	-0.9	29	0.5404967703999999	0.028268303285174164
1000	-0.9	30	0.5439577663199999	0.05709785610816957
1000	-0.9	31	0.55497352752	0.03468497947251985
1000	-0.9	32	0.5214215219999999	0.018271539165032987
1000	-0.9	33	0.31774980895999994	0.1203650476014089
1000	-0.9	34	0.28822917279999993	0.23024809453588296
1000	-0.9	35	0.5228637349599998	0.01717899971187956
1000	-0.9	36	0.3994876290399999	0.07062235505815129
1000	-0.9	37	0.5292617872	0.026478632528570266
1000	-0.9	38	0.5380190887199999	0.016323086361003637
1000	-0.9	39	0.5741421636799999	0.030820873568708447
1000	-0.9	40	0.5303189417599998	0.02059838702203171
1000	-0.9	41	0.5341032259999998	0.018181443954884764
1000	-0.9	42	0.5577483822399999	0.03384672512786855
1000	-0.9	43	0.41376240719999996	0.061956064309504816
1000	-0.9	44	0.5278078415999999	0.023990992917638003
1000	-0.9	45	0.51504924	0.029326178225721374
1000	-0.9	46	0.5214036331999998	0.01322676600726791
1000	-0.9	47	0.4951493371999999	0.03944789506785004
1000	-0.9	48	0.6039826200799999	0.04506356797373509
1000	-0.9	49	0.5144878046399999	0.014222020667938458
1000	-0.9	50	0.5009727695999999	0.02907047623560196
1000	-0.9	51	0.34625982871999994	0.04509405205863213
1000	-0.9	52	0.41712309136	0.09883586746206831
1000	-0.9	53	0.55977391104	0.02637602229655892
1000	-0.9	54	0.5183754862399998	0.01373244968291317
1000	-0.9	55	0.5715792279199998	0.03730746642475114
1000	-0.9	56	0.07016400231999999	0.026247383736585164
1000	-0.9	57	0.5567037955199998	0.03888250350143687
1000	-0.9	58	0.50093538128	0.02040123879453403
1000	-0.9	59	0.52497134632	0.01295231071795685
1000	-0.9	60	0.3123152816799999	0.08889722393300148
1000	-0.9	61	0.5196454411999999	0.00814074666341068
1000	-0.9	62	0.5120071175199998	0.03258605661000185
1000	-0.9	63	0.5588453513599998	0.03277283066311077
1000	-0.9	64	0.5719485416799999	0.03966485640354902
1000	-0.9	65	0.38639136464	0.03798907302387736
1000	-0.9	66	0.4895727071199999	0.0899468231878496
1000	-0.9	67	0.5364886683999999	0.031027934490466983
1000	-0.9	68	0.5352340855199998	0.014598319786158602
1000	-0.9	69	0.4979733175199999	0.023575028750156914
1000	-0.9	70	0.52578085416	0.016768469798036586
1000	-0.9	71	0.42804661783999987	0.1632208966015374
1000	-0.9	72	0.6057546949599999	0.043892329780479564
1000	-0.9	73	0.51903121976	0.008466825237044244
1000	-0.9	74	0.34634400256000003	0.07752925574356458
1000	-0.9	75	0.5370164158399999	0.016649963698314885
1000	-0.9	76	0.48597716887999987	0.019233602551678268
1000	-0.9	77	0.5118671025599999	0.03718223202757984
1000	-0.9	78	0.52221361408	0.013901397555357705
1000	-0.9	79	0.5082665037599999	0.014707173232248443
1000	-0.9	80	0.5207380173599999	0.015907098907433883
1000	-0.9	81	0.5694835016799998	0.030895042716788338
1000	-0.9	82	0.54774239072	0.04829602409827092
1000	-0.9	83	0.49480364016	0.01634648626750616
1000	-0.9	84	0.21004707975999995	0.16629658677337059
1000	-0.9	85	0.28169700391999997	0.10147357581724628
1000	-0.9	86	0.48928235015999993	0.05332062809456882
1000	-0.9	87	0.47634048224	0.05682360466910829
1000	-0.9	88	0.43221459983999994	0.06723425494781396
1000	-0.9	89	0.5318435863199998	0.022699833441274388
1000	-0.9	90	0.5191425584799999	0.016606374376466917
1000	-0.9	91	0.4969119251999998	0.01737908964031991
1000	-0.9	92	0.5258151496799999	0.01351342218274407
1000	-0.9	93	0.55585283168	0.020391326595279702
1000	-0.9	94	0.5069383007999998	0.015701412529819617
1000	-0.9	95	0.5242614527999998	0.03194460140907537
1000	-0.9	96	0.5202159559199999	0.01528658248107453
1000	-0.9	97	0.5428137167999999	0.020453224908568438
1000	-0.9	98	0.5283755047199998	0.012737185704095093
1000	-0.9	99	0.5656978283999999	0.03111000500296914
