1.000235513727724346e+00	1.076085248296031693e+00	1.086801892969100125e+00	1.408189398277075233e+00	1.687655141467618414e+00	1.442947611192473945e+00	1.018487728223094857e+00	1.217468686609487261e+00	9.944471053904860858e-01	9.750040368573058558e-01	1.470948071329770679e+00	8.824786498655258216e-01	9.021585822065638638e-01	1.126070340682427506e+00	1.008873472369173907e+00	1.075843234685531780e+00	1.625239250002377567e+00	8.457169653600191683e-01	1.468171340324910146e+00	1.454554875200115394e+00	2.206154948859058607e+00	9.331636195463285377e-01	9.146931418124572000e-01	1.375916576086272602e+00	1.128421986321502368e+00	8.677966828528768106e-01	1.086268199244386556e+00	1.128151226518479211e+00	9.313808955620969110e-01	9.368784451705627347e-01	8.453990278084366761e-01	9.845063088587787670e-01
9.989540518965096538e-01	1.073144621783644226e+00	1.083087838293691485e+00	1.401726577991999623e+00	1.680046182307182834e+00	1.436069684083332243e+00	1.015183072453762048e+00	1.212614385821111362e+00	9.936860137825973549e-01	9.725160171905211648e-01	1.464381374081165532e+00	8.823874085056903072e-01	9.010925145943995407e-01	1.125709574701867499e+00	1.009160746195251201e+00	1.073886179849498079e+00	1.616651741458735358e+00	8.443236023341957885e-01	1.461038620652775677e+00	1.447585381720914999e+00	2.194279017269892940e+00	9.307169890206840046e-01	9.123370296098751719e-01	1.369224098403764467e+00	1.123436459787997554e+00	8.657220142858029766e-01	1.082005934944553882e+00	1.123231650961222572e+00	9.289918623960484734e-01	9.349465114720312275e-01	8.436805860190853545e-01	9.846709121015975175e-01
9.950988304743056956e-01	1.066337116001032870e+00	1.074945324799373436e+00	1.388365593627572281e+00	1.664265983943970850e+00	1.421943670982059649e+00	1.007851993478835695e+00	1.202311575219537465e+00	9.907266207274663117e-01	9.666483317657866836e-01	1.450738525468952433e+00	8.807559930861356134e-01	8.977681354395156132e-01	1.123211748644855179e+00	1.007962501504497288e+00	1.068754018543161655e+00	1.599309553148371199e+00	8.405362712560315863e-01	1.446436527926821647e+00	1.433284024428133074e+00	2.170365278541025678e+00	9.249897683480530208e-01	9.067948478453961014e-01	1.355526006559477192e+00	1.113059122844319848e+00	8.607375466143541987e-01	1.072930759314769888e+00	1.112967075847116627e+00	9.233657069680991647e-01	9.300895626847879294e-01	8.393402049840776868e-01	9.833045264081040626e-01
9.917837618561826662e-01	1.060229448796384144e+00	1.067566180941686760e+00	1.376119170319588303e+00	1.649811167752508689e+00	1.408979156313707293e+00	1.001222927204149959e+00	1.192916642189044474e+00	9.882652655228965077e-01	9.614013395909315474e-01	1.438245913364277317e+00	8.795221385736308184e-01	8.949241238500511564e-01	1.121239794667312939e+00	1.007188995399376674e+00	1.064246828546340451e+00	1.583339497260477291e+00	8.372292014248394754e-01	1.433026465306938446e+00	1.420156263332297719e+00	2.148330761539976486e+00	9.198615744859958143e-01	9.018366368133211575e-01	1.342945646324209763e+00	1.103560221611306291e+00	8.562948989351214513e-01	1.064660385861721181e+00	1.103575803735703076e+00	9.183334113263722509e-01	9.257941635525763768e-01	8.355046533219018245e-01	9.823614173183944365e-01
9.906386423647272066e-01	1.057933443698802600e+00	1.064740389567986556e+00	1.371333429587766162e+00	1.644168616832053731e+00	1.403901181034774570e+00	9.986946128206358742e-01	1.189278543866272297e+00	9.874762046550075167e-01	9.594411614361473273e-01	1.433372333196210713e+00	8.792198564096188607e-01	8.939524212196114927e-01	1.120687625885757210e+00	1.007110170419765138e+00	1.062620912258108508e+00	1.577047328345870802e+00	8.360498985951929640e-01	1.427768058211126956e+00	1.415012753345346486e+00	2.139640401940801961e+00	9.179409762062723521e-01	8.999827268150754067e-01	1.338012241331722141e+00	1.099856960545610551e+00	8.546454731098894753e-01	1.061461291548619679e+00	1.099917543084302896e+00	9.164525342726761448e-01	9.242231732167353053e-01	8.341039887470367287e-01	9.822056578382944991e-01
9.826638230111328642e-01	1.042934507251680021e+00	1.046533845568810461e+00	1.340959946316743645e+00	1.608328088099013176e+00	1.371727600933713154e+00	9.823555671810354495e-01	1.166032075708444360e+00	9.816556458552122555e-01	9.465760203002395734e-01	1.402402010491146989e+00	8.764553866503013158e-01	8.871283798299068879e-01	1.116155905233422674e+00	1.005559060521631132e+00	1.051664856737781761e+00	1.537354218099800773e+00	8.280335847797490878e-01	1.394479048062656767e+00	1.382431430066442868e+00	2.084859774070971117e+00	9.053592252358660941e-01	8.878229953740230940e-01	1.306782310719101448e+00	1.076312300601422134e+00	8.437693840888804697e-01	1.041003192629053276e+00	1.076644657761053336e+00	9.041123206678012281e-01	9.137466346581191168e-01	8.247525460317665091e-01	9.802163825933050134e-01
9.779693605168110482e-01	1.033316792008239338e+00	1.034644471713730418e+00	1.320728738726504536e+00	1.584480844405409483e+00	1.350249694799951161e+00	9.717279874088924352e-01	1.150684844429114673e+00	9.784882312134830507e-01	9.383774775818626290e-01	1.381807618715350294e+00	8.753526780331272183e-01	8.831566333147878867e-01	1.114034365800530280e+00	1.005443405843878368e+00	1.044923338690076475e+00	1.510704814449294719e+00	8.231582887398918302e-01	1.372232234434836329e+00	1.360674788603009944e+00	2.048044740636142613e+00	8.973213374384607643e-01	8.800672795181150310e-01	1.285910153964702207e+00	1.060665713196174975e+00	8.368810328433086143e-01	1.027511356932554909e+00	1.061191167777658428e+00	8.962445364719698881e-01	9.072102038407067193e-01	8.189270194062234776e-01	9.797651201205511695e-01
9.645841026372479199e-01	1.005601092784416117e+00	1.000309196874508810e+00	1.262170368669354170e+00	1.515464368879778423e+00	1.288067155481691151e+00	9.410507937017539293e-01	1.106307841908770850e+00	9.695531914708849230e-01	9.147688207707618258e-01	1.322209305810189583e+00	8.724033948410430117e-01	8.718488703503054493e-01	1.108188082125754814e+00	1.005409817667933137e+00	1.025592840767131086e+00	1.433500130898534897e+00	8.091993302170585878e-01	1.307815610214654756e+00	1.297683116326063368e+00	1.941377958911727264e+00	8.741684637912081612e-01	8.577314926489080227e-01	1.225473447158553775e+00	1.015389170831838994e+00	8.170598512621802811e-01	9.885040993248797037e-01	1.016477500751896468e+00	8.735870469264216398e-01	8.884358003503692869e-01	8.021976600445001049e-01	9.787457673434899474e-01
9.550140952804890837e-01	9.827994121326170118e-01	9.713225068772979309e-01	1.211397552169604097e+00	1.455707834325208561e+00	1.233994788843418400e+00	9.152948079046959728e-01	1.068281976896281016e+00	9.641455011734569869e-01	8.955211841167309839e-01	1.270648094298679975e+00	8.722815837655611970e-01	8.639357520690098546e-01	1.106076362137187408e+00	1.008405746647210943e+00	1.010665894662217124e+00	1.365865852944672776e+00	7.986268111804856185e-01	1.251720662355026326e+00	1.242885635947073908e+00	1.847815837562970298e+00	8.552233463119458534e-01	8.394983637562239975e-01	1.172839633110081881e+00	9.762512338875533047e-01	8.010477344504109976e-01	9.551278371543951984e-01	9.778674091688770442e-01	8.551018492232667079e-01	8.736141313000649333e-01	7.890222001155106080e-01	9.807427346975085003e-01
9.483307356089364371e-01	9.647680064434861480e-01	9.479466866033759986e-01	1.169653851265486821e+00	1.406626879504503602e+00	1.189446799162790835e+00	8.946094906255297463e-01	1.037280910516459320e+00	9.610610599701521206e-01	8.804077476875110664e-01	1.228322134878538696e+00	8.735988601666998532e-01	8.585305899267983154e-01	1.106061373079036958e+00	1.012629539926836131e+00	9.994605903602691299e-01	1.309855161352794228e+00	7.908252494593511761e-01	1.205459996464178785e+00	1.197727770905355094e+00	1.770265324549335384e+00	8.403046975228266602e-01	8.251671463587739730e-01	1.129430625408350819e+00	9.441425534276859377e-01	7.885662658310544915e-01	9.279459007953121397e-01	9.462158735299437406e-01	8.405790237345229787e-01	8.622760289623623287e-01	7.789636745750323499e-01	9.840612542095071857e-01
9.437977257122686092e-01	9.449983353694098032e-01	9.208850403715825861e-01	1.118853214278257235e+00	1.347045528854142304e+00	1.134955352310202281e+00	8.709264083367876941e-01	1.000351456013512497e+00	9.614450887570221704e-01	8.641768484156487906e-01	1.177013273384687420e+00	8.795093351885762134e-01	8.552977113184284663e-01	1.111273651930802631e+00	1.023120139633295844e+00	9.890670059070063580e-01	1.240464184735564412e+00	7.840380827756919802e-01	1.148733012315382496e+00	1.142452459947770782e+00	1.673984003460513126e+00	8.241469504241115684e-01	8.097305379590874486e-01	1.076192336305660469e+00	9.052777360270806151e-01	7.754527816682679209e-01	8.956532036452672374e-01	9.079777908559077959e-01	8.249567461051733330e-01	8.510542440851274204e-01	7.690745744965642450e-01	9.931950187156105558e-01
9.429428285402023935e-01	9.324776988394716248e-01	9.027129552174408822e-01	1.083049389541997032e+00	1.305149628941516315e+00	1.096369547641921960e+00	8.552032991783059535e-01	9.748423886994088683e-01	9.644048568784968634e-01	8.541423149040543450e-01	1.140981474408367724e+00	8.864743867107262032e-01	8.551931547458823113e-01	1.118346565607858611e+00	1.033991069661549078e+00	9.838492718422808814e-01	1.190760034497318376e+00	7.810138869556997321e-01	1.108473310268218492e+00	1.103287115425844345e+00	1.604887714202536175e+00	8.140574558148039319e-01	8.001533605160059404e-01	1.038403344750148616e+00	8.780228650316088679e-01	7.675597428592582094e-01	8.734049371027623465e-01	8.812103936236846957e-01	8.152795884912196200e-01	8.448195811016819823e-01	7.636332613750203002e-01	1.002943841173008943e+00
